experiment_id,org_id,variant,assigned_at,eligible_segment
onboarding_guided_v1,org_01127,treatment,2025-11-17T00:00:00,SMB
onboarding_guided_v1,org_01128,treatment,2025-01-05T00:00:00,SMB
onboarding_guided_v1,org_01129,control,2025-02-09T00:00:00,Enterprise
onboarding_guided_v1,org_01130,control,2025-01-15T00:00:00,Mid-Market
onboarding_guided_v1,org_01131,control,2025-07-04T00:00:00,SMB
onboarding_guided_v1,org_01132,control,2025-06-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01133,control,2025-03-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01134,treatment,2025-04-08T00:00:00,SMB
onboarding_guided_v1,org_01135,treatment,2025-06-28T00:00:00,SMB
onboarding_guided_v1,org_01136,control,2025-03-01T00:00:00,Enterprise
onboarding_guided_v1,org_01137,treatment,2025-07-16T00:00:00,SMB
onboarding_guided_v1,org_01138,control,2025-10-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01139,control,2025-07-02T00:00:00,SMB
onboarding_guided_v1,org_01140,control,2025-09-15T00:00:00,SMB
onboarding_guided_v1,org_01141,control,2025-09-19T00:00:00,SMB
onboarding_guided_v1,org_01142,control,2025-03-03T00:00:00,SMB
onboarding_guided_v1,org_01143,control,2025-09-06T00:00:00,SMB
onboarding_guided_v1,org_01144,treatment,2025-05-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01145,treatment,2025-07-09T00:00:00,Enterprise
onboarding_guided_v1,org_01146,control,2025-09-13T00:00:00,Enterprise
onboarding_guided_v1,org_01147,treatment,2025-06-10T00:00:00,SMB
onboarding_guided_v1,org_01148,treatment,2025-09-28T00:00:00,SMB
onboarding_guided_v1,org_01149,treatment,2025-11-28T00:00:00,SMB
onboarding_guided_v1,org_01150,treatment,2025-01-09T00:00:00,SMB
onboarding_guided_v1,org_01151,treatment,2025-12-21T00:00:00,SMB
onboarding_guided_v1,org_01152,control,2025-01-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01153,control,2025-04-21T00:00:00,SMB
onboarding_guided_v1,org_01154,treatment,2025-10-09T00:00:00,Enterprise
onboarding_guided_v1,org_01155,treatment,2025-08-30T00:00:00,SMB
onboarding_guided_v1,org_01156,treatment,2025-08-03T00:00:00,Enterprise
onboarding_guided_v1,org_01157,treatment,2025-01-13T00:00:00,SMB
onboarding_guided_v1,org_01158,control,2025-08-28T00:00:00,SMB
onboarding_guided_v1,org_01159,treatment,2025-04-03T00:00:00,SMB
onboarding_guided_v1,org_01160,treatment,2025-03-29T00:00:00,SMB
onboarding_guided_v1,org_01161,treatment,2025-09-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01162,treatment,2025-12-24T00:00:00,SMB
onboarding_guided_v1,org_01163,control,2025-01-26T00:00:00,SMB
onboarding_guided_v1,org_01164,treatment,2025-10-05T00:00:00,SMB
onboarding_guided_v1,org_01165,treatment,2025-01-19T00:00:00,Mid-Market
onboarding_guided_v1,org_01166,treatment,2025-06-18T00:00:00,Enterprise
onboarding_guided_v1,org_01167,treatment,2025-12-29T00:00:00,SMB
onboarding_guided_v1,org_01168,treatment,2025-12-07T00:00:00,Enterprise
onboarding_guided_v1,org_01169,control,2025-09-07T00:00:00,Enterprise
onboarding_guided_v1,org_01170,treatment,2025-12-07T00:00:00,SMB
onboarding_guided_v1,org_01171,control,2025-04-23T00:00:00,Enterprise
onboarding_guided_v1,org_01172,control,2025-08-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01173,control,2025-09-19T00:00:00,SMB
onboarding_guided_v1,org_01174,treatment,2025-09-01T00:00:00,SMB
onboarding_guided_v1,org_01175,control,2025-09-14T00:00:00,SMB
onboarding_guided_v1,org_01176,control,2025-11-06T00:00:00,SMB
onboarding_guided_v1,org_01177,control,2025-03-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01178,treatment,2025-05-18T00:00:00,SMB
onboarding_guided_v1,org_01179,control,2025-01-17T00:00:00,SMB
onboarding_guided_v1,org_01180,treatment,2025-12-16T00:00:00,SMB
onboarding_guided_v1,org_01181,control,2025-11-04T00:00:00,SMB
onboarding_guided_v1,org_01182,control,2025-08-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01183,treatment,2025-07-31T00:00:00,Mid-Market
onboarding_guided_v1,org_01184,control,2025-03-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01185,control,2025-01-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01186,control,2025-04-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01187,control,2025-08-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01188,control,2025-04-24T00:00:00,SMB
onboarding_guided_v1,org_01189,treatment,2025-03-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01190,control,2025-08-07T00:00:00,SMB
onboarding_guided_v1,org_01191,control,2025-04-20T00:00:00,Mid-Market
onboarding_guided_v1,org_01192,control,2025-03-31T00:00:00,SMB
onboarding_guided_v1,org_01193,treatment,2025-11-27T00:00:00,SMB
onboarding_guided_v1,org_01194,treatment,2025-10-08T00:00:00,SMB
onboarding_guided_v1,org_01195,control,2025-05-20T00:00:00,Mid-Market
onboarding_guided_v1,org_01196,treatment,2025-11-18T00:00:00,Enterprise
onboarding_guided_v1,org_01197,control,2025-07-22T00:00:00,SMB
onboarding_guided_v1,org_01198,control,2025-11-07T00:00:00,SMB
onboarding_guided_v1,org_01199,control,2025-05-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01200,control,2025-10-13T00:00:00,Enterprise
onboarding_guided_v1,org_01201,control,2025-10-23T00:00:00,SMB
onboarding_guided_v1,org_01202,control,2025-07-09T00:00:00,SMB
onboarding_guided_v1,org_01203,control,2025-09-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01204,treatment,2025-11-29T00:00:00,SMB
onboarding_guided_v1,org_01205,control,2025-01-25T00:00:00,Enterprise
onboarding_guided_v1,org_01206,control,2025-12-08T00:00:00,Mid-Market
onboarding_guided_v1,org_01207,treatment,2025-07-02T00:00:00,SMB
onboarding_guided_v1,org_01208,control,2025-08-27T00:00:00,Enterprise
onboarding_guided_v1,org_01209,control,2025-03-01T00:00:00,SMB
onboarding_guided_v1,org_01210,control,2025-10-16T00:00:00,SMB
onboarding_guided_v1,org_01211,control,2025-06-14T00:00:00,SMB
onboarding_guided_v1,org_01212,treatment,2025-02-16T00:00:00,SMB
onboarding_guided_v1,org_01213,control,2025-05-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01214,control,2025-12-05T00:00:00,SMB
onboarding_guided_v1,org_01215,control,2025-04-04T00:00:00,Enterprise
onboarding_guided_v1,org_01216,treatment,2025-02-06T00:00:00,SMB
onboarding_guided_v1,org_01217,treatment,2025-07-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01218,control,2025-11-01T00:00:00,Mid-Market
onboarding_guided_v1,org_01219,control,2025-02-16T00:00:00,SMB
onboarding_guided_v1,org_01220,control,2025-04-15T00:00:00,SMB
onboarding_guided_v1,org_01221,treatment,2025-09-28T00:00:00,Enterprise
onboarding_guided_v1,org_01222,treatment,2025-07-15T00:00:00,SMB
onboarding_guided_v1,org_01223,control,2025-07-18T00:00:00,Enterprise
onboarding_guided_v1,org_01224,control,2025-03-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01225,control,2025-11-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01226,treatment,2025-05-05T00:00:00,SMB
onboarding_guided_v1,org_01227,treatment,2025-01-16T00:00:00,Enterprise
onboarding_guided_v1,org_01228,control,2025-10-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01229,treatment,2025-07-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01230,treatment,2025-11-03T00:00:00,SMB
onboarding_guided_v1,org_01231,control,2025-08-23T00:00:00,SMB
onboarding_guided_v1,org_01232,control,2025-09-26T00:00:00,SMB
onboarding_guided_v1,org_01233,treatment,2025-04-19T00:00:00,Mid-Market
onboarding_guided_v1,org_01234,treatment,2025-03-31T00:00:00,SMB
onboarding_guided_v1,org_01235,control,2025-02-20T00:00:00,SMB
onboarding_guided_v1,org_01236,treatment,2025-05-22T00:00:00,SMB
onboarding_guided_v1,org_01237,treatment,2025-07-13T00:00:00,Mid-Market
onboarding_guided_v1,org_01238,treatment,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_01239,treatment,2025-01-02T00:00:00,SMB
onboarding_guided_v1,org_01240,control,2025-03-02T00:00:00,Mid-Market
onboarding_guided_v1,org_01241,control,2025-09-28T00:00:00,SMB
onboarding_guided_v1,org_01242,treatment,2025-06-21T00:00:00,SMB
onboarding_guided_v1,org_01243,control,2025-09-24T00:00:00,SMB
onboarding_guided_v1,org_01244,control,2025-01-03T00:00:00,SMB
onboarding_guided_v1,org_01245,control,2025-02-26T00:00:00,SMB
onboarding_guided_v1,org_01246,treatment,2025-06-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01247,treatment,2025-04-21T00:00:00,SMB
onboarding_guided_v1,org_01248,control,2025-05-15T00:00:00,SMB
onboarding_guided_v1,org_01249,control,2025-03-16T00:00:00,SMB
onboarding_guided_v1,org_01250,treatment,2025-01-21T00:00:00,SMB
onboarding_guided_v1,org_01251,treatment,2025-04-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01252,control,2025-07-08T00:00:00,SMB
onboarding_guided_v1,org_01253,treatment,2025-04-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01254,treatment,2025-01-12T00:00:00,SMB
onboarding_guided_v1,org_01255,control,2025-03-28T00:00:00,Enterprise
onboarding_guided_v1,org_01256,control,2025-11-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01257,control,2025-04-25T00:00:00,SMB
onboarding_guided_v1,org_01258,treatment,2025-01-01T00:00:00,SMB
onboarding_guided_v1,org_01259,control,2025-12-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01260,control,2025-03-28T00:00:00,SMB
onboarding_guided_v1,org_01261,treatment,2025-04-23T00:00:00,SMB
onboarding_guided_v1,org_01262,control,2025-11-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01263,control,2025-09-26T00:00:00,SMB
onboarding_guided_v1,org_01264,treatment,2025-02-01T00:00:00,Mid-Market
onboarding_guided_v1,org_01265,treatment,2025-04-26T00:00:00,SMB
onboarding_guided_v1,org_01266,treatment,2025-05-17T00:00:00,Mid-Market
onboarding_guided_v1,org_01267,control,2025-10-25T00:00:00,SMB
onboarding_guided_v1,org_01268,control,2025-04-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01269,treatment,2025-10-02T00:00:00,SMB
onboarding_guided_v1,org_01270,treatment,2025-08-29T00:00:00,Enterprise
onboarding_guided_v1,org_01271,treatment,2025-09-18T00:00:00,SMB
onboarding_guided_v1,org_01272,treatment,2025-12-14T00:00:00,SMB
onboarding_guided_v1,org_01273,treatment,2025-03-12T00:00:00,SMB
onboarding_guided_v1,org_01274,control,2025-12-31T00:00:00,SMB
onboarding_guided_v1,org_01275,control,2025-02-14T00:00:00,SMB
onboarding_guided_v1,org_01276,control,2025-06-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01277,control,2025-01-11T00:00:00,Mid-Market
onboarding_guided_v1,org_01278,control,2025-11-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01279,control,2025-12-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01280,control,2025-07-04T00:00:00,SMB
onboarding_guided_v1,org_01281,treatment,2025-09-24T00:00:00,SMB
onboarding_guided_v1,org_01282,control,2025-09-13T00:00:00,SMB
onboarding_guided_v1,org_01283,control,2025-03-31T00:00:00,SMB
onboarding_guided_v1,org_01284,control,2025-08-11T00:00:00,SMB
onboarding_guided_v1,org_01285,treatment,2025-02-22T00:00:00,SMB
onboarding_guided_v1,org_01286,treatment,2025-10-13T00:00:00,Mid-Market
onboarding_guided_v1,org_01287,control,2025-07-10T00:00:00,SMB
onboarding_guided_v1,org_01288,control,2025-01-21T00:00:00,SMB
onboarding_guided_v1,org_01289,control,2025-06-18T00:00:00,SMB
onboarding_guided_v1,org_01290,control,2025-02-02T00:00:00,SMB
onboarding_guided_v1,org_01291,control,2025-09-10T00:00:00,SMB
onboarding_guided_v1,org_01292,treatment,2025-04-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01293,treatment,2025-08-05T00:00:00,Enterprise
onboarding_guided_v1,org_01294,treatment,2025-02-06T00:00:00,SMB
onboarding_guided_v1,org_01295,treatment,2025-05-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01296,treatment,2025-03-03T00:00:00,SMB
onboarding_guided_v1,org_01297,treatment,2025-05-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01298,control,2025-07-14T00:00:00,Mid-Market
onboarding_guided_v1,org_01299,control,2025-10-16T00:00:00,SMB
onboarding_guided_v1,org_01300,treatment,2025-03-08T00:00:00,SMB
onboarding_guided_v1,org_01301,treatment,2025-12-04T00:00:00,SMB
onboarding_guided_v1,org_01302,control,2025-06-11T00:00:00,SMB
onboarding_guided_v1,org_01303,treatment,2025-08-09T00:00:00,SMB
onboarding_guided_v1,org_01304,treatment,2025-06-08T00:00:00,Mid-Market
onboarding_guided_v1,org_01305,treatment,2025-09-24T00:00:00,SMB
onboarding_guided_v1,org_01306,treatment,2025-10-25T00:00:00,Enterprise
onboarding_guided_v1,org_01307,control,2025-06-19T00:00:00,Enterprise
onboarding_guided_v1,org_01308,treatment,2025-01-23T00:00:00,SMB
onboarding_guided_v1,org_01309,treatment,2025-04-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01310,treatment,2025-12-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01311,control,2025-10-16T00:00:00,SMB
onboarding_guided_v1,org_01312,control,2025-05-22T00:00:00,SMB
onboarding_guided_v1,org_01313,treatment,2025-02-03T00:00:00,SMB
onboarding_guided_v1,org_01314,control,2025-12-03T00:00:00,SMB
onboarding_guided_v1,org_01315,control,2025-10-13T00:00:00,SMB
onboarding_guided_v1,org_01316,control,2025-07-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01317,control,2025-07-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01318,treatment,2025-05-23T00:00:00,Enterprise
onboarding_guided_v1,org_01319,treatment,2025-09-08T00:00:00,SMB
onboarding_guided_v1,org_01320,control,2025-12-19T00:00:00,SMB
onboarding_guided_v1,org_01321,treatment,2025-02-12T00:00:00,SMB
onboarding_guided_v1,org_01322,treatment,2025-04-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01323,treatment,2025-05-18T00:00:00,SMB
onboarding_guided_v1,org_01324,treatment,2025-02-01T00:00:00,SMB
onboarding_guided_v1,org_01325,control,2025-05-20T00:00:00,SMB
onboarding_guided_v1,org_01326,treatment,2025-12-31T00:00:00,SMB
onboarding_guided_v1,org_01327,control,2025-10-22T00:00:00,SMB
onboarding_guided_v1,org_01328,treatment,2025-08-17T00:00:00,SMB
onboarding_guided_v1,org_01329,treatment,2025-01-11T00:00:00,Enterprise
onboarding_guided_v1,org_01330,treatment,2025-11-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01331,treatment,2025-11-11T00:00:00,SMB
onboarding_guided_v1,org_01332,control,2025-09-30T00:00:00,SMB
onboarding_guided_v1,org_01333,control,2025-01-14T00:00:00,SMB
onboarding_guided_v1,org_01334,control,2025-12-30T00:00:00,SMB
onboarding_guided_v1,org_01335,control,2025-03-08T00:00:00,SMB
onboarding_guided_v1,org_01336,treatment,2025-05-16T00:00:00,Mid-Market
onboarding_guided_v1,org_01337,treatment,2025-06-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01338,treatment,2025-08-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01339,treatment,2025-11-14T00:00:00,SMB
onboarding_guided_v1,org_01340,treatment,2025-07-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01341,control,2025-04-01T00:00:00,SMB
onboarding_guided_v1,org_01342,treatment,2025-04-18T00:00:00,Enterprise
onboarding_guided_v1,org_01343,treatment,2025-08-08T00:00:00,SMB
onboarding_guided_v1,org_01344,control,2025-05-24T00:00:00,SMB
onboarding_guided_v1,org_01345,treatment,2025-01-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01346,treatment,2025-02-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01347,treatment,2025-09-11T00:00:00,SMB
onboarding_guided_v1,org_01348,control,2025-07-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01349,control,2025-08-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01350,control,2025-04-22T00:00:00,Enterprise
onboarding_guided_v1,org_01351,control,2025-05-14T00:00:00,SMB
onboarding_guided_v1,org_01352,control,2025-02-03T00:00:00,SMB
onboarding_guided_v1,org_01353,treatment,2025-07-19T00:00:00,SMB
onboarding_guided_v1,org_01354,control,2025-10-19T00:00:00,SMB
onboarding_guided_v1,org_01355,treatment,2025-11-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01356,treatment,2025-11-24T00:00:00,SMB
onboarding_guided_v1,org_01357,treatment,2025-12-27T00:00:00,Enterprise
onboarding_guided_v1,org_01358,control,2025-11-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01359,control,2025-01-10T00:00:00,SMB
onboarding_guided_v1,org_01360,treatment,2025-05-30T00:00:00,SMB
onboarding_guided_v1,org_01361,treatment,2025-08-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01362,treatment,2025-02-16T00:00:00,SMB
onboarding_guided_v1,org_01363,treatment,2025-06-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01364,control,2025-01-28T00:00:00,SMB
onboarding_guided_v1,org_01365,control,2025-01-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01366,control,2025-08-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01367,treatment,2025-05-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01368,treatment,2025-01-15T00:00:00,Mid-Market
onboarding_guided_v1,org_01369,treatment,2025-10-06T00:00:00,SMB
onboarding_guided_v1,org_01370,treatment,2025-03-16T00:00:00,SMB
onboarding_guided_v1,org_01371,treatment,2025-04-16T00:00:00,Mid-Market
onboarding_guided_v1,org_01372,control,2025-10-18T00:00:00,SMB
onboarding_guided_v1,org_01373,control,2025-11-17T00:00:00,SMB
onboarding_guided_v1,org_01374,control,2025-06-23T00:00:00,Enterprise
onboarding_guided_v1,org_01375,treatment,2025-02-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01376,control,2025-01-27T00:00:00,SMB
onboarding_guided_v1,org_01377,control,2025-04-05T00:00:00,SMB
onboarding_guided_v1,org_01378,control,2025-06-09T00:00:00,Enterprise
onboarding_guided_v1,org_01379,control,2025-02-15T00:00:00,SMB
onboarding_guided_v1,org_01380,control,2025-07-29T00:00:00,SMB
onboarding_guided_v1,org_01381,treatment,2025-05-06T00:00:00,Enterprise
onboarding_guided_v1,org_01382,control,2025-04-30T00:00:00,SMB
onboarding_guided_v1,org_01383,control,2025-07-26T00:00:00,SMB
onboarding_guided_v1,org_01384,control,2025-06-24T00:00:00,SMB
onboarding_guided_v1,org_01385,control,2025-01-08T00:00:00,Mid-Market
onboarding_guided_v1,org_01386,treatment,2025-01-04T00:00:00,SMB
onboarding_guided_v1,org_01387,treatment,2025-06-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01388,control,2025-06-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01389,control,2025-03-30T00:00:00,SMB
onboarding_guided_v1,org_01390,treatment,2025-07-23T00:00:00,SMB
onboarding_guided_v1,org_01391,treatment,2025-07-28T00:00:00,SMB
onboarding_guided_v1,org_01392,control,2025-04-12T00:00:00,SMB
onboarding_guided_v1,org_01393,treatment,2025-12-17T00:00:00,SMB
onboarding_guided_v1,org_01394,control,2025-04-18T00:00:00,Enterprise
onboarding_guided_v1,org_01395,control,2025-11-13T00:00:00,SMB
onboarding_guided_v1,org_01396,control,2025-12-17T00:00:00,Mid-Market
onboarding_guided_v1,org_01397,treatment,2025-10-28T00:00:00,SMB
onboarding_guided_v1,org_01398,control,2025-01-28T00:00:00,SMB
onboarding_guided_v1,org_01399,treatment,2025-02-27T00:00:00,SMB
onboarding_guided_v1,org_01400,treatment,2025-01-09T00:00:00,SMB
onboarding_guided_v1,org_01401,treatment,2025-06-05T00:00:00,SMB
onboarding_guided_v1,org_01402,control,2025-05-18T00:00:00,SMB
onboarding_guided_v1,org_01403,treatment,2025-07-28T00:00:00,SMB
onboarding_guided_v1,org_01404,treatment,2025-05-01T00:00:00,Mid-Market
onboarding_guided_v1,org_01405,treatment,2025-08-02T00:00:00,SMB
onboarding_guided_v1,org_01406,control,2025-11-01T00:00:00,SMB
onboarding_guided_v1,org_01407,treatment,2025-07-25T00:00:00,SMB
onboarding_guided_v1,org_01408,control,2025-11-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01409,treatment,2025-11-30T00:00:00,SMB
onboarding_guided_v1,org_01410,treatment,2025-09-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01411,treatment,2025-11-24T00:00:00,SMB
onboarding_guided_v1,org_01412,treatment,2025-10-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01413,treatment,2025-04-18T00:00:00,SMB
onboarding_guided_v1,org_01414,control,2025-09-15T00:00:00,Enterprise
onboarding_guided_v1,org_01415,treatment,2025-06-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01416,treatment,2025-06-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01417,control,2025-05-28T00:00:00,SMB
onboarding_guided_v1,org_01418,treatment,2025-05-08T00:00:00,SMB
onboarding_guided_v1,org_01419,treatment,2025-06-09T00:00:00,SMB
onboarding_guided_v1,org_01420,treatment,2025-09-01T00:00:00,SMB
onboarding_guided_v1,org_01421,control,2025-06-10T00:00:00,SMB
onboarding_guided_v1,org_01422,control,2025-12-22T00:00:00,SMB
onboarding_guided_v1,org_01423,treatment,2025-08-02T00:00:00,SMB
onboarding_guided_v1,org_01424,treatment,2025-11-23T00:00:00,SMB
onboarding_guided_v1,org_01425,control,2025-08-05T00:00:00,SMB
onboarding_guided_v1,org_01426,control,2025-06-15T00:00:00,SMB
onboarding_guided_v1,org_01427,control,2025-02-02T00:00:00,Mid-Market
onboarding_guided_v1,org_01428,treatment,2025-02-25T00:00:00,SMB
onboarding_guided_v1,org_01429,treatment,2025-06-20T00:00:00,Enterprise
onboarding_guided_v1,org_01430,treatment,2025-04-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01431,treatment,2025-03-21T00:00:00,SMB
onboarding_guided_v1,org_01432,treatment,2025-04-28T00:00:00,SMB
onboarding_guided_v1,org_01433,treatment,2025-06-06T00:00:00,SMB
onboarding_guided_v1,org_01434,control,2025-03-22T00:00:00,SMB
onboarding_guided_v1,org_01435,control,2025-04-19T00:00:00,SMB
onboarding_guided_v1,org_01436,control,2025-07-24T00:00:00,SMB
onboarding_guided_v1,org_01437,control,2025-07-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01438,control,2025-02-08T00:00:00,Mid-Market
onboarding_guided_v1,org_01439,control,2025-07-19T00:00:00,SMB
onboarding_guided_v1,org_01440,control,2025-01-14T00:00:00,SMB
onboarding_guided_v1,org_01441,treatment,2025-05-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01442,control,2025-01-30T00:00:00,SMB
onboarding_guided_v1,org_01443,treatment,2025-05-25T00:00:00,SMB
onboarding_guided_v1,org_01444,control,2025-09-23T00:00:00,SMB
onboarding_guided_v1,org_01445,treatment,2025-08-16T00:00:00,Mid-Market
onboarding_guided_v1,org_01446,treatment,2025-01-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01447,control,2025-11-15T00:00:00,SMB
onboarding_guided_v1,org_01448,treatment,2025-02-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01449,control,2025-05-24T00:00:00,Enterprise
onboarding_guided_v1,org_01450,control,2025-05-13T00:00:00,Mid-Market
onboarding_guided_v1,org_01451,treatment,2025-09-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01452,treatment,2025-01-20T00:00:00,SMB
onboarding_guided_v1,org_01453,treatment,2025-01-18T00:00:00,SMB
onboarding_guided_v1,org_01454,treatment,2025-09-08T00:00:00,SMB
onboarding_guided_v1,org_01455,control,2025-12-21T00:00:00,SMB
onboarding_guided_v1,org_01456,treatment,2025-06-11T00:00:00,SMB
onboarding_guided_v1,org_01457,treatment,2025-08-21T00:00:00,SMB
onboarding_guided_v1,org_01458,control,2025-10-20T00:00:00,SMB
onboarding_guided_v1,org_01459,treatment,2025-06-04T00:00:00,SMB
onboarding_guided_v1,org_01460,control,2025-03-03T00:00:00,SMB
onboarding_guided_v1,org_01461,control,2025-03-31T00:00:00,Mid-Market
onboarding_guided_v1,org_01462,control,2025-08-09T00:00:00,SMB
onboarding_guided_v1,org_01463,treatment,2025-03-06T00:00:00,SMB
onboarding_guided_v1,org_01464,control,2025-06-08T00:00:00,SMB
onboarding_guided_v1,org_01465,treatment,2025-07-09T00:00:00,SMB
onboarding_guided_v1,org_01466,control,2025-08-05T00:00:00,Enterprise
onboarding_guided_v1,org_01467,control,2025-05-20T00:00:00,Enterprise
onboarding_guided_v1,org_01468,control,2025-10-10T00:00:00,SMB
onboarding_guided_v1,org_01469,control,2025-02-10T00:00:00,SMB
onboarding_guided_v1,org_01470,treatment,2025-11-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01471,control,2025-06-24T00:00:00,SMB
onboarding_guided_v1,org_01472,treatment,2025-12-18T00:00:00,SMB
onboarding_guided_v1,org_01473,control,2025-12-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01474,control,2025-05-23T00:00:00,SMB
onboarding_guided_v1,org_01475,control,2025-11-27T00:00:00,SMB
onboarding_guided_v1,org_01476,treatment,2025-01-29T00:00:00,SMB
onboarding_guided_v1,org_01477,treatment,2025-11-19T00:00:00,SMB
onboarding_guided_v1,org_01478,treatment,2025-09-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01479,treatment,2025-10-08T00:00:00,Mid-Market
onboarding_guided_v1,org_01480,control,2025-12-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01481,control,2025-03-11T00:00:00,Mid-Market
onboarding_guided_v1,org_01482,control,2025-02-10T00:00:00,SMB
onboarding_guided_v1,org_01483,control,2025-10-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01484,treatment,2025-12-27T00:00:00,Enterprise
onboarding_guided_v1,org_01485,control,2025-02-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01486,treatment,2025-05-08T00:00:00,Mid-Market
onboarding_guided_v1,org_01487,treatment,2025-04-14T00:00:00,SMB
onboarding_guided_v1,org_01488,treatment,2025-07-06T00:00:00,SMB
onboarding_guided_v1,org_01489,control,2025-08-30T00:00:00,SMB
onboarding_guided_v1,org_01490,control,2025-11-26T00:00:00,SMB
onboarding_guided_v1,org_01491,treatment,2025-02-04T00:00:00,SMB
onboarding_guided_v1,org_01492,control,2025-11-07T00:00:00,Enterprise
onboarding_guided_v1,org_01493,treatment,2025-08-02T00:00:00,Mid-Market
onboarding_guided_v1,org_01494,treatment,2025-07-31T00:00:00,Mid-Market
onboarding_guided_v1,org_01495,treatment,2025-06-22T00:00:00,SMB
onboarding_guided_v1,org_01496,treatment,2025-12-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01497,control,2025-11-12T00:00:00,Enterprise
onboarding_guided_v1,org_01498,treatment,2025-07-15T00:00:00,Mid-Market
onboarding_guided_v1,org_01499,control,2025-11-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01500,control,2025-10-23T00:00:00,SMB
onboarding_guided_v1,org_01501,treatment,2025-03-09T00:00:00,SMB
onboarding_guided_v1,org_01502,treatment,2025-01-24T00:00:00,SMB
