org_id,week_start,active_users,sessions,features_used
org_01765,2025-06-02,1,2,3
org_01765,2025-06-09,1,1,1
org_01765,2025-06-16,1,4,2
org_01765,2025-06-23,1,2,1
org_01765,2025-06-30,1,1,3
org_01765,2025-07-07,1,2,2
org_01765,2025-07-14,0,0,0
org_01765,2025-07-21,1,2,2
org_01765,2025-07-28,0,0,0
org_01765,2025-08-04,0,0,0
org_01765,2025-08-11,1,2,2
org_01765,2025-08-18,0,0,0
org_01765,2025-08-25,1,1,4
org_01765,2025-09-01,0,0,0
org_01765,2025-09-08,1,1,1
org_01765,2025-09-15,0,0,0
org_01765,2025-09-22,1,1,1
org_01765,2025-09-29,1,1,1
org_01765,2025-10-06,0,0,0
org_01765,2025-10-13,0,0,0
org_01765,2025-10-20,0,0,0
org_01765,2025-10-27,0,0,0
org_01765,2025-11-03,0,0,0
org_01765,2025-11-10,0,0,0
org_01765,2025-11-17,0,0,0
org_01765,2025-11-24,0,0,0
org_01766,2025-05-19,1,10,2
org_01766,2025-05-26,4,9,1
org_01766,2025-06-02,2,12,1
org_01766,2025-06-09,5,11,1
org_01766,2025-06-16,3,12,2
org_01766,2025-06-23,2,10,2
org_01766,2025-06-30,2,11,3
org_01766,2025-07-07,4,17,1
org_01766,2025-07-14,1,12,3
org_01766,2025-07-21,1,14,3
org_01766,2025-07-28,2,16,3
org_01766,2025-08-04,4,12,2
org_01766,2025-08-11,4,13,4
org_01766,2025-08-18,2,9,2
org_01766,2025-08-25,3,15,2
org_01766,2025-09-01,1,14,4
org_01766,2025-09-08,3,12,6
org_01766,2025-09-15,3,8,4
org_01766,2025-09-22,3,12,2
org_01766,2025-09-29,1,14,3
org_01766,2025-10-06,3,7,4
org_01766,2025-10-13,3,7,2
org_01766,2025-10-20,2,18,4
org_01766,2025-10-27,4,17,3
org_01766,2025-11-03,4,11,3
org_01766,2025-11-10,3,11,2
org_01766,2025-11-17,2,14,4
org_01766,2025-11-24,4,12,1
org_01766,2025-12-01,2,10,3
org_01766,2025-12-08,3,11,5
org_01766,2025-12-15,2,13,3
org_01766,2025-12-22,3,8,1
org_01766,2025-12-29,3,19,3
org_01766,2026-01-05,3,11,4
org_01766,2026-01-12,2,12,4
org_01766,2026-01-19,2,15,2
org_01766,2026-01-26,2,13,3
org_01766,2026-02-02,4,11,2
org_01766,2026-02-09,2,10,2
org_01766,2026-02-16,3,14,3
org_01766,2026-02-23,3,8,5
org_01766,2026-03-02,3,11,3
org_01766,2026-03-09,3,16,1
org_01766,2026-03-16,3,17,3
org_01766,2026-03-23,2,4,1
org_01766,2026-03-30,3,12,2
org_01766,2026-04-06,1,8,4
org_01766,2026-04-13,2,11,3
org_01766,2026-04-20,3,9,1
org_01766,2026-04-27,2,7,3
org_01767,2025-03-03,2,21,2
org_01767,2025-03-10,1,20,3
org_01767,2025-03-17,2,11,2
org_01767,2025-03-24,1,11,3
org_01767,2025-03-31,2,8,3
org_01767,2025-04-07,3,8,1
org_01767,2025-04-14,2,5,2
org_01767,2025-04-21,1,7,5
org_01767,2025-04-28,2,4,2
org_01767,2025-05-05,3,3,1
org_01767,2025-05-12,2,6,1
org_01767,2025-05-19,2,4,3
org_01767,2025-05-26,1,2,2
org_01767,2025-06-02,1,4,2
org_01767,2025-06-09,2,4,3
org_01767,2025-06-16,0,0,0
org_01767,2025-06-23,2,3,2
org_01767,2025-06-30,1,2,4
org_01767,2025-07-07,1,1,1
org_01767,2025-07-14,1,1,2
org_01767,2025-07-21,1,1,1
org_01767,2025-07-28,0,0,0
org_01767,2025-08-04,1,1,1
org_01767,2025-08-11,1,3,1
org_01767,2025-08-18,0,0,0
org_01767,2025-08-25,0,0,0
org_01767,2025-09-01,0,0,0
org_01768,2025-09-29,4,22,3
org_01768,2025-10-06,3,20,1
org_01768,2025-10-13,3,15,3
org_01768,2025-10-20,1,13,4
org_01768,2025-10-27,4,13,6
org_01768,2025-11-03,4,8,4
org_01768,2025-11-10,3,9,4
org_01768,2025-11-17,3,5,2
org_01768,2025-11-24,4,5,1
org_01768,2025-12-01,1,4,4
org_01768,2025-12-08,2,4,2
org_01768,2025-12-15,1,3,1
org_01768,2025-12-22,1,4,2
org_01768,2025-12-29,2,4,2
org_01768,2026-01-05,1,6,3
org_01768,2026-01-12,1,2,1
org_01768,2026-01-19,1,3,2
org_01768,2026-01-26,0,0,0
org_01768,2026-02-02,1,1,3
org_01768,2026-02-09,1,2,1
org_01768,2026-02-16,1,1,1
org_01768,2026-02-23,1,3,4
org_01768,2026-03-02,1,1,1
org_01768,2026-03-09,1,1,1
org_01768,2026-03-16,1,1,1
org_01768,2026-03-23,0,0,0
org_01768,2026-03-30,1,1,2
org_01769,2025-03-17,1,2,2
org_01769,2025-03-24,1,1,2
org_01769,2025-03-31,0,0,0
org_01769,2025-04-07,0,0,0
org_01769,2025-04-14,1,1,1
org_01769,2025-04-21,1,2,1
org_01769,2025-04-28,1,1,1
org_01769,2025-05-05,0,0,0
org_01769,2025-05-12,0,0,0
org_01769,2025-05-19,1,1,1
org_01769,2025-05-26,0,0,0
org_01769,2025-06-02,1,1,1
org_01769,2025-06-09,1,1,1
org_01769,2025-06-16,0,0,0
org_01769,2025-06-23,0,0,0
org_01769,2025-06-30,1,2,2
org_01769,2025-07-07,1,1,2
org_01769,2025-07-14,0,0,0
org_01769,2025-07-21,1,1,2
org_01769,2025-07-28,1,1,2
org_01769,2025-08-04,0,0,0
org_01769,2025-08-11,1,1,2
org_01769,2025-08-18,0,0,0
org_01769,2025-08-25,0,0,0
org_01769,2025-09-01,0,0,0
org_01769,2025-09-08,1,1,1
org_01769,2025-09-15,0,0,0
org_01770,2025-04-21,3,10,2
org_01770,2025-04-28,3,8,3
org_01770,2025-05-05,5,8,3
org_01770,2025-05-12,5,10,2
org_01770,2025-05-19,3,15,3
org_01770,2025-05-26,2,14,3
org_01770,2025-06-02,4,11,1
org_01770,2025-06-09,4,12,3
org_01770,2025-06-16,1,14,4
org_01770,2025-06-23,2,10,4
org_01770,2025-06-30,3,9,1
org_01770,2025-07-07,2,11,2
org_01770,2025-07-14,3,12,2
org_01770,2025-07-21,3,9,3
org_01770,2025-07-28,4,11,3
org_01770,2025-08-04,4,11,2
org_01770,2025-08-11,4,6,2
org_01770,2025-08-18,3,14,3
org_01770,2025-08-25,2,9,1
org_01770,2025-09-01,3,16,1
org_01770,2025-09-08,4,21,4
org_01770,2025-09-15,2,13,2
org_01770,2025-09-22,2,10,6
org_01770,2025-09-29,2,8,3
org_01770,2025-10-06,4,17,1
org_01770,2025-10-13,4,9,3
org_01770,2025-10-20,1,13,2
org_01770,2025-10-27,7,10,3
org_01770,2025-11-03,4,15,2
org_01770,2025-11-10,1,17,4
org_01770,2025-11-17,1,15,3
org_01770,2025-11-24,3,11,6
org_01770,2025-12-01,4,11,3
org_01770,2025-12-08,3,20,3
org_01770,2025-12-15,2,6,4
org_01770,2025-12-22,2,12,4
org_01770,2025-12-29,5,18,2
org_01770,2026-01-05,3,10,4
org_01770,2026-01-12,4,12,2
org_01770,2026-01-19,2,11,3
org_01770,2026-01-26,4,16,2
org_01770,2026-02-02,3,12,2
org_01770,2026-02-09,4,20,3
org_01770,2026-02-16,2,12,2
org_01770,2026-02-23,4,12,6
org_01770,2026-03-02,4,14,3
org_01770,2026-03-09,3,20,2
org_01770,2026-03-16,5,13,4
org_01770,2026-03-23,1,13,3
org_01770,2026-03-30,3,9,5
org_01770,2026-04-06,3,7,2
org_01770,2026-04-13,1,10,1
org_01770,2026-04-20,2,11,3
org_01770,2026-04-27,2,18,2
org_01771,2025-04-21,2,9,2
org_01771,2025-04-28,2,8,4
org_01771,2025-05-05,1,13,3
org_01771,2025-05-12,2,9,3
org_01771,2025-05-19,2,6,2
org_01771,2025-05-26,1,10,2
org_01771,2025-06-02,1,16,3
org_01771,2025-06-09,1,7,3
org_01771,2025-06-16,2,7,3
org_01771,2025-06-23,1,7,2
org_01771,2025-06-30,2,10,1
org_01771,2025-07-07,2,15,4
org_01771,2025-07-14,2,5,2
org_01771,2025-07-21,1,12,2
org_01771,2025-07-28,2,7,3
org_01771,2025-08-04,1,6,4
org_01771,2025-08-11,2,12,2
org_01771,2025-08-18,1,5,4
org_01771,2025-08-25,2,6,2
org_01771,2025-09-01,1,14,4
org_01771,2025-09-08,1,12,3
org_01771,2025-09-15,2,14,2
org_01771,2025-09-22,2,9,4
org_01771,2025-09-29,1,12,5
org_01771,2025-10-06,3,9,2
org_01771,2025-10-13,1,15,4
org_01771,2025-10-20,3,9,4
org_01771,2025-10-27,1,4,5
org_01771,2025-11-03,1,7,1
org_01771,2025-11-10,1,11,2
org_01771,2025-11-17,1,7,2
org_01771,2025-11-24,1,9,1
org_01771,2025-12-01,1,10,5
org_01771,2025-12-08,1,5,1
org_01771,2025-12-15,2,11,6
org_01771,2025-12-22,1,14,3
org_01771,2025-12-29,1,16,1
org_01771,2026-01-05,2,6,2
org_01771,2026-01-12,1,12,2
org_01771,2026-01-19,1,10,2
org_01771,2026-01-26,2,14,4
org_01771,2026-02-02,1,10,3
org_01771,2026-02-09,2,13,2
org_01771,2026-02-16,1,13,6
org_01771,2026-02-23,1,9,3
org_01771,2026-03-02,1,8,1
org_01771,2026-03-09,2,17,3
org_01771,2026-03-16,1,9,3
org_01771,2026-03-23,1,13,1
org_01771,2026-03-30,3,10,3
org_01771,2026-04-06,2,8,4
org_01771,2026-04-13,1,8,4
org_01771,2026-04-20,1,14,5
org_01771,2026-04-27,1,9,2
org_01772,2025-08-25,3,7,2
org_01772,2025-09-01,1,2,1
org_01772,2025-09-08,2,9,3
org_01772,2025-09-15,2,4,2
org_01772,2025-09-22,1,9,4
org_01772,2025-09-29,1,9,4
org_01772,2025-10-06,2,11,2
org_01772,2025-10-13,2,11,3
org_01772,2025-10-20,2,8,3
org_01772,2025-10-27,2,3,5
org_01772,2025-11-03,3,3,3
org_01772,2025-11-10,1,2,2
org_01772,2025-11-17,1,1,1
org_01773,2025-12-22,1,6,1
org_01773,2025-12-29,1,10,3
org_01773,2026-01-05,2,3,1
org_01773,2026-01-12,1,2,1
org_01773,2026-01-19,2,4,1
org_01773,2026-01-26,0,0,0
org_01773,2026-02-02,1,2,2
org_01773,2026-02-09,1,3,2
org_01773,2026-02-16,2,2,2
org_01773,2026-02-23,1,1,2
org_01773,2026-03-02,2,3,4
org_01773,2026-03-09,0,0,0
org_01773,2026-03-16,1,3,1
org_01773,2026-03-23,1,1,1
org_01773,2026-03-30,1,1,2
org_01773,2026-04-06,0,0,0
org_01773,2026-04-13,0,0,0
org_01773,2026-04-20,0,0,0
org_01773,2026-04-27,0,0,0
org_01774,2025-04-14,1,3,2
org_01774,2025-04-21,1,8,3
org_01774,2025-04-28,1,3,1
org_01774,2025-05-05,1,4,1
org_01774,2025-05-12,1,6,2
org_01774,2025-05-19,1,3,3
org_01774,2025-05-26,1,5,2
org_01774,2025-06-02,1,4,4
org_01774,2025-06-09,1,3,2
org_01774,2025-06-16,1,2,2
org_01774,2025-06-23,1,4,3
org_01774,2025-06-30,1,1,1
org_01774,2025-07-07,1,1,2
org_01774,2025-07-14,0,0,0
org_01774,2025-07-21,0,0,0
org_01774,2025-07-28,1,1,1
org_01774,2025-08-04,0,0,0
org_01774,2025-08-11,0,0,0
org_01774,2025-08-18,1,2,1
org_01774,2025-08-25,1,2,2
org_01774,2025-09-01,1,2,3
org_01774,2025-09-08,0,0,0
org_01774,2025-09-15,0,0,0
org_01774,2025-09-22,0,0,0
org_01774,2025-09-29,0,0,0
org_01774,2025-10-06,0,0,0
org_01774,2025-10-13,1,1,1
org_01775,2025-05-12,1,10,3
org_01775,2025-05-19,1,7,1
org_01775,2025-05-26,2,7,3
org_01775,2025-06-02,1,1,1
org_01775,2025-06-09,1,5,3
org_01775,2025-06-16,1,10,5
org_01775,2025-06-23,1,2,2
org_01775,2025-06-30,2,3,2
org_01775,2025-07-07,2,1,1
org_01775,2025-07-14,1,2,1
org_01775,2025-07-21,2,4,3
org_01775,2025-07-28,1,2,1
org_01775,2025-08-04,2,4,1
org_01775,2025-08-11,1,1,1
org_01775,2025-08-18,1,1,2
org_01775,2025-08-25,2,1,2
org_01775,2025-09-01,1,1,3
org_01775,2025-09-08,1,2,1
org_01775,2025-09-15,2,3,1
org_01775,2025-09-22,1,1,2
org_01775,2025-09-29,0,0,0
org_01775,2025-10-06,0,0,0
org_01775,2025-10-13,0,0,0
org_01775,2025-10-20,0,0,0
org_01775,2025-10-27,0,0,0
org_01775,2025-11-03,1,1,3
org_01775,2025-11-10,1,1,1
org_01776,2025-10-20,1,5,1
org_01776,2025-10-27,1,9,3
org_01776,2025-11-03,1,6,3
org_01776,2025-11-10,1,6,3
org_01776,2025-11-17,1,6,2
org_01776,2025-11-24,1,4,4
org_01776,2025-12-01,1,3,2
org_01776,2025-12-08,1,1,2
org_01776,2025-12-15,1,1,2
org_01776,2025-12-22,1,6,1
org_01776,2025-12-29,1,2,4
org_01776,2026-01-05,0,0,0
org_01776,2026-01-12,1,2,1
org_01776,2026-01-19,0,0,0
org_01776,2026-01-26,1,6,2
org_01776,2026-02-02,1,2,3
org_01776,2026-02-09,0,0,0
org_01776,2026-02-16,0,0,0
org_01776,2026-02-23,1,1,2
org_01776,2026-03-02,0,0,0
org_01776,2026-03-09,0,0,0
org_01776,2026-03-16,0,0,0
org_01776,2026-03-23,1,1,4
org_01776,2026-03-30,0,0,0
org_01776,2026-04-06,1,1,3
org_01776,2026-04-13,1,1,3
org_01776,2026-04-20,0,0,0
org_01777,2025-01-27,2,9,1
org_01777,2025-02-03,2,5,1
org_01777,2025-02-10,2,12,3
org_01777,2025-02-17,2,8,1
org_01777,2025-02-24,1,15,1
org_01777,2025-03-03,1,9,3
org_01777,2025-03-10,3,9,4
org_01777,2025-03-17,3,1,3
org_01777,2025-03-24,1,3,2
org_01777,2025-03-31,2,5,2
org_01777,2025-04-07,1,4,3
org_01777,2025-04-14,2,2,1
org_01777,2025-04-21,1,3,1
org_01777,2025-04-28,1,1,1
org_01777,2025-05-05,1,2,2
org_01777,2025-05-12,0,0,0
org_01777,2025-05-19,1,1,1
org_01777,2025-05-26,1,2,1
org_01777,2025-06-02,0,0,0
org_01777,2025-06-09,2,1,1
org_01777,2025-06-16,0,0,0
org_01777,2025-06-23,0,0,0
org_01777,2025-06-30,1,1,3
org_01777,2025-07-07,1,1,1
org_01777,2025-07-14,1,2,1
org_01777,2025-07-21,1,1,2
org_01777,2025-07-28,0,0,0
org_01778,2025-01-27,1,4,2
org_01778,2025-02-03,1,9,2
org_01778,2025-02-10,1,6,2
org_01778,2025-02-17,1,2,2
org_01778,2025-02-24,1,4,3
org_01778,2025-03-03,1,4,2
org_01778,2025-03-10,1,5,1
org_01778,2025-03-17,1,2,1
org_01778,2025-03-24,1,1,1
org_01778,2025-03-31,1,1,2
org_01778,2025-04-07,1,1,2
org_01778,2025-04-14,0,0,0
org_01778,2025-04-21,1,1,5
org_01778,2025-04-28,1,3,3
org_01778,2025-05-05,1,1,1
org_01778,2025-05-12,1,2,2
org_01778,2025-05-19,1,2,2
org_01778,2025-05-26,1,1,3
org_01778,2025-06-02,0,0,0
org_01778,2025-06-09,0,0,0
org_01778,2025-06-16,0,0,0
org_01778,2025-06-23,0,0,0
org_01778,2025-06-30,1,1,1
org_01778,2025-07-07,0,0,0
org_01778,2025-07-14,0,0,0
org_01778,2025-07-21,0,0,0
org_01778,2025-07-28,0,0,0
org_01779,2025-01-27,3,5,1
org_01779,2025-02-03,2,3,3
org_01779,2025-02-10,1,3,2
org_01779,2025-02-17,2,4,3
org_01779,2025-02-24,1,2,3
org_01779,2025-03-03,3,7,4
org_01779,2025-03-10,1,4,4
org_01779,2025-03-17,3,5,2
org_01779,2025-03-24,3,1,1
org_01779,2025-03-31,1,5,1
org_01779,2025-04-07,1,6,2
org_01779,2025-04-14,1,3,4
org_01779,2025-04-21,1,6,2
org_01779,2025-04-28,2,6,1
org_01779,2025-05-05,3,7,4
org_01779,2025-05-12,2,1,1
org_01779,2025-05-19,2,4,3
org_01779,2025-05-26,1,3,3
org_01779,2025-06-02,1,4,3
org_01779,2025-06-09,2,7,3
org_01779,2025-06-16,1,3,2
org_01779,2025-06-23,3,5,1
org_01779,2025-06-30,3,7,5
org_01779,2025-07-07,2,6,2
org_01779,2025-07-14,2,3,2
org_01779,2025-07-21,3,7,3
org_01779,2025-07-28,2,5,2
org_01779,2025-08-04,3,3,2
org_01779,2025-08-11,2,2,2
org_01779,2025-08-18,2,5,1
org_01779,2025-08-25,1,5,2
org_01779,2025-09-01,1,1,6
org_01779,2025-09-08,1,7,1
org_01779,2025-09-15,2,1,1
org_01779,2025-09-22,1,3,3
org_01779,2025-09-29,1,5,4
org_01779,2025-10-06,1,7,3
org_01779,2025-10-13,1,6,2
org_01779,2025-10-20,1,6,1
org_01779,2025-10-27,2,2,1
org_01779,2025-11-03,3,3,4
org_01779,2025-11-10,1,2,3
org_01779,2025-11-17,1,4,2
org_01779,2025-11-24,2,9,1
org_01779,2025-12-01,1,9,2
org_01779,2025-12-08,3,3,1
org_01779,2025-12-15,3,3,1
org_01779,2025-12-22,1,8,3
org_01779,2025-12-29,3,1,2
org_01779,2026-01-05,1,3,2
org_01779,2026-01-12,2,9,2
org_01779,2026-01-19,2,5,1
org_01779,2026-01-26,2,4,2
org_01779,2026-02-02,3,3,2
org_01779,2026-02-09,2,5,5
org_01779,2026-02-16,2,6,2
org_01779,2026-02-23,2,7,3
org_01779,2026-03-02,1,3,1
org_01779,2026-03-09,1,3,2
org_01779,2026-03-16,1,4,2
org_01779,2026-03-23,1,2,2
org_01779,2026-03-30,2,4,2
org_01779,2026-04-06,2,4,1
org_01779,2026-04-13,1,6,3
org_01779,2026-04-20,1,3,2
org_01779,2026-04-27,1,5,1
org_01780,2025-04-14,3,17,3
org_01780,2025-04-21,3,11,4
org_01780,2025-04-28,2,4,4
org_01780,2025-05-05,3,7,2
org_01780,2025-05-12,3,8,4
org_01780,2025-05-19,2,6,3
org_01780,2025-05-26,1,5,2
org_01780,2025-06-02,1,6,2
org_01780,2025-06-09,2,6,4
org_01780,2025-06-16,1,1,1
org_01780,2025-06-23,1,7,2
org_01780,2025-06-30,1,4,4
org_01780,2025-07-07,2,3,2
org_01780,2025-07-14,1,2,1
org_01780,2025-07-21,1,2,2
org_01780,2025-07-28,1,2,4
org_01780,2025-08-04,1,1,1
org_01780,2025-08-11,1,4,3
org_01780,2025-08-18,1,3,2
org_01780,2025-08-25,1,4,2
org_01780,2025-09-01,1,2,3
org_01780,2025-09-08,1,1,3
org_01780,2025-09-15,0,0,0
org_01780,2025-09-22,0,0,0
org_01780,2025-09-29,1,1,1
org_01780,2025-10-06,1,1,1
org_01780,2025-10-13,0,0,0
org_01781,2025-06-30,1,8,3
org_01781,2025-07-07,1,11,2
org_01781,2025-07-14,1,9,2
org_01781,2025-07-21,1,8,2
org_01781,2025-07-28,1,5,3
org_01781,2025-08-04,1,10,1
org_01781,2025-08-11,2,12,4
org_01781,2025-08-18,1,9,4
org_01781,2025-08-25,2,7,2
org_01781,2025-09-01,1,6,2
org_01781,2025-09-08,1,6,2
org_01781,2025-09-15,1,5,2
org_01781,2025-09-22,1,5,3
org_01781,2025-09-29,1,1,1
org_01781,2025-10-06,0,0,0
org_01781,2025-10-13,1,1,1
org_01781,2025-10-20,1,4,1
org_01781,2025-10-27,1,1,2
org_01781,2025-11-03,1,2,1
org_01781,2025-11-10,1,1,1
org_01781,2025-11-17,1,2,2
org_01781,2025-11-24,1,1,2
org_01781,2025-12-01,0,0,0
org_01781,2025-12-08,1,2,3
org_01781,2025-12-15,1,1,2
org_01781,2025-12-22,1,1,2
org_01781,2025-12-29,0,0,0
org_01782,2025-09-22,1,7,1
org_01782,2025-09-29,1,8,3
org_01782,2025-10-06,2,7,4
org_01782,2025-10-13,3,7,4
org_01782,2025-10-20,2,5,3
org_01782,2025-10-27,1,9,4
org_01782,2025-11-03,2,5,3
org_01782,2025-11-10,1,5,5
org_01782,2025-11-17,1,7,1
org_01782,2025-11-24,1,7,2
org_01782,2025-12-01,1,8,3
org_01782,2025-12-08,1,9,2
org_01782,2025-12-15,1,7,2
org_01782,2025-12-22,1,7,4
org_01782,2025-12-29,1,12,3
org_01782,2026-01-05,1,13,4
org_01782,2026-01-12,1,9,3
org_01782,2026-01-19,2,9,2
org_01782,2026-01-26,1,8,1
org_01782,2026-02-02,1,7,5
org_01782,2026-02-09,2,10,5
org_01782,2026-02-16,2,4,4
org_01782,2026-02-23,1,9,3
org_01782,2026-03-02,1,5,4
org_01782,2026-03-09,2,6,6
org_01782,2026-03-16,1,10,1
org_01782,2026-03-23,1,3,2
org_01782,2026-03-30,2,13,3
org_01782,2026-04-06,2,7,1
org_01782,2026-04-13,1,9,2
org_01782,2026-04-20,1,4,2
org_01782,2026-04-27,2,18,5
org_01783,2025-07-21,1,8,2
org_01783,2025-07-28,1,7,1
org_01783,2025-08-04,1,8,3
org_01783,2025-08-11,1,9,1
org_01783,2025-08-18,1,11,5
org_01783,2025-08-25,1,9,2
org_01783,2025-09-01,1,5,2
org_01783,2025-09-08,1,2,1
org_01784,2025-10-20,1,48,3
org_01784,2025-10-27,1,47,5
org_01784,2025-11-03,1,33,1
org_01784,2025-11-10,1,41,2
org_01784,2025-11-17,1,42,6
org_01784,2025-11-24,1,44,6
org_01784,2025-12-01,1,50,5
org_01784,2025-12-08,1,53,4
org_01784,2025-12-15,1,44,3
org_01784,2025-12-22,1,37,2
org_01784,2025-12-29,1,46,3
org_01784,2026-01-05,1,34,2
org_01784,2026-01-12,1,43,3
org_01784,2026-01-19,1,51,3
org_01784,2026-01-26,1,39,6
org_01784,2026-02-02,1,45,1
org_01784,2026-02-09,1,42,2
org_01784,2026-02-16,1,52,6
org_01784,2026-02-23,1,38,2
org_01784,2026-03-02,1,54,5
org_01784,2026-03-09,1,35,5
org_01784,2026-03-16,1,56,3
org_01784,2026-03-23,1,46,4
org_01784,2026-03-30,1,45,2
org_01784,2026-04-06,1,39,4
org_01784,2026-04-13,1,37,4
org_01784,2026-04-20,1,41,5
org_01784,2026-04-27,1,44,4
org_01785,2025-06-09,6,32,3
org_01785,2025-06-16,5,38,1
org_01785,2025-06-23,6,21,1
org_01785,2025-06-30,5,34,6
org_01785,2025-07-07,6,27,2
org_01785,2025-07-14,5,37,4
org_01785,2025-07-21,5,23,2
org_01785,2025-07-28,6,19,2
org_01785,2025-08-04,6,36,4
org_01785,2025-08-11,5,39,4
org_01785,2025-08-18,5,23,3
org_01785,2025-08-25,3,24,2
org_01785,2025-09-01,6,27,5
org_01785,2025-09-08,4,37,4
org_01785,2025-09-15,5,29,2
org_01785,2025-09-22,4,41,3
org_01785,2025-09-29,6,27,6
org_01785,2025-10-06,5,35,5
org_01785,2025-10-13,6,27,3
org_01785,2025-10-20,4,33,3
org_01785,2025-10-27,6,27,2
org_01785,2025-11-03,3,34,4
org_01785,2025-11-10,6,34,3
org_01785,2025-11-17,6,28,3
org_01785,2025-11-24,5,43,4
org_01785,2025-12-01,5,31,3
org_01785,2025-12-08,4,34,1
org_01785,2025-12-15,6,41,5
org_01785,2025-12-22,4,30,2
org_01785,2025-12-29,6,31,4
org_01785,2026-01-05,5,37,2
org_01785,2026-01-12,5,31,1
org_01785,2026-01-19,4,31,2
org_01785,2026-01-26,6,37,3
org_01785,2026-02-02,5,32,4
org_01785,2026-02-09,4,44,5
org_01785,2026-02-16,5,38,2
org_01785,2026-02-23,6,22,3
org_01785,2026-03-02,6,36,6
org_01785,2026-03-09,6,35,5
org_01785,2026-03-16,6,34,5
org_01785,2026-03-23,4,32,5
org_01785,2026-03-30,5,28,3
org_01785,2026-04-06,6,38,3
org_01785,2026-04-13,6,36,6
org_01785,2026-04-20,5,32,5
org_01785,2026-04-27,5,32,2
org_01786,2025-04-14,3,6,4
org_01786,2025-04-21,1,14,2
org_01786,2025-04-28,2,4,2
org_01786,2025-05-05,1,10,2
org_01786,2025-05-12,2,14,3
org_01786,2025-05-19,1,7,1
org_01786,2025-05-26,4,6,4
org_01786,2025-06-02,4,6,1
org_01786,2025-06-09,2,13,2
org_01786,2025-06-16,2,11,1
org_01786,2025-06-23,2,8,1
org_01786,2025-06-30,1,10,6
org_01786,2025-07-07,3,7,3
org_01786,2025-07-14,2,11,5
org_01786,2025-07-21,2,3,2
org_01786,2025-07-28,1,2,3
org_01786,2025-08-04,1,2,3
org_01786,2025-08-11,1,4,1
org_01786,2025-08-18,3,2,3
org_01786,2025-08-25,3,11,4
org_01786,2025-09-01,2,12,5
org_01786,2025-09-08,3,8,3
org_01786,2025-09-15,2,12,2
org_01786,2025-09-22,2,11,5
org_01786,2025-09-29,2,12,5
org_01786,2025-10-06,2,13,2
org_01786,2025-10-13,4,11,3
org_01786,2025-10-20,3,5,2
org_01786,2025-10-27,3,12,3
org_01786,2025-11-03,1,13,1
org_01786,2025-11-10,3,12,3
org_01786,2025-11-17,3,12,2
org_01786,2025-11-24,4,5,2
org_01786,2025-12-01,4,10,3
org_01786,2025-12-08,2,5,4
org_01786,2025-12-15,3,1,1
org_01786,2025-12-22,2,4,1
org_01786,2025-12-29,5,7,1
org_01786,2026-01-05,2,10,1
org_01786,2026-01-12,4,8,1
org_01786,2026-01-19,3,9,3
org_01786,2026-01-26,1,14,2
org_01786,2026-02-02,3,13,3
org_01786,2026-02-09,4,10,2
org_01786,2026-02-16,3,7,1
org_01786,2026-02-23,3,7,1
org_01786,2026-03-02,4,7,1
org_01786,2026-03-09,2,9,3
org_01786,2026-03-16,2,6,1
org_01786,2026-03-23,2,14,6
org_01786,2026-03-30,3,15,5
org_01786,2026-04-06,2,7,2
org_01786,2026-04-13,3,12,2
org_01786,2026-04-20,2,6,1
org_01786,2026-04-27,5,8,2
org_01787,2025-01-06,1,4,4
org_01787,2025-01-13,1,3,1
org_01787,2025-01-20,1,2,3
org_01787,2025-01-27,1,3,4
org_01787,2025-02-03,1,4,6
org_01787,2025-02-10,1,1,2
org_01787,2025-02-17,1,4,3
org_01787,2025-02-24,1,1,1
org_01787,2025-03-03,2,2,2
org_01787,2025-03-10,1,2,2
org_01787,2025-03-17,1,2,1
org_01787,2025-03-24,1,2,2
org_01787,2025-03-31,1,2,1
org_01787,2025-04-07,1,2,2
org_01787,2025-04-14,1,1,3
org_01787,2025-04-21,1,1,1
org_01787,2025-04-28,1,1,2
org_01787,2025-05-05,0,0,0
org_01787,2025-05-12,0,0,0
org_01787,2025-05-19,0,0,0
org_01787,2025-05-26,0,0,0
org_01787,2025-06-02,0,0,0
org_01787,2025-06-09,0,0,0
org_01787,2025-06-16,0,0,0
org_01787,2025-06-23,0,0,0
org_01787,2025-06-30,0,0,0
org_01787,2025-07-07,0,0,0
org_01788,2025-06-16,2,9,2
org_01788,2025-06-23,2,8,2
org_01788,2025-06-30,1,7,2
org_01788,2025-07-07,1,11,2
org_01788,2025-07-14,2,6,5
org_01788,2025-07-21,1,10,5
org_01788,2025-07-28,1,7,3
org_01788,2025-08-04,1,8,3
org_01788,2025-08-11,1,9,1
org_01788,2025-08-18,2,12,2
org_01788,2025-08-25,1,6,1
org_01788,2025-09-01,1,7,2
org_01788,2025-09-08,1,4,2
org_01788,2025-09-15,1,6,2
org_01788,2025-09-22,3,8,4
org_01788,2025-09-29,1,8,1
org_01788,2025-10-06,1,8,4
org_01788,2025-10-13,1,10,3
org_01788,2025-10-20,1,8,3
org_01788,2025-10-27,2,9,4
org_01788,2025-11-03,2,11,2
org_01788,2025-11-10,1,7,3
org_01788,2025-11-17,2,6,2
org_01788,2025-11-24,1,6,2
org_01788,2025-12-01,3,8,2
org_01788,2025-12-08,1,4,3
org_01788,2025-12-15,1,13,3
