subscription_id,org_id,plan_type,mrr_amount,start_date,end_date,status,churn_reason
sub_001128,org_01109,Trial,0.0,2025-07-04,2025-07-18,trial_ended,
sub_001129,org_01109,Business,399.0,2025-07-20,2025-08-19,churned,Low adoption
sub_001130,org_01110,Trial,0.0,2025-10-05,2025-10-19,trial_ended,
sub_001131,org_01111,Trial,0.0,2025-12-17,2025-12-31,trial_ended,
sub_001132,org_01112,Trial,0.0,2025-01-30,2025-02-13,trial_ended,
sub_001133,org_01114,Trial,0.0,2025-08-24,2025-09-07,trial_ended,
sub_001134,org_01115,Trial,0.0,2025-02-23,2025-03-09,trial_ended,
sub_001135,org_01117,Trial,0.0,2025-01-24,2025-02-07,trial_ended,
sub_001136,org_01119,Trial,0.0,2025-01-23,2025-02-06,trial_ended,
sub_001137,org_01120,Trial,0.0,2025-09-17,2025-10-01,trial_ended,
sub_001138,org_01122,Trial,0.0,2025-12-24,2026-01-07,trial_ended,
sub_001139,org_01124,Trial,0.0,2025-07-15,2025-07-29,trial_ended,
sub_001140,org_01124,Starter,49.0,2025-08-01,,active,
sub_001141,org_01125,Trial,0.0,2025-05-08,2025-05-22,trial_ended,
sub_001142,org_01126,Trial,0.0,2025-12-09,2025-12-23,trial_ended,
sub_001143,org_01126,Starter,49.0,2025-12-24,,active,
sub_001144,org_01127,Trial,0.0,2025-11-23,2025-12-07,trial_ended,
sub_001145,org_01127,Growth,149.0,2025-12-09,,active,
sub_001146,org_01130,Trial,0.0,2025-01-17,2025-01-31,trial_ended,
sub_001147,org_01131,Trial,0.0,2025-07-10,2025-07-24,trial_ended,
sub_001148,org_01133,Trial,0.0,2025-03-23,2025-04-06,trial_ended,
sub_001149,org_01133,Enterprise,999.0,2025-04-06,,active,
sub_001150,org_01134,Trial,0.0,2025-04-15,2025-04-29,trial_ended,
sub_001151,org_01134,Growth,149.0,2025-05-02,,active,
sub_001152,org_01136,Trial,0.0,2025-03-02,2025-03-16,trial_ended,
sub_001153,org_01136,Business,399.0,2025-03-16,,active,
sub_001154,org_01137,Trial,0.0,2025-07-19,2025-08-02,trial_ended,
sub_001155,org_01137,Growth,149.0,2025-08-05,,active,
sub_001156,org_01138,Trial,0.0,2025-10-30,2025-11-13,trial_ended,
sub_001157,org_01138,Growth,149.0,2025-11-14,,active,
sub_001158,org_01142,Trial,0.0,2025-03-06,2025-03-20,trial_ended,
sub_001159,org_01142,Enterprise,999.0,2025-03-21,,active,
sub_001160,org_01143,Trial,0.0,2025-09-08,2025-09-22,trial_ended,
sub_001161,org_01146,Trial,0.0,2025-09-20,2025-10-04,trial_ended,
sub_001162,org_01148,Trial,0.0,2025-10-04,2025-10-18,trial_ended,
sub_001163,org_01148,Starter,49.0,2025-10-18,,active,
sub_001164,org_01150,Trial,0.0,2025-01-11,2025-01-25,trial_ended,
sub_001165,org_01150,Business,399.0,2025-01-27,,active,
sub_001166,org_01151,Trial,0.0,2025-12-23,2026-01-06,trial_ended,
sub_001167,org_01151,Growth,149.0,2026-01-07,,active,
sub_001168,org_01153,Trial,0.0,2025-04-23,2025-05-07,trial_ended,
sub_001169,org_01154,Trial,0.0,2025-10-10,2025-10-24,trial_ended,
sub_001170,org_01154,Growth,149.0,2025-10-27,,active,
sub_001171,org_01155,Trial,0.0,2025-09-06,2025-09-20,trial_ended,
sub_001172,org_01156,Trial,0.0,2025-08-09,2025-08-23,trial_ended,
sub_001173,org_01156,Starter,49.0,2025-08-25,2025-12-20,churned,Low adoption
sub_001174,org_01159,Trial,0.0,2025-04-09,2025-04-23,trial_ended,
sub_001175,org_01159,Enterprise,999.0,2025-04-23,2025-07-03,churned,Low adoption
sub_001176,org_01160,Trial,0.0,2025-04-02,2025-04-16,trial_ended,
sub_001177,org_01163,Trial,0.0,2025-01-30,2025-02-13,trial_ended,
sub_001178,org_01164,Trial,0.0,2025-10-08,2025-10-22,trial_ended,
sub_001179,org_01166,Trial,0.0,2025-06-20,2025-07-04,trial_ended,
sub_001180,org_01166,Growth,149.0,2025-07-07,,active,
sub_001181,org_01168,Trial,0.0,2025-12-08,2025-12-22,trial_ended,
sub_001182,org_01168,Growth,149.0,2025-12-24,,active,
sub_001183,org_01170,Trial,0.0,2025-12-10,2025-12-24,trial_ended,
sub_001184,org_01171,Trial,0.0,2025-04-25,2025-05-09,trial_ended,
sub_001185,org_01172,Trial,0.0,2025-08-23,2025-09-06,trial_ended,
sub_001186,org_01173,Trial,0.0,2025-09-22,2025-10-06,trial_ended,
sub_001187,org_01173,Enterprise,999.0,2025-10-09,,active,
sub_001188,org_01174,Trial,0.0,2025-09-08,2025-09-22,trial_ended,
sub_001189,org_01174,Growth,149.0,2025-09-24,2025-10-29,churned,Missing feature
sub_001190,org_01175,Trial,0.0,2025-09-21,2025-10-05,trial_ended,
sub_001191,org_01175,Starter,49.0,2025-10-08,,active,
sub_001192,org_01176,Trial,0.0,2025-11-09,2025-11-23,trial_ended,
sub_001193,org_01176,Growth,149.0,2025-11-23,,active,
sub_001194,org_01178,Trial,0.0,2025-05-22,2025-06-05,trial_ended,
sub_001195,org_01178,Business,399.0,2025-06-08,,active,
sub_001196,org_01179,Trial,0.0,2025-01-19,2025-02-02,trial_ended,
sub_001197,org_01179,Growth,149.0,2025-02-03,,active,
sub_001198,org_01181,Trial,0.0,2025-11-08,2025-11-22,trial_ended,
sub_001199,org_01185,Trial,0.0,2025-01-31,2025-02-14,trial_ended,
sub_001200,org_01185,Growth,149.0,2025-02-17,2025-04-22,churned,Missing feature
sub_001201,org_01190,Trial,0.0,2025-08-12,2025-08-26,trial_ended,
sub_001202,org_01190,Growth,149.0,2025-08-26,2025-11-20,churned,Budget
sub_001203,org_01192,Trial,0.0,2025-04-05,2025-04-19,trial_ended,
sub_001204,org_01192,Enterprise,999.0,2025-04-19,2025-07-20,churned,Budget
sub_001205,org_01193,Trial,0.0,2025-12-04,2025-12-18,trial_ended,
sub_001206,org_01194,Trial,0.0,2025-10-09,2025-10-23,trial_ended,
sub_001207,org_01194,Growth,149.0,2025-10-26,,active,
sub_001208,org_01195,Trial,0.0,2025-05-25,2025-06-08,trial_ended,
sub_001209,org_01195,Growth,149.0,2025-06-09,,active,
sub_001210,org_01196,Trial,0.0,2025-11-22,2025-12-06,trial_ended,
sub_001211,org_01197,Trial,0.0,2025-07-28,2025-08-11,trial_ended,
sub_001212,org_01199,Trial,0.0,2025-05-29,2025-06-12,trial_ended,
sub_001213,org_01200,Trial,0.0,2025-10-17,2025-10-31,trial_ended,
sub_001214,org_01200,Starter,49.0,2025-11-01,,active,
sub_001215,org_01201,Trial,0.0,2025-10-29,2025-11-12,trial_ended,
sub_001216,org_01201,Starter,49.0,2025-11-13,2026-03-03,churned,Low adoption
sub_001217,org_01202,Trial,0.0,2025-07-14,2025-07-28,trial_ended,
sub_001218,org_01202,Starter,49.0,2025-07-28,,active,
sub_001219,org_01203,Trial,0.0,2025-09-10,2025-09-24,trial_ended,
sub_001220,org_01205,Trial,0.0,2025-01-31,2025-02-14,trial_ended,
sub_001221,org_01207,Trial,0.0,2025-07-07,2025-07-21,trial_ended,
sub_001222,org_01207,Growth,149.0,2025-07-21,,active,
sub_001223,org_01208,Trial,0.0,2025-08-29,2025-09-12,trial_ended,
sub_001224,org_01208,Starter,49.0,2025-09-12,,active,
sub_001225,org_01209,Trial,0.0,2025-03-06,2025-03-20,trial_ended,
sub_001226,org_01209,Business,399.0,2025-03-21,,active,
sub_001227,org_01210,Trial,0.0,2025-10-18,2025-11-01,trial_ended,
sub_001228,org_01211,Trial,0.0,2025-06-19,2025-07-03,trial_ended,
sub_001229,org_01213,Trial,0.0,2025-05-18,2025-06-01,trial_ended,
sub_001230,org_01213,Growth,149.0,2025-06-02,,active,
sub_001231,org_01214,Trial,0.0,2025-12-07,2025-12-21,trial_ended,
sub_001232,org_01215,Trial,0.0,2025-04-05,2025-04-19,trial_ended,
sub_001233,org_01215,Growth,149.0,2025-04-20,2025-07-21,churned,Budget
sub_001234,org_01216,Trial,0.0,2025-02-09,2025-02-23,trial_ended,
sub_001235,org_01216,Growth,149.0,2025-02-24,,active,
sub_001236,org_01218,Trial,0.0,2025-11-02,2025-11-16,trial_ended,
sub_001237,org_01218,Growth,149.0,2025-11-18,,active,
sub_001238,org_01219,Trial,0.0,2025-02-23,2025-03-09,trial_ended,
sub_001239,org_01221,Trial,0.0,2025-10-05,2025-10-19,trial_ended,
sub_001240,org_01221,Starter,49.0,2025-10-22,,active,
sub_001241,org_01223,Trial,0.0,2025-07-23,2025-08-06,trial_ended,
sub_001242,org_01224,Trial,0.0,2025-03-14,2025-03-28,trial_ended,
sub_001243,org_01226,Trial,0.0,2025-05-06,2025-05-20,trial_ended,
sub_001244,org_01227,Trial,0.0,2025-01-19,2025-02-02,trial_ended,
sub_001245,org_01227,Growth,149.0,2025-02-05,,active,
sub_001246,org_01228,Trial,0.0,2025-11-02,2025-11-16,trial_ended,
sub_001247,org_01228,Growth,149.0,2025-11-18,,active,
sub_001248,org_01230,Trial,0.0,2025-11-09,2025-11-23,trial_ended,
sub_001249,org_01230,Growth,149.0,2025-11-23,,active,
sub_001250,org_01231,Trial,0.0,2025-08-29,2025-09-12,trial_ended,
sub_001251,org_01232,Trial,0.0,2025-09-27,2025-10-11,trial_ended,
sub_001252,org_01232,Business,399.0,2025-10-13,,active,
sub_001253,org_01236,Trial,0.0,2025-05-28,2025-06-11,trial_ended,
sub_001254,org_01236,Business,399.0,2025-06-12,,active,
sub_001255,org_01237,Trial,0.0,2025-07-16,2025-07-30,trial_ended,
sub_001256,org_01237,Starter,49.0,2025-07-30,,active,
sub_001257,org_01238,Trial,0.0,2025-06-10,2025-06-24,trial_ended,
sub_001258,org_01239,Trial,0.0,2025-01-08,2025-01-22,trial_ended,
sub_001259,org_01239,Starter,49.0,2025-01-24,2025-04-25,churned,Budget
sub_001260,org_01240,Trial,0.0,2025-03-05,2025-03-19,trial_ended,
sub_001261,org_01240,Business,399.0,2025-03-21,,active,
sub_001262,org_01241,Trial,0.0,2025-10-02,2025-10-16,trial_ended,
sub_001263,org_01241,Growth,149.0,2025-10-18,2026-02-12,churned,
sub_001264,org_01243,Trial,0.0,2025-09-29,2025-10-13,trial_ended,
sub_001265,org_01243,Starter,49.0,2025-10-14,,active,
sub_001266,org_01244,Trial,0.0,2025-01-05,2025-01-19,trial_ended,
sub_001267,org_01244,Starter,49.0,2025-01-21,,active,
sub_001268,org_01247,Trial,0.0,2025-04-27,2025-05-11,trial_ended,
sub_001269,org_01247,Starter,49.0,2025-05-13,,active,
sub_001270,org_01248,Trial,0.0,2025-05-18,2025-06-01,trial_ended,
sub_001271,org_01249,Trial,0.0,2025-03-20,2025-04-03,trial_ended,
sub_001272,org_01249,Growth,149.0,2025-04-04,,active,
sub_001273,org_01250,Trial,0.0,2025-01-28,2025-02-11,trial_ended,
sub_001274,org_01250,Growth,149.0,2025-02-12,,active,
sub_001275,org_01251,Trial,0.0,2025-04-07,2025-04-21,trial_ended,
sub_001276,org_01252,Trial,0.0,2025-07-15,2025-07-29,trial_ended,
sub_001277,org_01253,Trial,0.0,2025-04-28,2025-05-12,trial_ended,
sub_001278,org_01255,Trial,0.0,2025-04-03,2025-04-17,trial_ended,
sub_001279,org_01256,Trial,0.0,2025-11-10,2025-11-24,trial_ended,
sub_001280,org_01256,Starter,49.0,2025-11-25,2026-03-03,churned,Low adoption
sub_001281,org_01257,Trial,0.0,2025-04-30,2025-05-14,trial_ended,
sub_001282,org_01257,Starter,49.0,2025-05-15,,active,
sub_001283,org_01260,Trial,0.0,2025-04-01,2025-04-15,trial_ended,
sub_001284,org_01261,Trial,0.0,2025-04-29,2025-05-13,trial_ended,
sub_001285,org_01261,Growth,149.0,2025-05-16,,active,
sub_001286,org_01263,Trial,0.0,2025-09-30,2025-10-14,trial_ended,
sub_001287,org_01264,Trial,0.0,2025-02-07,2025-02-21,trial_ended,
sub_001288,org_01264,Growth,149.0,2025-02-21,,active,
sub_001289,org_01265,Trial,0.0,2025-05-03,2025-05-17,trial_ended,
sub_001290,org_01265,Growth,149.0,2025-05-18,2025-06-30,churned,
sub_001291,org_01266,Trial,0.0,2025-05-22,2025-06-05,trial_ended,
sub_001292,org_01267,Trial,0.0,2025-10-29,2025-11-12,trial_ended,
sub_001293,org_01268,Trial,0.0,2025-04-17,2025-05-01,trial_ended,
sub_001294,org_01268,Growth,149.0,2025-05-03,,active,
sub_001295,org_01271,Trial,0.0,2025-09-19,2025-10-03,trial_ended,
sub_001296,org_01271,Growth,149.0,2025-10-05,,active,
sub_001297,org_01273,Trial,0.0,2025-03-13,2025-03-27,trial_ended,
sub_001298,org_01273,Growth,149.0,2025-03-30,,active,
sub_001299,org_01274,Trial,0.0,2026-01-02,2026-01-16,trial_ended,
sub_001300,org_01274,Starter,49.0,2026-01-18,,active,
sub_001301,org_01275,Trial,0.0,2025-02-19,2025-03-05,trial_ended,
sub_001302,org_01275,Enterprise,999.0,2025-03-05,,active,
sub_001303,org_01277,Trial,0.0,2025-01-14,2025-01-28,trial_ended,
sub_001304,org_01277,Starter,49.0,2025-01-29,,active,
sub_001305,org_01278,Trial,0.0,2025-11-13,2025-11-27,trial_ended,
sub_001306,org_01278,Business,399.0,2025-11-29,,active,
sub_001307,org_01279,Trial,0.0,2025-12-30,2026-01-13,trial_ended,
sub_001308,org_01279,Business,399.0,2026-01-13,,active,
sub_001309,org_01280,Trial,0.0,2025-07-09,2025-07-23,trial_ended,
sub_001310,org_01281,Trial,0.0,2025-09-29,2025-10-13,trial_ended,
sub_001311,org_01281,Growth,149.0,2025-10-13,,active,
sub_001312,org_01284,Trial,0.0,2025-08-16,2025-08-30,trial_ended,
sub_001313,org_01284,Business,399.0,2025-09-01,2025-12-29,churned,Low adoption
sub_001314,org_01286,Trial,0.0,2025-10-16,2025-10-30,trial_ended,
sub_001315,org_01286,Starter,49.0,2025-10-30,,active,
sub_001316,org_01287,Trial,0.0,2025-07-13,2025-07-27,trial_ended,
sub_001317,org_01292,Trial,0.0,2025-04-05,2025-04-19,trial_ended,
sub_001318,org_01294,Trial,0.0,2025-02-08,2025-02-22,trial_ended,
sub_001319,org_01294,Growth,149.0,2025-02-25,,active,
sub_001320,org_01295,Trial,0.0,2025-06-01,2025-06-15,trial_ended,
sub_001321,org_01298,Trial,0.0,2025-07-21,2025-08-04,trial_ended,
sub_001322,org_01298,Starter,49.0,2025-08-06,,active,
sub_001323,org_01300,Trial,0.0,2025-03-11,2025-03-25,trial_ended,
sub_001324,org_01301,Trial,0.0,2025-12-07,2025-12-21,trial_ended,
sub_001325,org_01301,Starter,49.0,2025-12-21,,active,
sub_001326,org_01302,Trial,0.0,2025-06-18,2025-07-02,trial_ended,
sub_001327,org_01302,Growth,149.0,2025-07-03,,active,
sub_001328,org_01303,Trial,0.0,2025-08-16,2025-08-30,trial_ended,
sub_001329,org_01304,Trial,0.0,2025-06-09,2025-06-23,trial_ended,
sub_001330,org_01305,Trial,0.0,2025-09-29,2025-10-13,trial_ended,
sub_001331,org_01305,Growth,149.0,2025-10-14,,active,
sub_001332,org_01306,Trial,0.0,2025-11-01,2025-11-15,trial_ended,
sub_001333,org_01306,Business,399.0,2025-11-18,,active,
sub_001334,org_01307,Trial,0.0,2025-06-25,2025-07-09,trial_ended,
sub_001335,org_01307,Starter,49.0,2025-07-09,,active,
sub_001336,org_01311,Trial,0.0,2025-10-19,2025-11-02,trial_ended,
sub_001337,org_01311,Growth,149.0,2025-11-05,2026-02-25,churned,
sub_001338,org_01312,Trial,0.0,2025-05-28,2025-06-11,trial_ended,
sub_001339,org_01312,Starter,49.0,2025-06-13,,active,
sub_001340,org_01313,Trial,0.0,2025-02-04,2025-02-18,trial_ended,
sub_001341,org_01313,Starter,49.0,2025-02-20,,active,
sub_001342,org_01314,Trial,0.0,2025-12-05,2025-12-19,trial_ended,
sub_001343,org_01314,Starter,49.0,2025-12-19,,active,
sub_001344,org_01315,Trial,0.0,2025-10-18,2025-11-01,trial_ended,
sub_001345,org_01315,Starter,49.0,2025-11-02,2025-12-22,churned,Missing feature
sub_001346,org_01317,Trial,0.0,2025-07-07,2025-07-21,trial_ended,
sub_001347,org_01319,Trial,0.0,2025-09-11,2025-09-25,trial_ended,
sub_001348,org_01320,Trial,0.0,2025-12-26,2026-01-09,trial_ended,
sub_001349,org_01321,Trial,0.0,2025-02-15,2025-03-01,trial_ended,
sub_001350,org_01322,Trial,0.0,2025-04-25,2025-05-09,trial_ended,
sub_001351,org_01322,Starter,49.0,2025-05-10,,active,
sub_001352,org_01324,Trial,0.0,2025-02-07,2025-02-21,trial_ended,
sub_001353,org_01324,Growth,149.0,2025-02-23,,active,
sub_001354,org_01325,Trial,0.0,2025-05-24,2025-06-07,trial_ended,
sub_001355,org_01325,Growth,149.0,2025-06-07,,active,
sub_001356,org_01326,Trial,0.0,2026-01-06,2026-01-20,trial_ended,
sub_001357,org_01326,Starter,49.0,2026-01-23,,active,
sub_001358,org_01329,Trial,0.0,2025-01-17,2025-01-31,trial_ended,
sub_001359,org_01329,Starter,49.0,2025-02-03,,active,
sub_001360,org_01331,Trial,0.0,2025-11-14,2025-11-28,trial_ended,
sub_001361,org_01331,Growth,149.0,2025-11-28,,active,
sub_001362,org_01332,Trial,0.0,2025-10-03,2025-10-17,trial_ended,
sub_001363,org_01333,Trial,0.0,2025-01-20,2025-02-03,trial_ended,
sub_001364,org_01334,Trial,0.0,2026-01-03,2026-01-17,trial_ended,
sub_001365,org_01334,Growth,149.0,2026-01-19,2026-03-22,churned,Budget
sub_001366,org_01335,Trial,0.0,2025-03-15,2025-03-29,trial_ended,
sub_001367,org_01336,Trial,0.0,2025-05-19,2025-06-02,trial_ended,
sub_001368,org_01336,Starter,49.0,2025-06-03,,active,
sub_001369,org_01337,Trial,0.0,2025-06-22,2025-07-06,trial_ended,
sub_001370,org_01338,Trial,0.0,2025-08-27,2025-09-10,trial_ended,
sub_001371,org_01338,Growth,149.0,2025-09-10,,active,
sub_001372,org_01339,Trial,0.0,2025-11-17,2025-12-01,trial_ended,
sub_001373,org_01340,Trial,0.0,2025-07-14,2025-07-28,trial_ended,
sub_001374,org_01342,Trial,0.0,2025-04-21,2025-05-05,trial_ended,
sub_001375,org_01342,Business,399.0,2025-05-05,,active,
sub_001376,org_01343,Trial,0.0,2025-08-13,2025-08-27,trial_ended,
sub_001377,org_01347,Trial,0.0,2025-09-12,2025-09-26,trial_ended,
sub_001378,org_01347,Enterprise,999.0,2025-09-28,,active,
sub_001379,org_01348,Trial,0.0,2025-07-27,2025-08-10,trial_ended,
sub_001380,org_01348,Growth,149.0,2025-08-12,,active,
sub_001381,org_01350,Trial,0.0,2025-04-26,2025-05-10,trial_ended,
sub_001382,org_01350,Growth,149.0,2025-05-11,,active,
sub_001383,org_01351,Trial,0.0,2025-05-19,2025-06-02,trial_ended,
sub_001384,org_01352,Trial,0.0,2025-02-08,2025-02-22,trial_ended,
sub_001385,org_01352,Starter,49.0,2025-02-22,,active,
sub_001386,org_01353,Trial,0.0,2025-07-23,2025-08-06,trial_ended,
sub_001387,org_01353,Growth,149.0,2025-08-09,2025-09-15,churned,Low adoption
sub_001388,org_01357,Trial,0.0,2026-01-03,2026-01-17,trial_ended,
sub_001389,org_01358,Trial,0.0,2025-11-26,2025-12-10,trial_ended,
sub_001390,org_01358,Growth,149.0,2025-12-11,,active,
sub_001391,org_01359,Trial,0.0,2025-01-17,2025-01-31,trial_ended,
sub_001392,org_01360,Trial,0.0,2025-06-01,2025-06-15,trial_ended,
sub_001393,org_01360,Growth,149.0,2025-06-15,2025-08-29,churned,
sub_001394,org_01361,Trial,0.0,2025-08-13,2025-08-27,trial_ended,
sub_001395,org_01361,Business,399.0,2025-08-28,2025-11-24,churned,
sub_001396,org_01362,Trial,0.0,2025-02-18,2025-03-04,trial_ended,
sub_001397,org_01362,Starter,49.0,2025-03-04,,active,
sub_001398,org_01364,Trial,0.0,2025-01-29,2025-02-12,trial_ended,
sub_001399,org_01364,Enterprise,999.0,2025-02-13,,active,
sub_001400,org_01365,Trial,0.0,2025-01-06,2025-01-20,trial_ended,
sub_001401,org_01365,Growth,149.0,2025-01-20,,active,
sub_001402,org_01366,Trial,0.0,2025-08-23,2025-09-06,trial_ended,
sub_001403,org_01366,Business,399.0,2025-09-07,,active,
sub_001404,org_01368,Trial,0.0,2025-01-16,2025-01-30,trial_ended,
sub_001405,org_01368,Enterprise,999.0,2025-01-31,,active,
sub_001406,org_01369,Trial,0.0,2025-10-10,2025-10-24,trial_ended,
sub_001407,org_01370,Trial,0.0,2025-03-17,2025-03-31,trial_ended,
sub_001408,org_01370,Growth,149.0,2025-04-02,2025-05-11,churned,Low adoption
sub_001409,org_01371,Trial,0.0,2025-04-20,2025-05-04,trial_ended,
sub_001410,org_01371,Growth,149.0,2025-05-07,,active,
sub_001411,org_01373,Trial,0.0,2025-11-24,2025-12-08,trial_ended,
sub_001412,org_01374,Trial,0.0,2025-06-29,2025-07-13,trial_ended,
sub_001413,org_01375,Trial,0.0,2025-03-03,2025-03-17,trial_ended,
sub_001414,org_01375,Enterprise,999.0,2025-03-18,,active,
sub_001415,org_01376,Trial,0.0,2025-01-30,2025-02-13,trial_ended,
sub_001416,org_01376,Growth,149.0,2025-02-16,,active,
sub_001417,org_01377,Trial,0.0,2025-04-08,2025-04-22,trial_ended,
sub_001418,org_01379,Trial,0.0,2025-02-20,2025-03-06,trial_ended,
sub_001419,org_01381,Trial,0.0,2025-05-11,2025-05-25,trial_ended,
sub_001420,org_01381,Starter,49.0,2025-05-25,2025-09-20,churned,
sub_001421,org_01382,Trial,0.0,2025-05-03,2025-05-17,trial_ended,
sub_001422,org_01382,Business,399.0,2025-05-19,,active,
sub_001423,org_01384,Trial,0.0,2025-06-28,2025-07-12,trial_ended,
sub_001424,org_01387,Trial,0.0,2025-06-28,2025-07-12,trial_ended,
sub_001425,org_01387,Starter,49.0,2025-07-13,2025-08-14,churned,Low adoption
sub_001426,org_01388,Trial,0.0,2025-06-11,2025-06-25,trial_ended,
sub_001427,org_01388,Growth,149.0,2025-06-27,,active,
sub_001428,org_01391,Trial,0.0,2025-08-01,2025-08-15,trial_ended,
sub_001429,org_01391,Starter,49.0,2025-08-18,2025-11-07,churned,Budget
sub_001430,org_01392,Trial,0.0,2025-04-19,2025-05-03,trial_ended,
sub_001431,org_01392,Growth,149.0,2025-05-04,,active,
sub_001432,org_01393,Trial,0.0,2025-12-21,2026-01-04,trial_ended,
sub_001433,org_01394,Trial,0.0,2025-04-20,2025-05-04,trial_ended,
sub_001434,org_01394,Starter,49.0,2025-05-04,,active,
sub_001435,org_01397,Trial,0.0,2025-11-04,2025-11-18,trial_ended,
sub_001436,org_01397,Starter,49.0,2025-11-20,,active,
sub_001437,org_01398,Trial,0.0,2025-01-31,2025-02-14,trial_ended,
sub_001438,org_01398,Enterprise,999.0,2025-02-17,,active,
sub_001439,org_01399,Trial,0.0,2025-03-01,2025-03-15,trial_ended,
sub_001440,org_01399,Starter,49.0,2025-03-18,,active,
sub_001441,org_01402,Trial,0.0,2025-05-23,2025-06-06,trial_ended,
sub_001442,org_01403,Trial,0.0,2025-08-02,2025-08-16,trial_ended,
sub_001443,org_01405,Trial,0.0,2025-08-04,2025-08-18,trial_ended,
sub_001444,org_01405,Enterprise,999.0,2025-08-18,,active,
sub_001445,org_01407,Trial,0.0,2025-08-01,2025-08-15,trial_ended,
sub_001446,org_01407,Business,399.0,2025-08-17,,active,
sub_001447,org_01408,Trial,0.0,2025-11-25,2025-12-09,trial_ended,
sub_001448,org_01408,Growth,149.0,2025-12-12,,active,
sub_001449,org_01411,Trial,0.0,2025-11-25,2025-12-09,trial_ended,
sub_001450,org_01413,Trial,0.0,2025-04-24,2025-05-08,trial_ended,
sub_001451,org_01413,Growth,149.0,2025-05-10,,active,
sub_001452,org_01414,Trial,0.0,2025-09-22,2025-10-06,trial_ended,
sub_001453,org_01415,Trial,0.0,2025-06-25,2025-07-09,trial_ended,
sub_001454,org_01417,Trial,0.0,2025-05-29,2025-06-12,trial_ended,
sub_001455,org_01417,Enterprise,999.0,2025-06-12,2025-08-17,churned,Missing feature
sub_001456,org_01419,Trial,0.0,2025-06-10,2025-06-24,trial_ended,
sub_001457,org_01419,Growth,149.0,2025-06-26,,active,
sub_001458,org_01421,Trial,0.0,2025-06-13,2025-06-27,trial_ended,
sub_001459,org_01424,Trial,0.0,2025-11-30,2025-12-14,trial_ended,
sub_001460,org_01424,Business,399.0,2025-12-14,,active,
sub_001461,org_01426,Trial,0.0,2025-06-18,2025-07-02,trial_ended,
sub_001462,org_01427,Trial,0.0,2025-02-06,2025-02-20,trial_ended,
sub_001463,org_01428,Trial,0.0,2025-02-27,2025-03-13,trial_ended,
sub_001464,org_01429,Trial,0.0,2025-06-24,2025-07-08,trial_ended,
sub_001465,org_01429,Starter,49.0,2025-07-09,,active,
sub_001466,org_01430,Trial,0.0,2025-05-02,2025-05-16,trial_ended,
sub_001467,org_01430,Starter,49.0,2025-05-19,,active,
sub_001468,org_01431,Trial,0.0,2025-03-22,2025-04-05,trial_ended,
sub_001469,org_01432,Trial,0.0,2025-05-05,2025-05-19,trial_ended,
sub_001470,org_01434,Trial,0.0,2025-03-28,2025-04-11,trial_ended,
sub_001471,org_01434,Starter,49.0,2025-04-11,,active,
sub_001472,org_01435,Trial,0.0,2025-04-23,2025-05-07,trial_ended,
sub_001473,org_01437,Trial,0.0,2025-07-20,2025-08-03,trial_ended,
sub_001474,org_01438,Trial,0.0,2025-02-12,2025-02-26,trial_ended,
sub_001475,org_01438,Growth,149.0,2025-02-27,,active,
sub_001476,org_01440,Trial,0.0,2025-01-15,2025-01-29,trial_ended,
sub_001477,org_01440,Business,399.0,2025-02-01,,active,
sub_001478,org_01441,Trial,0.0,2025-05-26,2025-06-09,trial_ended,
sub_001479,org_01441,Starter,49.0,2025-06-10,,active,
sub_001480,org_01443,Trial,0.0,2025-05-30,2025-06-13,trial_ended,
sub_001481,org_01444,Trial,0.0,2025-09-30,2025-10-14,trial_ended,
sub_001482,org_01444,Growth,149.0,2025-10-17,2025-11-30,churned,Low adoption
sub_001483,org_01445,Trial,0.0,2025-08-20,2025-09-03,trial_ended,
sub_001484,org_01445,Growth,149.0,2025-09-06,2025-12-08,churned,Missing feature
sub_001485,org_01447,Trial,0.0,2025-11-18,2025-12-02,trial_ended,
sub_001486,org_01447,Growth,149.0,2025-12-05,,active,
sub_001487,org_01448,Trial,0.0,2025-02-06,2025-02-20,trial_ended,
sub_001488,org_01448,Enterprise,999.0,2025-02-21,,active,
sub_001489,org_01449,Trial,0.0,2025-05-30,2025-06-13,trial_ended,
sub_001490,org_01450,Trial,0.0,2025-05-19,2025-06-02,trial_ended,
sub_001491,org_01450,Starter,49.0,2025-06-05,,active,
sub_001492,org_01452,Trial,0.0,2025-01-23,2025-02-06,trial_ended,
sub_001493,org_01452,Starter,49.0,2025-02-09,2025-04-30,churned,Low adoption
sub_001494,org_01453,Trial,0.0,2025-01-23,2025-02-06,trial_ended,
sub_001495,org_01453,Growth,149.0,2025-02-08,2025-03-22,churned,
sub_001496,org_01454,Trial,0.0,2025-09-14,2025-09-28,trial_ended,
sub_001497,org_01455,Trial,0.0,2025-12-26,2026-01-09,trial_ended,
sub_001498,org_01456,Trial,0.0,2025-06-15,2025-06-29,trial_ended,
sub_001499,org_01456,Growth,149.0,2025-07-02,,active,
sub_001500,org_01457,Trial,0.0,2025-08-22,2025-09-05,trial_ended,
sub_001501,org_01459,Trial,0.0,2025-06-10,2025-06-24,trial_ended,
sub_001502,org_01460,Trial,0.0,2025-03-07,2025-03-21,trial_ended,
sub_001503,org_01460,Growth,149.0,2025-03-24,,active,
