routing_attempt_id,lead_id,partner_id,routed_at,routing_priority,bid_amount,delivery_status,response_status,response_timestamp,rejection_reason
RA51AFE30A887C,LB97EA661EB1D,P003,2025-05-29 07:39:22 UTC,1,67.87,delivered,capacity_exceeded,2025-05-29 07:41:01 UTC,quality
RA7F0AF90DA8BC,L57C491DE2BFD,P002,2025-04-14 11:59:54 UTC,1,73.57,delivered,accepted,2025-04-14 12:02:36 UTC,
RAF51FBCAD5B5E,L9C96E9BB2D8D,P010,2025-06-11 12:40:33 UTC,1,78.19,delivered,accepted,2025-06-11 12:43:22 UTC,
RA1D1CF9E5C7B7,L14FD6FC62D33,P002,2025-04-04 13:31:31 UTC,1,73.08,delivered,accepted,2025-04-04 13:35:51 UTC,
RAB0940C49C1F9,LE8C1AC4A53C3,P003,2025-05-02 21:08:24 UTC,1,73.05,delivered,accepted,2025-05-02 21:10:02 UTC,
RA87FB484FEB1A,LC767B88E793E,P007,2025-01-10 10:41:25 UTC,1,114.7,delivered,accepted,2025-01-10 10:41:55 UTC,
RA780169188B86,L6C1C243B5754,P009,2025-04-07 07:48:45 UTC,1,54.94,delivered,accepted,2025-04-07 07:49:17 UTC,
RA83D47A47EE2C,LB20BC0B39316,P001,2025-03-21 20:27:07 UTC,1,67.98,delivered,accepted,2025-03-21 20:29:39 UTC,
RAE989952A9258,LD8D523E918FC,P009,2025-05-20 16:35:17 UTC,1,61.3,delivered,rejected,2025-05-20 16:38:20 UTC,quality
RACAF7B55BE0FF,L1F2F3185AC95,P005,2025-02-24 16:58:29 UTC,1,96.5,delivered,accepted,2025-02-24 17:00:22 UTC,
RA35936146A543,L7222708B5576,P001,2025-02-15 12:41:09 UTC,1,62.61,delivered,rejected,2025-02-15 12:44:20 UTC,price_too_low
RA23982D6D02E3,L22015573EBC5,P010,2025-05-31 07:38:51 UTC,1,74.31,delivered,accepted,2025-05-31 07:40:16 UTC,
RA01683CA6558D,LAD0DBEB0218F,P001,2025-06-07 22:44:53 UTC,1,60.89,delivered,capacity_exceeded,2025-06-07 22:48:13 UTC,state_not_covered
RA07D72FE4D650,L5CA24D9A0CEF,P004,2025-02-23 16:58:32 UTC,1,97.69,delivered,accepted,2025-02-23 17:00:30 UTC,
RA309CB64F4497,L1E877CE0FCC2,P010,2025-01-03 07:56:08 UTC,1,82.65,delivered,capacity_exceeded,2025-01-03 07:57:38 UTC,quality
RAEA9FAB5AC7F2,LD93747C7B29F,P008,2025-02-16 10:49:37 UTC,1,84.8,delivered,accepted,2025-02-16 10:51:06 UTC,
RAD54EA298C50A,L1AC5D7EA9416,P003,2025-06-28 17:01:37 UTC,1,77.92,delivered,accepted,2025-06-28 17:05:42 UTC,
RA581C85EF3258,LA205E7C6FBDA,P002,2025-01-28 20:27:40 UTC,1,64.38,delivered,no_response,2025-01-28 20:29:57 UTC,quality
RA80C4ACBD9193,LB150D52D5AB4,P003,2025-05-02 19:35:26 UTC,1,67.18,delivered,accepted,2025-05-02 19:36:35 UTC,
RAD7F1D1469A5B,L4060F2D2BE16,P002,2025-01-15 09:50:12 UTC,1,75.3,delivered,capacity_exceeded,2025-01-15 09:52:35 UTC,price_too_low
RA1BFF7101AC7C,L5BA3B51EA0D2,P001,2025-02-25 10:50:48 UTC,1,71.89,delivered,capacity_exceeded,2025-02-25 10:54:55 UTC,quality
RAB25E13D688C1,LD9B6CFCF6648,P003,2025-05-27 12:58:02 UTC,1,60.05,delivered,capacity_exceeded,2025-05-27 12:58:28 UTC,state_not_covered
RA10924017019E,LFA7CEAE1502A,P003,2025-01-06 20:23:12 UTC,1,76.14,delivered,accepted,2025-01-06 20:26:13 UTC,
RA27D86B605699,LB95979E0CED1,P009,2025-02-25 21:24:55 UTC,1,50.82,delivered,rejected,2025-02-25 21:27:12 UTC,price_too_low
RA077283D0D2F4,L71F9AB69E7CD,P005,2025-05-02 21:31:25 UTC,1,101.75,delivered,accepted,2025-05-02 21:34:46 UTC,
RA25C7767496CD,L55595F5627BF,P002,2025-03-15 15:30:09 UTC,1,81.02,delivered,accepted,2025-03-15 15:34:41 UTC,
RA0B1D383CB0B4,L67B0997E5A53,P010,2025-05-13 14:27:50 UTC,1,62.78,delivered,accepted,2025-05-13 14:30:27 UTC,
RA736CE40861B9,L811929853D89,P001,2025-02-09 17:08:29 UTC,1,57.42,delivered,rejected,2025-02-09 17:08:39 UTC,capacity
RA1BF1897BA55E,L837693B5BD0B,P010,2025-03-24 10:18:09 UTC,1,67.04,delivered,accepted,2025-03-24 10:20:18 UTC,
RA0CEFD58F8D6D,LC32E9E8EBBFA,P010,2025-05-23 23:05:33 UTC,1,74.56,delivered,rejected,2025-05-23 23:08:24 UTC,quality
RAAD156329B80C,LC32E9E8EBBFA,P002,2025-05-23 23:05:20 UTC,2,65.88,delivered,rejected,2025-05-23 23:10:05 UTC,quality
RAB90CDAC555CE,LB9AFE87C29A7,P002,2025-05-13 18:24:55 UTC,1,82.13,delivered,accepted,2025-05-13 18:28:16 UTC,
RADD30F8D8A3EA,L0D17A3996F01,P010,2025-01-22 13:27:19 UTC,1,61.21,delivered,accepted,2025-01-22 13:30:20 UTC,
RACC24AE01E66C,L31FCA5EDD865,P009,2025-02-26 12:37:50 UTC,1,57.37,delivered,accepted,2025-02-26 12:38:08 UTC,
RA59F63094928C,LD6740562E06C,P010,2025-03-13 15:01:35 UTC,1,79.63,delivered,accepted,2025-03-13 15:02:23 UTC,
RA0C832D2E84B6,LE6D5D427C2EC,P002,2025-02-20 17:35:37 UTC,1,81.78,delivered,accepted,2025-02-20 17:37:09 UTC,
RA5A37A01D3005,L4CB38125A062,P005,2025-01-15 20:43:30 UTC,1,95.9,delivered,accepted,2025-01-15 20:44:30 UTC,
RA1FD1E5B39F15,L2CF46C2CAA4E,P007,2025-05-08 11:47:50 UTC,1,140.6,delivered,accepted,2025-05-08 11:52:17 UTC,
RA1B8C6F5B6070,L43211D1F062F,P001,2025-06-30 21:08:26 UTC,1,58.85,delivered,accepted,2025-06-30 21:09:44 UTC,
RA742B1521A322,L5D7A98DEE30E,P010,2025-05-06 17:15:29 UTC,1,61.53,delivered,accepted,2025-05-06 17:19:18 UTC,
RA911345F00531,L67E31ED1A123,P001,2025-01-23 16:17:42 UTC,1,59.41,delivered,accepted,2025-01-23 16:18:07 UTC,
RAC31F729A1E11,L2ECF4D43CC38,P002,2025-06-23 07:32:02 UTC,1,76.82,delivered,accepted,2025-06-23 07:34:38 UTC,
RA9F6A128A5DEB,L1D6B5C61B15A,P009,2025-06-19 17:21:19 UTC,1,62.74,delivered,rejected,2025-06-19 17:25:07 UTC,state_not_covered
RAEFE188D07523,L1D6B5C61B15A,P003,2025-06-19 17:21:17 UTC,2,64.53,delivered,capacity_exceeded,2025-06-19 17:22:49 UTC,capacity
RA63A2FE578323,L815FA2ABDABA,P001,2025-04-20 20:48:17 UTC,1,62.96,delivered,accepted,2025-04-20 20:49:27 UTC,
RACFFFB0AC1D6B,L127E2302FFF0,P002,2025-02-13 12:11:27 UTC,1,65.9,delivered,accepted,2025-02-13 12:16:09 UTC,
RADD8812D2A643,L7873321CE908,P003,2025-06-15 09:35:55 UTC,1,65.28,delivered,accepted,2025-06-15 09:37:55 UTC,
RAE2C1E34BADC5,L4E047C4D2D6C,P003,2025-04-11 11:44:36 UTC,1,77.91,delivered,rejected,2025-04-11 11:47:53 UTC,quality
RA70CBFE4C2141,L02B77C11D792,P004,2025-02-02 07:30:26 UTC,1,106.66,delivered,accepted,2025-02-02 07:34:35 UTC,
RA2A99F8CD519F,L76A29274E54F,P005,2025-04-21 17:09:03 UTC,1,98.95,delivered,accepted,2025-04-21 17:10:46 UTC,
RAA4B45B98A728,LF5A0577046A2,P009,2025-05-25 11:02:56 UTC,1,61.12,delivered,rejected,2025-05-25 11:04:09 UTC,quality
RA1AF12BA81B49,L1E6CD5DDDC27,P002,2025-01-04 11:51:37 UTC,1,75.07,delivered,accepted,2025-01-04 11:54:46 UTC,
RAE926A4D4A0CD,LBF29384377C6,P010,2025-03-31 20:24:39 UTC,1,68.68,delivered,rejected,2025-03-31 20:26:11 UTC,capacity
RA3DA1A32DE440,LBF29384377C6,P001,2025-03-31 20:24:26 UTC,2,65.96,delivered,rejected,2025-03-31 20:26:46 UTC,quality
RA648E391A4247,LB31F324DCFC4,P009,2025-04-03 17:13:48 UTC,1,56.1,delivered,capacity_exceeded,2025-04-03 17:15:13 UTC,quality
RABCD4EEA6B3E0,LB31F324DCFC4,P002,2025-04-03 17:13:37 UTC,2,78.68,delivered,accepted,2025-04-03 17:17:55 UTC,
RACFB08A95FEDD,L67999DD37BE9,P010,2025-05-30 11:00:48 UTC,1,65.02,delivered,accepted,2025-05-30 11:03:30 UTC,
RAAF447812D582,L4AC711BF2FA3,P007,2025-02-03 14:31:31 UTC,1,127.82,delivered,capacity_exceeded,2025-02-03 14:33:34 UTC,state_not_covered
RAD170C708F791,LB6DA315AB356,P002,2025-06-13 22:28:55 UTC,1,71.4,delivered,capacity_exceeded,2025-06-13 22:32:40 UTC,price_too_low
RAA9D1C674D3C8,LB6DA315AB356,P010,2025-06-13 22:28:48 UTC,2,77.19,delivered,accepted,2025-06-13 22:33:16 UTC,
RA770366B9A61B,L57377E8BFA66,P010,2025-01-25 19:50:14 UTC,1,64.26,delivered,capacity_exceeded,2025-01-25 19:51:18 UTC,state_not_covered
RAFB19A0436B01,L57377E8BFA66,P006,2025-01-25 19:50:35 UTC,2,131.16,delivered,accepted,2025-01-25 19:51:45 UTC,
RA282C13FFEF31,L7C0B759D424E,P003,2025-01-23 19:35:54 UTC,1,61.88,delivered,accepted,2025-01-23 19:40:05 UTC,
RA6C3C856DBE72,L9285B2B5F7BA,P001,2025-03-15 20:18:11 UTC,1,69.33,delivered,accepted,2025-03-15 20:18:26 UTC,
RA5467548DEB53,L1AC48A4C8532,P007,2025-03-03 17:50:36 UTC,1,118.14,delivered,accepted,2025-03-03 17:52:00 UTC,
RAA001DCE4B5F2,LA6431E378A18,P010,2025-02-10 07:16:41 UTC,1,67.11,delivered,accepted,2025-02-10 07:19:45 UTC,
RA0A974A9B7D11,LFD8A4C153220,P010,2025-05-15 18:44:52 UTC,1,67.34,delivered,accepted,2025-05-15 18:48:36 UTC,
RAE2C273014FCC,L1B6A959D103F,P002,2025-01-10 22:15:27 UTC,1,76.4,delivered,accepted,2025-01-10 22:17:44 UTC,
RAF4201556E8FF,L1255AEAF8DED,P002,2025-03-10 12:59:30 UTC,1,64.78,delivered,accepted,2025-03-10 13:01:21 UTC,
RAD712560695FB,L25C89147C176,P008,2025-03-25 15:28:26 UTC,1,86.18,delivered,accepted,2025-03-25 15:29:31 UTC,
RA79662D7B720C,L52CFD895F482,P003,2025-04-20 18:26:56 UTC,1,62.3,delivered,no_response,2025-04-20 18:30:20 UTC,quality
RA62C35109D0FF,LBC205A929C2F,P002,2025-06-06 20:19:10 UTC,1,69.06,delivered,accepted,2025-06-06 20:21:31 UTC,
RA0AB4C014F8DE,LABB874A363DE,P010,2025-01-17 10:11:18 UTC,1,79.92,delivered,capacity_exceeded,2025-01-17 10:11:37 UTC,price_too_low
RA8634DF33325A,LABB874A363DE,P007,2025-01-17 10:10:44 UTC,2,128.5,delivered,rejected,2025-01-17 10:14:09 UTC,quality
RAE237BB112022,L962EC8026A8A,P006,2025-04-26 22:32:32 UTC,1,117.93,delivered,accepted,2025-04-26 22:35:24 UTC,
RA720CE56555BD,L0D716F69B88C,P007,2025-03-12 07:47:09 UTC,1,113.02,delivered,no_response,2025-03-12 07:47:19 UTC,capacity
RA92D345BCF72D,LD9928F2FCD13,P009,2025-04-06 16:58:21 UTC,1,50.12,delivered,accepted,2025-04-06 16:58:44 UTC,
RA937E10372EDD,L6BD84476F8B0,P003,2025-06-30 10:12:58 UTC,1,70.7,delivered,accepted,2025-06-30 10:16:49 UTC,
RA85073F480671,L6C3F4B5D62A5,P001,2025-06-07 13:02:46 UTC,1,71.26,delivered,accepted,2025-06-07 13:03:17 UTC,
RAE1E1CA94888B,L2102B85A1E1E,P003,2025-04-04 22:54:12 UTC,1,71.77,delivered,accepted,2025-04-04 22:58:21 UTC,
RACB7D2F4A782D,LBFE22BE24667,P010,2025-01-12 21:29:39 UTC,1,64.59,delivered,rejected,2025-01-12 21:30:41 UTC,price_too_low
RAAA5EEE2FD4A7,LBFE22BE24667,P003,2025-01-12 21:29:07 UTC,2,68.74,delivered,accepted,2025-01-12 21:32:49 UTC,
RA2444F6D90585,L90F5A025D58B,P007,2025-05-25 22:56:32 UTC,1,118.99,delivered,no_response,2025-05-25 22:57:06 UTC,state_not_covered
RAF715B2C07A98,L92CCEC867883,P006,2025-02-09 12:59:34 UTC,1,134.52,delivered,accepted,2025-02-09 13:03:33 UTC,
RAD5C10717A73E,L2B54D92A0095,P002,2025-02-12 19:36:04 UTC,1,78.81,delivered,accepted,2025-02-12 19:37:10 UTC,
RAE2C53D9FB31C,LC241F54305AC,P003,2025-02-10 07:39:30 UTC,1,70.33,delivered,accepted,2025-02-10 07:42:30 UTC,
RA13EF37470002,LCDB0C3FB839D,P001,2025-03-04 17:32:10 UTC,1,61.35,delivered,capacity_exceeded,2025-03-04 17:33:50 UTC,price_too_low
RAFB8B64332089,L982FF00BD1B1,P003,2025-05-01 20:50:34 UTC,1,68.86,delivered,accepted,2025-05-01 20:52:26 UTC,
RA2038C0E6161D,L90DD05343081,P003,2025-03-22 19:50:54 UTC,1,69.51,delivered,no_response,2025-03-22 19:53:55 UTC,state_not_covered
RADD5144EF04E0,LE6D390366343,P002,2025-01-09 15:16:30 UTC,1,63.95,delivered,accepted,2025-01-09 15:18:20 UTC,
RA4DA97736157B,L7641E6AD9EF4,P010,2025-02-16 11:20:03 UTC,1,78.03,delivered,accepted,2025-02-16 11:21:05 UTC,
RA585FCA51A0F1,L4E592C86304C,P003,2025-05-30 08:23:02 UTC,1,59.1,delivered,accepted,2025-05-30 08:27:59 UTC,
RAC8FD0B038DC4,L0C0C36E16C6C,P010,2025-06-24 08:20:55 UTC,1,77.53,delivered,accepted,2025-06-24 08:21:55 UTC,
RAE6C713EA469F,L88FD0CF457A6,P010,2025-01-01 18:16:34 UTC,1,76.85,delivered,no_response,2025-01-01 18:20:27 UTC,price_too_low
RAFFB876D2AC82,L9191B7FCC75D,P009,2025-01-12 21:14:27 UTC,1,53.24,delivered,accepted,2025-01-12 21:15:14 UTC,
RAFE8631C6DD42,L03DE3633CDA8,P004,2025-02-10 14:48:50 UTC,1,102.77,delivered,accepted,2025-02-10 14:50:20 UTC,
RAE01E41EB5190,L99E0CF372B3E,P007,2025-01-29 14:29:39 UTC,1,124.85,delivered,capacity_exceeded,2025-01-29 14:31:43 UTC,quality
RACD569428BB27,LB4265EAC562F,P006,2025-01-03 08:28:10 UTC,1,115.78,delivered,accepted,2025-01-03 08:30:03 UTC,
RABB8919C695D8,L145F71B231DF,P005,2025-05-17 11:43:21 UTC,1,91.55,delivered,accepted,2025-05-17 11:47:35 UTC,
RA1DB81FA14D25,L297298C81312,P003,2025-01-08 18:18:08 UTC,1,59.88,delivered,accepted,2025-01-08 18:22:35 UTC,
RA21457D43672C,L67F1D6DAD712,P006,2025-05-14 11:21:57 UTC,1,109.33,delivered,accepted,2025-05-14 11:26:52 UTC,
RAE8040F30BB4F,L2FD9B9AD4518,P010,2025-03-14 19:02:59 UTC,1,76.03,delivered,accepted,2025-03-14 19:05:42 UTC,
RA84B9801B440E,L7E52ECA1D29A,P009,2025-02-05 08:06:01 UTC,1,50.91,delivered,accepted,2025-02-05 08:08:40 UTC,
RA0E6CE849E905,LB882379F5EE5,P009,2025-01-28 12:20:36 UTC,1,60.0,delivered,accepted,2025-01-28 12:24:01 UTC,
RA78CF07764633,L045C75FAEF44,P009,2025-04-04 22:19:26 UTC,1,56.79,delivered,accepted,2025-04-04 22:23:50 UTC,
RAC9F2EEA17F65,LC529F34AF4EE,P001,2025-05-27 22:47:37 UTC,1,63.96,delivered,accepted,2025-05-27 22:51:45 UTC,
RA557F30BC2C89,L9FEC8BF02B96,P008,2025-05-08 18:44:11 UTC,1,66.54,delivered,accepted,2025-05-08 18:45:55 UTC,
RA7B422B09D4CB,L8F28D778EA61,P009,2025-01-28 08:44:49 UTC,1,61.29,delivered,accepted,2025-01-28 08:45:25 UTC,
RA9F2C236F3863,L27F3671B6E1E,P005,2025-06-13 11:59:13 UTC,1,107.77,delivered,accepted,2025-06-13 12:02:14 UTC,
RA1441B71D1E7F,LB265466D2160,P007,2025-03-26 23:00:15 UTC,1,112.18,delivered,accepted,2025-03-26 23:03:31 UTC,
RA675B2C5ECAB0,L57296D3622DC,P010,2025-04-27 08:00:01 UTC,1,64.88,delivered,accepted,2025-04-27 08:04:27 UTC,
RA903AE354B26D,LA599AC6169C8,P009,2025-03-19 10:32:56 UTC,1,64.52,delivered,accepted,2025-03-19 10:35:03 UTC,
RA7704AACF5E66,LC45B0EEAC8D6,P002,2025-04-16 08:19:01 UTC,1,74.15,delivered,accepted,2025-04-16 08:20:00 UTC,
RA964ABC973492,LB67B1FC2DF57,P010,2025-06-19 17:38:44 UTC,1,76.66,delivered,accepted,2025-06-19 17:39:04 UTC,
RADF152EEF92BB,L9CCA7B3E1D4C,P002,2025-04-20 11:59:33 UTC,1,75.2,delivered,rejected,2025-04-20 12:02:01 UTC,quality
RAD8F0AB2FA016,L9CCA7B3E1D4C,P003,2025-04-20 12:00:01 UTC,2,76.53,delivered,accepted,2025-04-20 12:03:50 UTC,
RAB54E8D6D2732,LD57E8169A517,P009,2025-03-22 21:10:24 UTC,1,62.13,delivered,accepted,2025-03-22 21:13:46 UTC,
RA155901F57236,L892B9D9DF6AD,P010,2025-03-15 11:26:43 UTC,1,82.61,delivered,rejected,2025-03-15 11:27:15 UTC,price_too_low
RABE1A52738611,L892B9D9DF6AD,P002,2025-03-15 11:26:34 UTC,2,77.44,delivered,accepted,2025-03-15 11:30:50 UTC,
RA35B8604924BF,L0A5CDD3F986C,P007,2025-02-26 09:21:16 UTC,1,142.83,delivered,accepted,2025-02-26 09:22:35 UTC,
RAEC28F359F9F1,LA503B80B724B,P005,2025-01-09 09:49:46 UTC,1,116.56,delivered,accepted,2025-01-09 09:51:08 UTC,
RA1B02CD301BC4,LC0B4606DE410,P008,2025-05-21 19:13:08 UTC,1,66.81,delivered,rejected,2025-05-21 19:14:37 UTC,quality
RADE689B577E17,LC0B4606DE410,P002,2025-05-21 19:13:18 UTC,2,79.03,delivered,no_response,2025-05-21 19:14:57 UTC,price_too_low
RA58F65A494940,L452E040202A4,P005,2025-04-02 11:04:49 UTC,1,115.39,delivered,no_response,2025-04-02 11:05:23 UTC,quality
RA9734E84A627F,L452E040202A4,P004,2025-04-02 11:04:25 UTC,2,98.09,delivered,accepted,2025-04-02 11:05:22 UTC,
RA3F92118E8C65,LB4150785C30D,P003,2025-04-29 12:36:49 UTC,1,63.81,delivered,accepted,2025-04-29 12:37:06 UTC,
RA2D89A1DF2197,L786156E7477B,P010,2025-02-01 07:27:07 UTC,1,77.99,delivered,no_response,2025-02-01 07:32:04 UTC,quality
RADA9E7D5BEEA0,L786156E7477B,P009,2025-02-01 07:26:51 UTC,2,61.29,delivered,rejected,2025-02-01 07:31:15 UTC,quality
RA39FFD1785EC1,L490C318F4D1E,P001,2025-03-03 08:30:17 UTC,1,72.46,delivered,accepted,2025-03-03 08:34:53 UTC,
RA15AB39E864F9,LBB4EED9607BE,P008,2025-03-24 20:18:12 UTC,1,76.43,delivered,accepted,2025-03-24 20:22:15 UTC,
RACE02C71719DE,LF52F59563CC7,P010,2025-03-31 18:03:26 UTC,1,82.24,delivered,no_response,2025-03-31 18:04:29 UTC,price_too_low
RAA6DAC20C543A,L98B77EB09DAC,P006,2025-06-11 18:04:34 UTC,1,116.13,delivered,accepted,2025-06-11 18:09:28 UTC,
RA48B6BE415CA0,LB0BB507766F6,P010,2025-05-25 16:49:05 UTC,1,78.63,delivered,accepted,2025-05-25 16:49:28 UTC,
RA2AD646D0F166,L02ADCF1127DC,P005,2025-01-17 14:30:49 UTC,1,92.7,delivered,capacity_exceeded,2025-01-17 14:31:49 UTC,state_not_covered
RA9560DECAC3A7,L21A27F602C3B,P003,2025-04-15 12:42:07 UTC,1,77.29,delivered,no_response,2025-04-15 12:46:48 UTC,quality
RACD09DF6D7C6D,L21A27F602C3B,P010,2025-04-15 12:42:01 UTC,2,68.91,delivered,capacity_exceeded,2025-04-15 12:44:25 UTC,state_not_covered
RA64EEACB25E63,LC791FEE2D0BE,P002,2025-01-30 08:02:44 UTC,1,85.71,delivered,accepted,2025-01-30 08:07:36 UTC,
RA059727AE834C,L9BFEC8A83EDC,P006,2025-02-14 15:01:59 UTC,1,114.62,delivered,accepted,2025-02-14 15:04:11 UTC,
RA974B89D7A28C,LDDEC67BCD01C,P002,2025-01-08 14:46:01 UTC,1,80.31,delivered,accepted,2025-01-08 14:47:36 UTC,
RA87B9CFEF76AA,LAA55A883A28B,P001,2025-03-14 10:30:22 UTC,1,63.19,delivered,accepted,2025-03-14 10:35:10 UTC,
RA62CC2CAE99BE,L6AABE61FA676,P010,2025-01-26 22:41:07 UTC,1,71.63,delivered,capacity_exceeded,2025-01-26 22:43:17 UTC,price_too_low
RAB74BF545CB09,L84CDFD89D8DD,P010,2025-03-25 19:19:42 UTC,1,78.87,delivered,accepted,2025-03-25 19:24:22 UTC,
RA571C8B8AA316,L864C454E52A1,P003,2025-04-25 14:33:56 UTC,1,59.26,delivered,accepted,2025-04-25 14:36:22 UTC,
RA4FD90E8D1BA4,LF04F5EAC998E,P006,2025-03-21 07:46:40 UTC,1,105.7,delivered,capacity_exceeded,2025-03-21 07:51:01 UTC,quality
RA5A0D0E964F23,LF04F5EAC998E,P010,2025-03-21 07:47:07 UTC,2,71.62,delivered,accepted,2025-03-21 07:51:18 UTC,
RA6206601F698B,L47A0696488A3,P003,2025-05-14 14:31:36 UTC,1,73.25,delivered,accepted,2025-05-14 14:35:49 UTC,
RABB8A9A2ADC68,L009733D11519,P005,2025-01-28 14:10:41 UTC,1,117.01,delivered,rejected,2025-01-28 14:14:21 UTC,quality
RA5925E739DC47,L9C7818660CC5,P010,2025-03-22 19:44:27 UTC,1,66.52,delivered,accepted,2025-03-22 19:45:53 UTC,
RA83D143894E76,L3D1DE82743D0,P010,2025-06-12 12:28:31 UTC,1,81.92,delivered,accepted,2025-06-12 12:29:00 UTC,
RAAC2199218C45,LEF02E9D1CE95,P003,2025-06-09 20:41:13 UTC,1,67.35,delivered,accepted,2025-06-09 20:42:38 UTC,
RAE84620B870B0,LD940401A0F84,P003,2025-01-03 09:44:37 UTC,1,77.42,delivered,accepted,2025-01-03 09:47:56 UTC,
RA6B12C9829E66,LE2F245B6831A,P003,2025-04-02 08:14:37 UTC,1,60.26,delivered,accepted,2025-04-02 08:16:55 UTC,
RA2FC99F78A31D,L6E44CD5A6305,P003,2025-04-02 20:46:05 UTC,1,59.24,delivered,accepted,2025-04-02 20:48:28 UTC,
RABA1BD961F78C,LB879DD9985F3,P002,2025-03-14 20:41:58 UTC,1,64.92,delivered,accepted,2025-03-14 20:44:20 UTC,
RA69E8BCC0E61D,LF007309D0ADE,P003,2025-04-04 19:40:15 UTC,1,75.46,delivered,accepted,2025-04-04 19:41:40 UTC,
RA00EF6DE089FD,LB1B3853A30C5,P010,2025-01-15 21:05:07 UTC,1,78.03,delivered,no_response,2025-01-15 21:07:58 UTC,state_not_covered
RAB7910ABCA08E,L5A6849137C23,P006,2025-05-24 14:16:37 UTC,1,134.81,delivered,accepted,2025-05-24 14:17:25 UTC,
RA7DA563E4ACB0,L168BA8824078,P002,2025-03-14 16:05:35 UTC,1,65.96,delivered,accepted,2025-03-14 16:07:15 UTC,
RAD81F0DE67F8E,L74DF4A6F3F5B,P010,2025-04-05 09:29:18 UTC,1,79.42,delivered,accepted,2025-04-05 09:31:50 UTC,
RA2AD1D842FB05,LAF38C41BEEAC,P001,2025-01-22 13:41:20 UTC,1,61.11,delivered,no_response,2025-01-22 13:45:20 UTC,price_too_low
RABBB75552F1F1,LAF38C41BEEAC,P002,2025-01-22 13:41:41 UTC,2,76.84,delivered,accepted,2025-01-22 13:41:58 UTC,
RAA1F69BDB353A,L02915FDF25D1,P002,2025-04-08 21:11:23 UTC,1,76.65,delivered,accepted,2025-04-08 21:12:07 UTC,
RA6D972F54D0B6,LA9E56C9FF931,P003,2025-01-11 15:19:57 UTC,1,70.39,delivered,no_response,2025-01-11 15:21:54 UTC,quality
RA0741D1DE57A9,L2E879197F5F1,P010,2025-03-08 07:30:08 UTC,1,72.21,delivered,accepted,2025-03-08 07:33:39 UTC,
RA6B8E7FB10325,L087974097AFB,P009,2025-02-11 14:50:18 UTC,1,54.64,delivered,accepted,2025-02-11 14:51:06 UTC,
RA37C0E624C33B,L9087036A8DE4,P005,2025-06-05 14:02:08 UTC,1,119.84,delivered,rejected,2025-06-05 14:05:36 UTC,quality
RABDBD9A2DD5EE,LF13894B1BA77,P004,2025-06-08 08:25:10 UTC,1,109.09,delivered,accepted,2025-06-08 08:27:19 UTC,
RAE39BC7C4FD9A,L3F222A7A198B,P002,2025-04-29 14:28:43 UTC,1,77.39,delivered,accepted,2025-04-29 14:30:46 UTC,
RA72DF72C9B4DD,L76D82C1D8E88,P010,2025-04-08 19:12:31 UTC,1,81.5,delivered,accepted,2025-04-08 19:15:48 UTC,
RA217FEB1B2B7C,LF8620A226B36,P005,2025-05-08 20:56:21 UTC,1,90.85,delivered,accepted,2025-05-08 21:00:08 UTC,
RA73E67F9543CB,LFF6D7B827CE9,P002,2025-06-28 16:58:12 UTC,1,69.78,delivered,accepted,2025-06-28 17:01:44 UTC,
RAA1A1032009C9,L2BDE0ECF8832,P010,2025-05-03 13:45:36 UTC,1,72.24,delivered,accepted,2025-05-03 13:46:27 UTC,
RA40DBFD05F16C,LC9CB1D63FA28,P001,2025-02-07 20:59:00 UTC,1,66.8,delivered,accepted,2025-02-07 21:02:05 UTC,
RA69A559AEB245,LB54CCFC712ED,P003,2025-02-06 07:26:01 UTC,1,71.93,delivered,capacity_exceeded,2025-02-06 07:27:06 UTC,capacity
RA3A19CA809EF8,LB54CCFC712ED,P008,2025-02-06 07:25:50 UTC,2,71.23,delivered,accepted,2025-02-06 07:28:44 UTC,
RA855D4F625B1D,LEB292A1181DE,P003,2025-01-13 18:22:19 UTC,1,62.19,delivered,rejected,2025-01-13 18:25:06 UTC,capacity
RAB7FFE6EC8998,LA90D45BC7CF3,P001,2025-06-03 10:12:25 UTC,1,68.37,delivered,accepted,2025-06-03 10:14:15 UTC,
RA1320065B8003,LC3498709CFC1,P001,2025-01-11 13:01:23 UTC,1,66.83,delivered,accepted,2025-01-11 13:02:21 UTC,
RA215E4ABB1532,LD27F536C2611,P010,2025-01-02 18:50:13 UTC,1,64.69,delivered,accepted,2025-01-02 18:53:27 UTC,
RAA52422152C5C,L9F79D944CDE5,P002,2025-02-09 10:45:16 UTC,1,84.92,delivered,rejected,2025-02-09 10:46:51 UTC,quality
RA2558908024B6,L9F79D944CDE5,P009,2025-02-09 10:45:41 UTC,2,52.5,delivered,capacity_exceeded,2025-02-09 10:46:43 UTC,price_too_low
RA455782FA09AB,LB6FB699AC8E6,P007,2025-04-17 13:55:02 UTC,1,134.09,delivered,accepted,2025-04-17 13:58:46 UTC,
RA63745675CC89,LFAD4168019A8,P002,2025-04-15 11:00:57 UTC,1,77.32,delivered,accepted,2025-04-15 11:05:57 UTC,
RA677BC7FDD7D0,LA29E2ED9E03E,P003,2025-03-20 15:42:24 UTC,1,69.43,delivered,accepted,2025-03-20 15:47:19 UTC,
