revenue_event_id,lead_id,partner_id,revenue_timestamp,revenue_type,revenue_amount,transaction_status
REV4B3C23B29536,LB0BB507766F6,P010,2025-05-25 16:53:54 UTC,lead_sale,68.19,confirmed
REVE62E2A24DD93,LC791FEE2D0BE,P002,2025-01-30 08:20:39 UTC,lead_sale,85.44,confirmed
REVC08C61C446FB,L9BFEC8A83EDC,P006,2025-02-14 16:04:07 UTC,lead_sale,112.0,confirmed
REV2565BE5E4C72,LDDEC67BCD01C,P002,2025-01-08 15:00:02 UTC,lead_sale,77.98,confirmed
REVB47BD8DD3558,LAA55A883A28B,P001,2025-03-14 11:20:46 UTC,lead_sale,60.51,confirmed
REV0A223290DC4D,L84CDFD89D8DD,P010,2025-03-25 19:38:32 UTC,lead_sale,68.48,confirmed
REV5533D0151001,L864C454E52A1,P003,2025-04-25 14:55:10 UTC,lead_sale,61.64,confirmed
REV1D199FCE5E18,LF04F5EAC998E,P010,2025-03-21 08:50:37 UTC,lead_sale,74.75,confirmed
REVBC87827961A3,L47A0696488A3,P003,2025-05-14 15:20:45 UTC,lead_sale,80.18,confirmed
REV217089F6267B,L9C7818660CC5,P010,2025-03-22 20:11:37 UTC,lead_sale,75.51,confirmed
REVC2069C8C5F8C,L3D1DE82743D0,P010,2025-06-12 13:07:34 UTC,lead_sale,76.46,confirmed
REVA5B561C8E307,LEF02E9D1CE95,P003,2025-06-09 21:39:32 UTC,lead_sale,73.77,confirmed
REV5669640F11D9,LD940401A0F84,P003,2025-01-03 10:38:31 UTC,lead_sale,66.72,confirmed
REV7B85887268DC,LE2F245B6831A,P003,2025-04-02 09:09:13 UTC,lead_sale,81.02,confirmed
REV2EDD037BEE94,L6E44CD5A6305,P003,2025-04-02 20:55:55 UTC,lead_sale,75.36,confirmed
REV56475F0BE792,LB879DD9985F3,P002,2025-03-14 21:16:38 UTC,lead_sale,83.81,confirmed
REVA56163C932AE,LF007309D0ADE,P003,2025-04-04 20:10:40 UTC,lead_sale,62.4,confirmed
REV9D518B1678FA,L5A6849137C23,P006,2025-05-24 14:32:54 UTC,lead_sale,128.84,confirmed
REVFC2AAF7203A0,L168BA8824078,P002,2025-03-14 16:20:56 UTC,lead_sale,72.62,confirmed
REV57D20905299B,L74DF4A6F3F5B,P010,2025-04-05 09:43:12 UTC,lead_sale,76.91,confirmed
REVE6AF7BF39F03,LAF38C41BEEAC,P002,2025-01-22 13:59:26 UTC,lead_sale,87.28,confirmed
REV2D177D13F5FF,L02915FDF25D1,P002,2025-04-08 21:27:35 UTC,lead_sale,87.09,confirmed
REV2EA3C8098A7E,L2E879197F5F1,P010,2025-03-08 07:43:48 UTC,lead_sale,83.86,confirmed
REV0BC804D1A499,L087974097AFB,P009,2025-02-11 15:46:33 UTC,lead_sale,55.14,confirmed
REVBE8D32C6583A,LF13894B1BA77,P004,2025-06-08 09:21:06 UTC,lead_sale,110.1,confirmed
REVC96BD8C36989,L3F222A7A198B,P002,2025-04-29 14:45:22 UTC,lead_sale,74.1,confirmed
REV8D4D33EC2F66,L76D82C1D8E88,P010,2025-04-08 19:42:50 UTC,lead_sale,68.78,confirmed
REVA4B88ADF7EE4,LF8620A226B36,P005,2025-05-08 21:26:31 UTC,lead_sale,105.66,confirmed
REV48B0768FA23D,LFF6D7B827CE9,P002,2025-06-28 17:51:34 UTC,lead_sale,68.22,confirmed
REV7F4E8FC65CE3,L2BDE0ECF8832,P010,2025-05-03 13:53:39 UTC,lead_sale,78.02,confirmed
REV306D270C1314,LC9CB1D63FA28,P001,2025-02-07 21:40:54 UTC,lead_sale,63.16,confirmed
REV91B02A9F4E1D,LB54CCFC712ED,P008,2025-02-06 08:12:52 UTC,lead_sale,74.22,confirmed
REV383E39076E3E,LA90D45BC7CF3,P001,2025-06-03 11:12:08 UTC,lead_sale,74.7,confirmed
REV1EAB859D1824,LC3498709CFC1,P001,2025-01-11 13:49:57 UTC,lead_sale,64.6,confirmed
REVF7E06F98C7D7,LD27F536C2611,P010,2025-01-02 19:05:15 UTC,lead_sale,65.93,confirmed
REV24C31B8067C5,LB6FB699AC8E6,P007,2025-04-17 14:36:53 UTC,lead_sale,146.33,confirmed
REV56256BDA267F,LFAD4168019A8,P002,2025-04-15 11:18:37 UTC,lead_sale,74.06,confirmed
REV90B08DD15F6E,LA29E2ED9E03E,P003,2025-03-20 15:59:32 UTC,lead_sale,71.49,confirmed
REV80E262E6D6C1,L53543463AFDA,P010,2025-01-26 14:48:43 UTC,lead_sale,67.5,confirmed
REV0184A5052463,L1D9B6C457244,P008,2025-01-27 18:36:08 UTC,lead_sale,82.95,confirmed
REV8B8175CB483F,L0376D79B824E,P010,2025-05-17 07:28:55 UTC,lead_sale,74.99,confirmed
REV2BE907BEE7D2,LF3A1D2B03232,P010,2025-04-26 16:42:58 UTC,lead_sale,69.66,confirmed
REVDB64F71734D9,LB1D22DB1D523,P003,2025-06-03 09:10:37 UTC,lead_sale,79.22,confirmed
REV54F40D908192,LDF82978D7EF3,P010,2025-01-08 12:29:18 UTC,lead_sale,68.69,confirmed
REV569D4233B22C,L905E096A2331,P003,2025-01-30 21:19:33 UTC,lead_sale,69.8,confirmed
REV25D66FC49380,L96525BCD7CDC,P006,2025-01-19 16:10:29 UTC,lead_sale,121.97,confirmed
REVB2C8778A30F7,L544A15EC0A5C,P001,2025-04-07 18:12:06 UTC,lead_sale,74.84,confirmed
REV99759B650004,L5EE4572C2854,P002,2025-02-19 15:14:47 UTC,lead_sale,86.19,confirmed
REV30A99DAAD023,L00D53D67BD28,P005,2025-05-17 22:31:25 UTC,lead_sale,114.56,confirmed
REVE1AEAE5998EA,L149B9D6ADB78,P005,2025-04-05 21:53:20 UTC,lead_sale,123.74,confirmed
REVA5523A4F8B9A,LD4F2F5293C8A,P007,2025-01-05 18:01:11 UTC,lead_sale,130.92,confirmed
REVA2857F0058AA,L5FDE92709249,P003,2025-02-22 19:45:05 UTC,lead_sale,61.51,confirmed
REV69903AEAACFE,L741270808503,P002,2025-01-15 12:40:35 UTC,lead_sale,88.74,confirmed
REV5E3518CD0425,LE331CD27B36A,P002,2025-06-30 17:14:17 UTC,lead_sale,76.49,confirmed
REV947F0A6D25B1,LB5AC95FE2D5D,P010,2025-05-10 13:47:51 UTC,lead_sale,82.3,confirmed
REV4DE6FC5328D5,L1F9D7AB0D6B2,P010,2025-03-31 19:47:47 UTC,lead_sale,67.21,confirmed
REV8E67B94C02B4,LFA93812CEFE9,P002,2025-06-27 17:09:59 UTC,lead_sale,87.1,confirmed
REVC37746DFF759,LD8D55DBF5C54,P010,2025-01-28 17:21:43 UTC,lead_sale,83.79,confirmed
REVAD06E55A9C6E,L8DF48C8791B1,P008,2025-02-06 15:05:34 UTC,lead_sale,86.45,confirmed
REVDDFA97E5822A,LD49CE622624D,P003,2025-06-26 22:30:03 UTC,lead_sale,80.32,confirmed
REV41AE5BF0DF5C,L3F065A73720D,P005,2025-05-06 19:34:18 UTC,lead_sale,124.33,confirmed
REV009BD078D1A7,L255BB94C284E,P005,2025-03-18 08:57:23 UTC,lead_sale,95.26,confirmed
REV1AE22347062D,L3C6A9D97A602,P010,2025-01-29 16:23:00 UTC,lead_sale,84.9,confirmed
REV94FCD1A96B1F,L28971344B9F7,P001,2025-02-19 13:59:46 UTC,lead_sale,64.15,confirmed
REVAE7DCC854723,LD033AD7A10D8,P003,2025-05-14 11:52:37 UTC,lead_sale,62.54,confirmed
REV3D96712CAFF7,L51E2BA11FA7D,P010,2025-06-22 21:20:20 UTC,lead_sale,85.24,confirmed
REV0D7B857E9EB3,L6630A5919294,P010,2025-01-26 11:29:10 UTC,lead_sale,79.01,confirmed
REV2876243989BB,L9D3537F0C5D2,P009,2025-05-15 14:40:16 UTC,lead_sale,58.09,confirmed
REV806151FBFE4E,L17F3BB697F6A,P009,2025-03-01 21:20:11 UTC,lead_sale,57.19,confirmed
REV1832D23DCBBD,L273FEBC356BC,P009,2025-04-16 12:33:07 UTC,lead_sale,65.93,confirmed
REVD041F38AA9AE,LEF63E20CDBF6,P005,2025-01-27 14:52:41 UTC,lead_sale,122.84,confirmed
REV7ABA37C11AC6,LB87AB1A67F15,P002,2025-01-10 14:55:11 UTC,lead_sale,80.14,confirmed
REV67736F1751AD,LFF42AD41CBCD,P002,2025-05-03 14:46:02 UTC,lead_sale,69.46,confirmed
REV7FBF23E0EFFB,L350DC95DEB70,P003,2025-03-28 18:34:06 UTC,lead_sale,78.93,confirmed
REVBE8DA3CC1172,L054F2A2BB373,P002,2025-06-17 16:39:57 UTC,lead_sale,71.52,confirmed
REV0023D22DC586,L46BD19E5083E,P003,2025-01-25 20:18:12 UTC,lead_sale,72.73,confirmed
REV95F26E0F7A4D,LD5184EA0DFF2,P002,2025-04-04 10:59:42 UTC,lead_sale,73.77,confirmed
REVE99CB7E1CED1,L7D9B329570A9,P009,2025-01-10 14:19:01 UTC,lead_sale,65.27,confirmed
REVC9BA412938DB,LA808DDFB2705,P009,2025-01-02 23:37:04 UTC,lead_sale,64.63,confirmed
REV47274F1FEAF8,L63E44D863FBB,P003,2025-06-15 16:16:13 UTC,lead_sale,67.73,confirmed
REVBE920C2AB8F8,L498B2CBEDC7D,P001,2025-04-01 13:42:30 UTC,lead_sale,65.69,confirmed
REVA5A9497BA5F1,LCD8C5AA4D5E4,P003,2025-01-05 09:51:08 UTC,lead_sale,69.98,confirmed
REVE953073BAA94,LDB9C8650DA60,P002,2025-04-22 10:59:05 UTC,lead_sale,84.92,confirmed
REVD114DF9BCBDF,L15592CFA7139,P010,2025-03-30 19:35:02 UTC,lead_sale,82.96,confirmed
REV1C8520DFE86B,L129D0B264F1F,P001,2025-06-04 12:46:53 UTC,lead_sale,76.33,confirmed
REVF7E96C2ED30B,L0A964C08566B,P002,2025-05-29 18:47:24 UTC,lead_sale,80.88,confirmed
REVA87F11EF267A,L9709833DB724,P010,2025-03-01 23:42:54 UTC,lead_sale,85.98,confirmed
REV939184E6B792,L349E5F52AA41,P003,2025-05-01 15:44:39 UTC,lead_sale,65.27,confirmed
REV43A3884A620A,L147C1EE697F9,P010,2025-06-03 20:21:11 UTC,lead_sale,74.95,confirmed
REV756670A1C11A,LD5A2CB357513,P007,2025-04-20 20:16:09 UTC,lead_sale,150.39,confirmed
REVCBE3693E5124,LCB5CE370DCC2,P004,2025-05-12 17:39:52 UTC,lead_sale,95.57,confirmed
REVCD4878AED227,L94D878ABEAA7,P002,2025-06-19 07:53:20 UTC,lead_sale,72.24,confirmed
REVF74977046CD1,LFA60BD2E6442,P009,2025-02-11 08:25:25 UTC,lead_sale,68.41,confirmed
REV5FFFDADCF6DE,L28643874973F,P010,2025-01-16 22:34:45 UTC,lead_sale,73.0,confirmed
REV20FE608CD5BF,LB3D7148D8360,P003,2025-06-30 19:41:54 UTC,lead_sale,79.36,confirmed
REV350E6FB44D2A,LC89A00FF7A02,P008,2025-01-09 11:09:35 UTC,lead_sale,80.86,confirmed
REV987E04CADFC8,L05B3835E3F21,P010,2025-04-02 17:44:48 UTC,lead_sale,76.47,confirmed
REVF76A500FDEA4,L271708C3B551,P002,2025-01-14 09:18:50 UTC,lead_sale,69.3,confirmed
REVBDAD7B56CF98,L538ACDD39451,P003,2025-05-29 07:33:31 UTC,lead_sale,62.44,confirmed
REV571A87C27BCF,L180ACB4A77AC,P005,2025-02-22 18:06:56 UTC,lead_sale,98.01,confirmed
REV7609A5E3FEBA,L07FE9AEF20D7,P010,2025-05-04 13:09:09 UTC,lead_sale,83.56,confirmed
REV4220F4BCF3CE,LD6820E350103,P010,2025-02-11 10:43:30 UTC,lead_sale,74.7,confirmed
REV836994D20A4D,L202A2F294BB8,P004,2025-02-05 19:46:37 UTC,lead_sale,85.9,confirmed
REV2CDD09DE7F88,L3CC61AECE171,P002,2025-05-24 08:38:46 UTC,lead_sale,85.11,confirmed
REV640D2DFD6E26,L3E753DE4ABE2,P009,2025-01-22 19:38:22 UTC,lead_sale,69.38,confirmed
REV9FD6C79874F6,L12F294F559CD,P005,2025-01-09 23:28:07 UTC,lead_sale,107.04,confirmed
REVA735A5CF6338,L0AC9EDC5EDDA,P005,2025-02-02 09:50:19 UTC,lead_sale,122.59,confirmed
REV4E1A661228FB,L39A8CAC2B1DD,P003,2025-04-11 16:12:28 UTC,lead_sale,79.05,confirmed
REVDD48824D5B24,L12022392B908,P002,2025-01-19 12:11:19 UTC,lead_sale,83.6,confirmed
REV416F814C7CDB,LA062DAA874DB,P003,2025-02-16 18:38:49 UTC,lead_sale,68.36,confirmed
REVB26F0BC1F006,L4B49A92E1829,P003,2025-01-22 14:15:52 UTC,lead_sale,70.17,confirmed
REV6C37B651132B,L87E03CC5780E,P002,2025-06-23 19:38:02 UTC,lead_sale,77.01,confirmed
REV3C7454985A4A,LB9953F922E10,P010,2025-06-16 11:16:21 UTC,lead_sale,70.33,confirmed
REV971C2C271A1F,L01775C802D68,P005,2025-04-20 13:31:57 UTC,lead_sale,106.14,confirmed
REV3A7BD3D8B7AF,L7F9AD8BD0F44,P001,2025-01-07 14:26:42 UTC,lead_sale,73.75,confirmed
REV6C721E71A5F2,L15613A714336,P002,2025-01-29 16:50:00 UTC,lead_sale,72.44,confirmed
REV722286399719,L68C6D5F9C5DE,P003,2025-01-10 11:46:38 UTC,lead_sale,75.73,confirmed
REVF353C699E8F3,L3CE7366FAB30,P007,2025-05-03 21:39:25 UTC,lead_sale,122.5,confirmed
REVF835BDB6D841,LFCFCF8451740,P002,2025-04-23 20:10:28 UTC,lead_sale,72.99,confirmed
REVA6A1CBA0AD58,L3750684DA48D,P009,2025-06-18 19:51:24 UTC,lead_sale,68.76,confirmed
REVA7428331FEE5,LB55FEE7D2913,P010,2025-04-30 09:46:51 UTC,lead_sale,78.39,confirmed
REVB1D688383D70,LD51FE67A89F6,P010,2025-06-08 22:23:47 UTC,lead_sale,67.57,confirmed
REV22849E2B2DF4,L680B5D3E4A3D,P010,2025-02-03 10:55:26 UTC,lead_sale,82.14,confirmed
REVAC1AD2400877,L06AD3219F610,P010,2025-06-29 14:00:55 UTC,lead_sale,71.95,confirmed
REV433879395665,L2895723B98FC,P006,2025-04-19 14:41:02 UTC,lead_sale,128.58,confirmed
REV90DE88E3E43F,LA9CEDC3829C6,P010,2025-05-10 09:40:11 UTC,lead_sale,80.97,confirmed
REV49572E513FFA,LF912EAD44B20,P002,2025-02-26 20:20:29 UTC,lead_sale,84.72,confirmed
REVBA8F5FE873AF,L237329D0BC36,P010,2025-03-06 22:17:18 UTC,lead_sale,84.67,confirmed
REV3BDF061F90FB,LDFE905AA9E0E,P001,2025-03-26 09:05:47 UTC,lead_sale,62.79,confirmed
REV19118EB4634A,L0C671C8A7995,P002,2025-06-06 16:50:32 UTC,lead_sale,74.66,confirmed
REV2E1E1C737A5E,L2F53DDC65027,P010,2025-04-02 18:58:46 UTC,lead_sale,69.33,confirmed
REVB9756875C676,LE7B4D039B965,P009,2025-05-21 15:30:52 UTC,lead_sale,65.93,confirmed
REV1DA42C7ADE3C,L68C2ED973872,P002,2025-03-01 13:50:40 UTC,lead_sale,89.38,confirmed
REVE72A26719AF3,LF0795119A82C,P009,2025-04-21 08:31:45 UTC,lead_sale,58.51,confirmed
REVC0E2B58D82CD,L643592DFBC96,P001,2025-02-06 18:32:25 UTC,lead_sale,65.02,confirmed
REV57D51C4C807B,LFC2A5858400C,P010,2025-02-26 13:08:51 UTC,lead_sale,74.22,confirmed
REV62A2439D06AC,LAA34A5ACF9BD,P005,2025-03-29 15:56:11 UTC,lead_sale,121.94,confirmed
REV8CA647B46820,L91D552DA70E7,P002,2025-05-06 20:47:38 UTC,lead_sale,71.71,confirmed
REV07B8E529D3CA,L761816269140,P010,2025-05-07 16:19:45 UTC,lead_sale,73.48,confirmed
REV4086DD111CE9,L8ABE2125EC84,P010,2025-03-10 18:07:38 UTC,lead_sale,73.13,confirmed
REV085BC87D3FBF,LDE7E9783FCDA,P010,2025-01-24 11:30:03 UTC,lead_sale,68.77,confirmed
REVB46908553134,LEF91B84467AD,P009,2025-04-27 11:53:36 UTC,lead_sale,57.82,confirmed
REVAF972B5220F7,LE10824F94F89,P010,2025-03-21 15:05:03 UTC,lead_sale,78.75,confirmed
REV870E477F0713,L605047C60CE6,P003,2025-06-29 13:00:38 UTC,lead_sale,71.7,confirmed
REV64E4C820DAB2,L5F7A043995A3,P010,2025-01-15 21:22:34 UTC,lead_sale,86.29,confirmed
REV6A4820491C67,L14B5AEC0D55D,P002,2025-06-13 14:45:08 UTC,lead_sale,73.47,confirmed
REV799A4C4A8840,L7CBB6976DC07,P007,2025-01-21 08:26:24 UTC,lead_sale,145.04,confirmed
REV4815D2A93035,LCD286F725211,P010,2025-04-24 18:42:17 UTC,lead_sale,75.13,confirmed
REV7CF8C4C768B3,L6953502FDBA6,P010,2025-03-14 13:14:42 UTC,lead_sale,67.64,confirmed
REV3BAC0E376A70,L2E8CCC9F2434,P009,2025-04-30 21:07:45 UTC,lead_sale,67.6,confirmed
REVDD959D176378,L8A5824FECBB1,P002,2025-05-18 09:05:56 UTC,lead_sale,79.86,confirmed
REV3CFDBADE3D4C,LF9AF47C7590D,P010,2025-02-02 13:57:03 UTC,lead_sale,65.28,confirmed
REVCB8D3C0D941B,LDD22A913B344,P002,2025-03-12 11:55:24 UTC,lead_sale,76.2,confirmed
REVEB9C24901C29,L60BC7538CB76,P008,2025-04-11 23:22:07 UTC,lead_sale,74.7,confirmed
REVA68D59DE0095,LB65EB4B8C131,P003,2025-06-02 13:20:16 UTC,lead_sale,80.01,confirmed
REV7A8D451AD69E,LCB97965D9DC3,P010,2025-01-01 20:24:36 UTC,lead_sale,72.75,confirmed
REVF0F293317B41,LB7398929C1B5,P003,2025-02-05 18:20:01 UTC,lead_sale,75.2,confirmed
REVDD3610501A30,L390CFF87E375,P010,2025-01-04 17:24:54 UTC,lead_sale,69.35,confirmed
REVF993F70EE01A,LCE2ADBB1B402,P001,2025-06-16 12:26:09 UTC,lead_sale,61.29,confirmed
REV2C720B55FEA1,LE61856239AD0,P001,2025-01-30 23:14:59 UTC,lead_sale,69.35,confirmed
REVAA1B2DCFDCDF,L505E2BC3DE7B,P001,2025-05-27 17:19:59 UTC,lead_sale,77.61,confirmed
REV728AF22472C8,LE2A2D5D945C2,P002,2025-03-01 13:49:02 UTC,lead_sale,73.59,confirmed
REVD6BA826DC171,LAADC12BFF95F,P007,2025-05-21 14:24:01 UTC,lead_sale,152.72,confirmed
REV7C143D4ACD3D,L5DFAB8D46DC4,P009,2025-06-01 16:27:05 UTC,lead_sale,53.07,confirmed
REVF643FA9DAD1B,L8877CEA8F108,P004,2025-04-05 19:19:40 UTC,lead_sale,102.21,confirmed
REVBAB9D0EED0A4,LCE82C14C1490,P009,2025-01-14 13:58:05 UTC,lead_sale,63.66,confirmed
REV308B29B4D637,LD26D20B92F81,P010,2025-02-27 18:43:16 UTC,lead_sale,69.76,confirmed
REV91A6380D1607,LBAC4F5174C94,P005,2025-03-23 08:33:22 UTC,lead_sale,121.9,confirmed
REVD59C75B35FCE,L60DD1413FC3D,P010,2025-01-09 12:02:35 UTC,lead_sale,79.77,confirmed
REV3E44A61CF749,L1FC0DBAC81DB,P002,2025-05-02 11:45:57 UTC,lead_sale,84.87,confirmed
REVCE4F57000D4C,L086C7A2FE988,P002,2025-05-01 12:41:14 UTC,lead_sale,79.43,confirmed
REVFFBD8E67AC95,LB98EDC112CDE,P004,2025-04-12 08:19:32 UTC,lead_sale,86.29,confirmed
REV86DCBA69EA11,LAC3FC04E8A03,P010,2025-03-21 21:31:06 UTC,lead_sale,72.0,confirmed
REV691550B0A726,L9ECF62AD497B,P003,2025-01-28 19:53:29 UTC,lead_sale,70.98,confirmed
REV49CC9BB7DDC1,L39092557BEFC,P001,2025-06-07 10:32:15 UTC,lead_sale,64.76,confirmed
REVDED27723D366,L41958A35EB18,P010,2025-02-19 09:02:32 UTC,lead_sale,82.96,confirmed
REVE85FFE8AE712,LC58F7D3F58BC,P004,2025-01-25 20:40:26 UTC,lead_sale,100.46,confirmed
REVD49DF3C5ACB3,LEC988F438C1C,P003,2025-05-05 11:53:49 UTC,lead_sale,79.24,confirmed
REVE591BD234430,L7ABE2836875D,P006,2025-06-27 23:03:18 UTC,lead_sale,125.66,confirmed
REV184F7493BFBE,L586E21C2CB36,P010,2025-01-25 10:04:51 UTC,lead_sale,64.89,confirmed
REV8B16CF4335A8,LDDD0A0D4D8BF,P002,2025-04-23 18:22:43 UTC,lead_sale,74.63,confirmed
REVFA9ED4BBE0C0,L2A288CC0E808,P006,2025-06-29 16:27:21 UTC,lead_sale,136.67,confirmed
REV22762E0FFFD1,L05EE85BFD2E5,P010,2025-06-29 14:08:32 UTC,lead_sale,77.73,confirmed
REV9AE864A50315,L94A156F3DDB9,P003,2025-04-02 13:03:00 UTC,lead_sale,62.51,confirmed
REVE076DD4C64DD,L5C7801682099,P002,2025-06-19 18:26:49 UTC,lead_sale,83.48,confirmed
REVC32730173D65,LC6B9DEFA2A55,P002,2025-03-20 22:59:51 UTC,lead_sale,83.54,confirmed
REVD7CB4DD493A2,L8B7C314AB959,P008,2025-03-27 22:05:34 UTC,lead_sale,71.87,confirmed
REVBD4F403988F2,L9FC7ACED5434,P010,2025-06-04 14:19:38 UTC,lead_sale,71.33,confirmed
REV7DA54315783F,LDDE7B18EBBF0,P010,2025-06-22 15:51:07 UTC,lead_sale,81.78,confirmed
REV04DC20DD43D9,L84EDAC40FC7C,P009,2025-03-22 10:47:48 UTC,lead_sale,68.36,confirmed
REV793506D1A56B,LAB5CB5B1DC3F,P006,2025-03-03 15:03:21 UTC,lead_sale,138.49,confirmed
REV228AEE817564,L845DB856B503,P005,2025-03-06 11:08:36 UTC,lead_sale,95.93,confirmed
REVCFC62D6F0330,L9FC7E0F33FB4,P003,2025-05-12 07:55:18 UTC,lead_sale,62.1,confirmed
REV763F47F2541C,L4916C0CA22AE,P005,2025-05-15 20:52:39 UTC,lead_sale,112.2,confirmed
REV06C2B626DD4B,L3F2D57DB8D38,P008,2025-03-17 11:22:00 UTC,lead_sale,72.58,confirmed
REV99EBF7149235,LB0056A7F3C63,P002,2025-02-17 13:35:28 UTC,lead_sale,68.35,confirmed
REV1CD4EAE2880D,L38A79BC3BD3B,P002,2025-04-27 16:45:50 UTC,lead_sale,69.28,confirmed
REV0E8F924E1F4D,LB91DBEE37C3B,P001,2025-02-26 13:05:37 UTC,lead_sale,61.2,confirmed
REVA8881B64CC23,LEC93065FC969,P002,2025-03-30 12:32:49 UTC,lead_sale,82.65,confirmed
REV8E7843CF5A65,L632C28BCEBED,P002,2025-05-24 19:21:41 UTC,lead_sale,79.76,confirmed
REVF671E3A5CFC5,L55B455F9D2FA,P002,2025-06-16 11:21:41 UTC,lead_sale,86.73,confirmed
REV3D103ABA3D39,L8F7E6C1554DE,P001,2025-04-01 18:20:43 UTC,lead_sale,62.93,confirmed
REVF74C64A55E5F,LF6388183BB07,P008,2025-05-31 23:55:29 UTC,lead_sale,78.38,confirmed
REVC39F51000C98,LFD7B3F0AD706,P003,2025-05-22 11:28:02 UTC,lead_sale,63.87,confirmed
REVD16C65BABEED,LEA55D81C6625,P008,2025-06-02 20:35:05 UTC,lead_sale,75.49,confirmed
REVB338C471EC8A,L40C36ADDE1DA,P001,2025-02-02 13:25:31 UTC,lead_sale,60.16,confirmed
REV216F07BE52FB,L5F300D70FCDA,P010,2025-03-11 13:25:19 UTC,lead_sale,82.64,confirmed
REVF164665BC02E,L264DF0D32684,P009,2025-01-13 08:26:15 UTC,lead_sale,56.69,confirmed
REV3A6ADAA31D15,LAA864762C5C7,P010,2025-02-18 13:30:59 UTC,lead_sale,72.16,confirmed
REVCE10C29A9501,L7E1AAD118E74,P008,2025-04-11 20:06:01 UTC,lead_sale,70.94,confirmed
REVEE0DDCF4FC58,LCD0433BC94BB,P009,2025-03-26 17:30:48 UTC,lead_sale,55.95,confirmed
REV843FE57A570C,LDFEF46786176,P003,2025-05-26 09:13:59 UTC,lead_sale,76.56,confirmed
REV5C028A9FB739,LEB16D555D1F7,P009,2025-01-23 21:01:03 UTC,lead_sale,53.87,confirmed
REV05B03F2944C4,L4B7B4E77E6BF,P010,2025-02-11 11:55:23 UTC,lead_sale,83.21,confirmed
REVD35829BF22B5,LA91AB3D3CD0A,P008,2025-03-31 18:47:25 UTC,lead_sale,79.61,confirmed
REV87B2B249468E,LFCFE94F6725F,P002,2025-05-08 08:33:16 UTC,lead_sale,80.45,confirmed
REV5C647DCBEBCF,L83D79D5A3825,P001,2025-04-09 17:41:04 UTC,lead_sale,71.23,confirmed
REV9D3E90FD271D,L0474528D8661,P003,2025-01-08 20:28:32 UTC,lead_sale,69.71,confirmed
REVB97B3536905C,LD5D23295717E,P002,2025-02-07 12:59:17 UTC,lead_sale,82.62,confirmed
REV591E43888F1F,LE07AF0EC32A2,P010,2025-06-20 19:30:29 UTC,lead_sale,70.32,confirmed
REV48100A6C91CE,L09C6E378DF63,P001,2025-03-31 20:00:26 UTC,lead_sale,72.98,confirmed
REVA9E734640156,L44A07F6963FE,P005,2025-01-10 14:05:23 UTC,lead_sale,121.36,confirmed
REV9FB6C04CC337,LB487AAB7B1F7,P005,2025-06-11 09:12:06 UTC,lead_sale,115.77,confirmed
REV79992A1EA993,L69534132E93F,P003,2025-06-08 20:20:00 UTC,lead_sale,81.18,confirmed
REV0E2453EB557B,LBF19B680C806,P003,2025-04-19 11:02:04 UTC,lead_sale,69.7,confirmed
REV9F1E9CF9F5EF,L115A60909111,P009,2025-04-22 16:05:32 UTC,lead_sale,66.53,confirmed
REV58E4A3AFE636,LFD67CCAED9E8,P002,2025-02-24 20:25:22 UTC,lead_sale,75.01,confirmed
REV986322FD3430,LAF122844D742,P010,2025-05-07 11:29:35 UTC,lead_sale,85.61,confirmed
REVFEAB3AFBA86D,L2CA988B17B6E,P002,2025-02-13 13:02:51 UTC,lead_sale,79.99,confirmed
REV0D5456C5CEC9,L260E1523D72F,P005,2025-04-18 23:05:27 UTC,lead_sale,125.06,confirmed
REV60ADD2016827,LA7CEE68AACAE,P010,2025-04-01 22:16:39 UTC,lead_sale,75.11,confirmed
REV04753F877A9D,LAA58A64F148A,P003,2025-06-26 17:48:12 UTC,lead_sale,76.77,confirmed
REV504B12003477,LC2C6F17A8189,P007,2025-03-30 16:23:11 UTC,lead_sale,122.09,confirmed
REVE79B00AD9C43,L0A347166F6D2,P010,2025-03-30 09:26:43 UTC,lead_sale,83.09,confirmed
REVC88C0271F7F7,LE3AF17D97459,P009,2025-05-03 17:01:09 UTC,lead_sale,64.66,confirmed
REV921817FF7101,LF2EE4FBDE233,P003,2025-01-21 09:34:51 UTC,lead_sale,61.43,confirmed
REV0FD185ECD195,LC86479C40DC8,P002,2025-03-07 15:20:16 UTC,lead_sale,69.7,confirmed
REV52D6BE9744D2,L9A6C60D11286,P002,2025-01-31 23:37:12 UTC,lead_sale,79.15,confirmed
REV4ABB7C1FD5BE,LC88C3FA14CA2,P008,2025-04-10 23:50:59 UTC,lead_sale,77.63,confirmed
REVCAC157A9110F,L7B5244D2D553,P010,2025-04-22 16:23:33 UTC,lead_sale,72.03,confirmed
REV91AF967779F0,L6A2C6428E4AA,P010,2025-03-01 12:13:08 UTC,lead_sale,84.3,confirmed
REV0C7E370BA963,L44F0D04507B7,P002,2025-05-12 20:42:07 UTC,lead_sale,74.33,confirmed
REVEEFD69D0F1BB,LFAC02E7B5A0F,P010,2025-04-10 13:25:51 UTC,lead_sale,67.31,confirmed
REV500E6CC81D16,LE64646E5D001,P002,2025-05-26 15:31:38 UTC,lead_sale,80.13,confirmed
REV73C9C24BB044,LF9EE7149E551,P002,2025-04-26 00:06:11 UTC,lead_sale,88.35,confirmed
