event_id,customer_id,session_id,quote_id,event_timestamp,event_name,channel,campaign_id,utm_source,utm_medium,utm_campaign,device_type,insurance_vertical,state
E077A6C09276D,CUSFCB68358F634,S25ACEC549236,Q73361870BFAC,2025-03-23 12:03:56 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,CA
E2225AB3DF60A,CUS43A55838BB06,SCC4419A3F814,Q982EA8308941,2025-01-01 07:26:44 UTC,landing_page_view,direct,C007,direct,direct,C007,tablet,home,IL
ECB8DD66A26AF,CUSB375CB0F0BE1,S99750A24073B,Q2A4DB5158AA8,2025-05-26 17:57:49 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,CA
E2FE6E293E0D6,CUS97DED1386484,S6053F804DC39,Q4520ADFFB90B,2025-01-10 18:45:37 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,GA
E6982806B98F1,CUS38FD35234660,S1602AC4945A7,Q3AA49E130B60,2025-02-21 17:38:44 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,NY
E769232511796,CUS38FD35234660,S1602AC4945A7,Q3AA49E130B60,2025-02-21 17:39:09 UTC,quote_started,meta,C004,meta,cpc,C004,mobile,health,NY
E64C0577653E4,CUS38FD35234660,S1602AC4945A7,Q3AA49E130B60,2025-02-21 17:44:02 UTC,contact_information_completed,meta,C004,meta,cpc,C004,mobile,health,NY
E0B705BC47235,CUS38FD35234660,S1602AC4945A7,Q3AA49E130B60,2025-02-21 17:45:26 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,mobile,health,NY
E9C3D17CDF335,CUS38FD35234660,S1602AC4945A7,Q3AA49E130B60,2025-02-21 17:47:20 UTC,quote_completed,meta,C004,meta,cpc,C004,mobile,health,NY
EC6680A723C33,CUSD49BCD887FC2,S7AE344E211A7,Q98B84F66F4DD,2025-02-27 08:33:00 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E2DAFEFF3A94C,CUS80A21AACA0E9,S1299554BE582,QBFB9529D6320,2025-01-12 09:18:45 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,PA
EA7994933AD8E,CUSA2EBDAF1D91F,S805CC7DBC97C,QD4AF35035752,2025-01-29 20:33:26 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,OH
EB4D5C5FB250B,CUSA2EBDAF1D91F,S805CC7DBC97C,QD4AF35035752,2025-01-29 20:35:52 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,OH
EDD7A3CF9D9B7,CUSA2EBDAF1D91F,S805CC7DBC97C,QD4AF35035752,2025-01-29 20:37:09 UTC,contact_information_completed,direct,C007,direct,direct,C007,desktop,home,OH
E53AC71A2BDE8,CUSD7551D9856C5,S6DD407A799B2,Q9CD5B866245B,2025-04-04 17:10:43 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,PA
E34BFAAED4752,CUSD7551D9856C5,S6DD407A799B2,Q9CD5B866245B,2025-04-04 17:15:26 UTC,quote_started,google,C002,google,cpc,C002,desktop,home,PA
EDFF96C0C61B3,CUSD7551D9856C5,S6DD407A799B2,Q9CD5B866245B,2025-04-04 17:18:40 UTC,contact_information_completed,google,C002,google,cpc,C002,desktop,home,PA
E2CBD4CEFE545,CUS10DAE118ADC6,SC5278982E681,Q890D6765DA37,2025-04-18 09:36:09 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,FL
E573C32360AFB,CUS54146798EEF3,S94F307FBA9C0,Q72635FB80655,2025-03-04 20:18:32 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,TX
E40725180292E,CUS54146798EEF3,S94F307FBA9C0,Q72635FB80655,2025-03-04 20:19:27 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,TX
E5C775F4D19D4,CUS89361ABA8126,SD4538F359E8A,Q59C1C3643A10,2025-03-06 12:32:38 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
EF38A8A50E5B5,CUSFDF390DF6B66,S9011FA145CB0,Q9A1CDDED9C9A,2025-04-01 13:57:21 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,GA
E7A054BFCEB50,CUSFDF390DF6B66,S9011FA145CB0,Q9A1CDDED9C9A,2025-04-01 14:00:39 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,GA
EEB835A5F167D,CUSFDF390DF6B66,S9011FA145CB0,Q9A1CDDED9C9A,2025-04-01 14:05:06 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,GA
EE482D580B46C,CUSFDF390DF6B66,S9011FA145CB0,Q9A1CDDED9C9A,2025-04-01 14:05:30 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,GA
EB810E677D5DE,CUSFDF390DF6B66,S9011FA145CB0,Q9A1CDDED9C9A,2025-04-01 14:08:49 UTC,quote_completed,google,C002,google,cpc,C002,mobile,home,GA
E6877C102BCB1,CUSFDF390DF6B66,S9011FA145CB0,Q9A1CDDED9C9A,2025-04-01 14:10:29 UTC,lead_submitted,google,C002,google,cpc,C002,mobile,home,GA
EE3E0F18FCAAF,CUSE62AC572DB35,S1AB43A6A0BFA,Q7273A1E84B4B,2025-05-16 18:28:13 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,CA
EF1846E4414E5,CUSE62AC572DB35,S1AB43A6A0BFA,Q7273A1E84B4B,2025-05-16 18:28:45 UTC,quote_started,google,C001,google,cpc,C001,desktop,auto,CA
EA116E6E774A8,CUSE62AC572DB35,S1AB43A6A0BFA,Q7273A1E84B4B,2025-05-16 18:33:38 UTC,contact_information_completed,google,C001,google,cpc,C001,desktop,auto,CA
E2E28FE224D83,CUSE62AC572DB35,S1AB43A6A0BFA,Q7273A1E84B4B,2025-05-16 18:38:28 UTC,insurance_details_completed,google,C001,google,cpc,C001,desktop,auto,CA
EBAE1468B86C0,CUSE62AC572DB35,S1AB43A6A0BFA,Q7273A1E84B4B,2025-05-16 18:43:27 UTC,quote_completed,google,C001,google,cpc,C001,desktop,auto,CA
EC1B45B4BF283,CUSB52B6641AB82,SEB74CEC55C38,Q6F7C4F8B76DF,2025-05-31 10:39:01 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
E9751D6A6EFEA,CUSB52B6641AB82,SEB74CEC55C38,Q6F7C4F8B76DF,2025-05-31 10:42:02 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
E39E5D5A201C8,CUSB52B6641AB82,SEB74CEC55C38,Q6F7C4F8B76DF,2025-05-31 10:45:01 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
EE944297466F9,CUSB52B6641AB82,SEB74CEC55C38,Q6F7C4F8B76DF,2025-05-31 10:46:20 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
EB8A725F036D7,CUSB52B6641AB82,SEB74CEC55C38,Q6F7C4F8B76DF,2025-05-31 10:48:59 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
E8505720028D3,CUSB52B6641AB82,SEB74CEC55C38,Q6F7C4F8B76DF,2025-05-31 10:51:06 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,desktop,life,MI
E785D65A3581F,CUSAA7D71B98F2B,S2B78C8466CB4,QD6399D595D92,2025-05-20 17:24:20 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,FL
EA510D211DA9D,CUSAA7D71B98F2B,S2B78C8466CB4,QD6399D595D92,2025-05-20 17:28:32 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,FL
EA74064C37621,CUSAA7D71B98F2B,S2B78C8466CB4,QD6399D595D92,2025-05-20 17:31:15 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,FL
E5EBFF7C394CB,CUS5D8C2D33B4AF,S54BD7AE4D29F,Q419943EFF941,2025-05-04 18:37:55 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E4547D20D3F30,CUS5D8C2D33B4AF,S54BD7AE4D29F,Q419943EFF941,2025-05-04 18:40:19 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
ED70E6288A7A4,CUS5D8C2D33B4AF,S54BD7AE4D29F,Q419943EFF941,2025-05-04 18:42:38 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E29B24EC60FED,CUS5D8C2D33B4AF,S54BD7AE4D29F,Q419943EFF941,2025-05-04 18:46:52 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E8AA51EF3FF2D,CUS5D8C2D33B4AF,S54BD7AE4D29F,Q419943EFF941,2025-05-04 18:49:25 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
EEF5C8DA9990A,CUS5D8C2D33B4AF,S54BD7AE4D29F,Q419943EFF941,2025-05-04 18:49:47 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,mobile,life,GA
E9EF88344CEDE,CUSA61FCFCAEEED,S169A86567233,Q982DB91B9E04,2025-02-07 21:05:48 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,MI
EBD54DE48590E,CUS2065C7BA2E4A,S22D1B4F35F32,QD7E1C6EA0133,2025-05-26 17:23:16 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,NC
E846BF14C1DB2,CUS2065C7BA2E4A,S22D1B4F35F32,QD7E1C6EA0133,2025-05-26 17:26:34 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,NC
E5D44DA52E102,CUS2065C7BA2E4A,S22D1B4F35F32,QD7E1C6EA0133,2025-05-26 17:31:04 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,NC
EDF90C99E97B6,CUS2065C7BA2E4A,S22D1B4F35F32,QD7E1C6EA0133,2025-05-26 17:34:54 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,NC
E43139D525BA7,CUS2065C7BA2E4A,S22D1B4F35F32,QD7E1C6EA0133,2025-05-26 17:37:43 UTC,quote_completed,google,C001,google,cpc,C001,mobile,auto,NC
E6D25BBEE5BCE,CUS2065C7BA2E4A,S22D1B4F35F32,QD7E1C6EA0133,2025-05-26 17:40:13 UTC,lead_submitted,google,C001,google,cpc,C001,mobile,auto,NC
E308D34328C67,CUS86156AB5C338,S1C1A2F1CAFCD,QD6E0D904CBA0,2025-05-26 20:39:43 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,OH
E8AAF72EA8B8E,CUS82FFB48314B4,S2313591BC45C,QC63391AE3CC2,2025-04-11 22:20:31 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,NC
E8930446CBAFE,CUS34126E521FB0,S17E081D0F2E6,Q15E7BD03FF35,2025-05-13 08:20:12 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,CA
E4186E41806C8,CUS34126E521FB0,S17E081D0F2E6,Q15E7BD03FF35,2025-05-13 08:23:47 UTC,quote_started,meta,C004,meta,cpc,C004,mobile,health,CA
E8488A91BEC5E,CUS34126E521FB0,S17E081D0F2E6,Q15E7BD03FF35,2025-05-13 08:28:10 UTC,contact_information_completed,meta,C004,meta,cpc,C004,mobile,health,CA
E67D582209982,CUS37BA0DFF3EC3,S72248F612DC6,Q8B3A722EEACA,2025-05-02 22:44:17 UTC,landing_page_view,organic,C006,organic,organic,C006,tablet,auto,MI
EB7A8640A35CF,CUS8A6C6B30E28C,S899EE827308F,Q53C290335F99,2025-03-07 21:40:54 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,IL
E1806AAEBDBAE,CUS8A6C6B30E28C,S899EE827308F,Q53C290335F99,2025-03-07 21:43:35 UTC,quote_started,google,C002,google,cpc,C002,desktop,home,IL
ED216397BCF58,CUS8A6C6B30E28C,S899EE827308F,Q53C290335F99,2025-03-07 21:44:25 UTC,contact_information_completed,google,C002,google,cpc,C002,desktop,home,IL
E62D2CBCAD5BB,CUS8A6C6B30E28C,S899EE827308F,Q53C290335F99,2025-03-07 21:45:49 UTC,insurance_details_completed,google,C002,google,cpc,C002,desktop,home,IL
E6B821E66CF68,CUS8A6C6B30E28C,S899EE827308F,Q53C290335F99,2025-03-07 21:47:58 UTC,quote_completed,google,C002,google,cpc,C002,desktop,home,IL
E0A74CF02A6A9,CUS934CF3A8C727,S735E7FE3FEBC,Q69F215BF47B4,2025-05-04 13:34:46 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,TX
EABFCCEA646AF,CUS443FCBA8F45C,SFE214E59177F,Q83BAC341494A,2025-01-26 09:49:21 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,MI
EEA63AC099949,CUS443FCBA8F45C,SFE214E59177F,Q83BAC341494A,2025-01-26 09:51:44 UTC,quote_started,meta,C004,meta,cpc,C004,desktop,health,MI
E814A1E0A3B6A,CUS443FCBA8F45C,SFE214E59177F,Q83BAC341494A,2025-01-26 09:56:42 UTC,contact_information_completed,meta,C004,meta,cpc,C004,desktop,health,MI
E2806616C4A9B,CUS443FCBA8F45C,SFE214E59177F,Q83BAC341494A,2025-01-26 10:01:13 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,desktop,health,MI
E9EA78EB43B07,CUS443FCBA8F45C,SFE214E59177F,Q83BAC341494A,2025-01-26 10:04:19 UTC,quote_completed,meta,C004,meta,cpc,C004,desktop,health,MI
E4C215BF0C6C6,CUS27E2A2FDCD3B,S462F877FC439,Q38782C5D24F0,2025-02-03 12:44:32 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,CA
E75E9E75E5AB9,CUS27E2A2FDCD3B,S462F877FC439,Q38782C5D24F0,2025-02-03 12:48:22 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,CA
EEE49CEA30357,CUS27E2A2FDCD3B,S462F877FC439,Q38782C5D24F0,2025-02-03 12:50:44 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,CA
EF2357E6A8001,CUS27E2A2FDCD3B,S462F877FC439,Q38782C5D24F0,2025-02-03 12:51:22 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,CA
E0CA8F50F697F,CUSDEAC2067C6C6,S42A07DB39069,Q89FA43B5FE71,2025-06-24 12:52:51 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,NY
E450F4A2E7095,CUS4743763A15C8,S2C6282E1419C,Q733C867A9234,2025-04-07 21:20:07 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,OH
E10E2E1DA6AB2,CUSFCDCC18FF723,S1BE3DD95B7B0,QF1C0806C5468,2025-04-27 17:34:44 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,TX
E5371FEBAD900,CUSC2B7EB0C16B2,S208459E0EA4B,QB770FA0F69EE,2025-03-15 12:22:16 UTC,landing_page_view,organic,C006,organic,organic,C006,desktop,auto,NC
EA9EED1799DEE,CUSC2B7EB0C16B2,S208459E0EA4B,QB770FA0F69EE,2025-03-15 12:26:45 UTC,quote_started,organic,C006,organic,organic,C006,desktop,auto,NC
E851FF66C1E4C,CUSC2B7EB0C16B2,S208459E0EA4B,QB770FA0F69EE,2025-03-15 12:28:55 UTC,contact_information_completed,organic,C006,organic,organic,C006,desktop,auto,NC
EF14FB3C7F827,CUSD2FF211E86F6,S767C47219323,Q300FDAA43E1F,2025-04-18 18:52:52 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,FL
EABE54BA3D3AC,CUSD2FF211E86F6,S767C47219323,Q300FDAA43E1F,2025-04-18 18:53:24 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,FL
EDCCCC0F04763,CUSD2FF211E86F6,S767C47219323,Q300FDAA43E1F,2025-04-18 18:56:13 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,FL
EDA4B32BB16C5,CUSA9CFEF7066D4,S73F0153E4843,QD9209458F187,2025-03-06 17:59:38 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,TX
E845B34431198,CUSA9CFEF7066D4,S73F0153E4843,QD9209458F187,2025-03-06 18:01:41 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,TX
E1EB7ED39FD91,CUSA9CFEF7066D4,S73F0153E4843,QD9209458F187,2025-03-06 18:03:29 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,TX
E58F7F379FDF3,CUSA9CFEF7066D4,S73F0153E4843,QD9209458F187,2025-03-06 18:08:00 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,TX
EFAC8C657D9B3,CUSB1E5240290DF,S6884C3625635,Q927E286F8C24,2025-02-24 14:28:17 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,PA
E6BD13245E466,CUS986F7AA2546F,SD4E11F54501D,Q0A9ACE22464E,2025-05-06 07:25:07 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,PA
EDDD7AF040478,CUS986F7AA2546F,SD4E11F54501D,Q0A9ACE22464E,2025-05-06 07:27:13 UTC,quote_started,google,C001,google,cpc,C001,desktop,auto,PA
EAF2C3BC1545B,CUS658ABB72C3CD,S97B3740440B1,QA8E7C789C391,2025-05-07 17:36:11 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,IL
E5A91C13725D9,CUS658ABB72C3CD,S97B3740440B1,QA8E7C789C391,2025-05-07 17:39:23 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,IL
E6F80CC4BBCF2,CUSC2F11A55440C,SFEA063B47A4B,Q423BECD3D055,2025-03-22 14:36:48 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,TX
E5537542CF9E9,CUSC2F11A55440C,SFEA063B47A4B,Q423BECD3D055,2025-03-22 14:41:45 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,TX
EA674CF46D507,CUSC2F11A55440C,SFEA063B47A4B,Q423BECD3D055,2025-03-22 14:46:22 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,TX
E7367E8E08BFE,CUSC2F11A55440C,SFEA063B47A4B,Q423BECD3D055,2025-03-22 14:50:41 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,TX
E54B73280A60E,CUSC2F11A55440C,SFEA063B47A4B,Q423BECD3D055,2025-03-22 14:53:57 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,TX
EEB1C9A6802B8,CUSC2F11A55440C,SFEA063B47A4B,Q423BECD3D055,2025-03-22 14:55:25 UTC,lead_submitted,meta,C003,meta,cpc,C003,desktop,auto,TX
ED6555206ED4A,CUSF9F5DA9B3019,SF08B52E20D47,QCFAB41841391,2025-02-06 15:30:15 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,NC
EDD3640A198A8,CUSF9F5DA9B3019,SF08B52E20D47,QCFAB41841391,2025-02-06 15:30:36 UTC,quote_started,meta,C003,meta,cpc,C003,mobile,auto,NC
E5AF47AEF6129,CUSF9F5DA9B3019,SF08B52E20D47,QCFAB41841391,2025-02-06 15:33:55 UTC,contact_information_completed,meta,C003,meta,cpc,C003,mobile,auto,NC
E282663AEA58C,CUSF9F5DA9B3019,SF08B52E20D47,QCFAB41841391,2025-02-06 15:34:22 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,mobile,auto,NC
E26A966DFFE98,CUSF9F5DA9B3019,SF08B52E20D47,QCFAB41841391,2025-02-06 15:35:12 UTC,quote_completed,meta,C003,meta,cpc,C003,mobile,auto,NC
E49ADC9FDA69F,CUSF9F5DA9B3019,SF08B52E20D47,QCFAB41841391,2025-02-06 15:38:23 UTC,lead_submitted,meta,C003,meta,cpc,C003,mobile,auto,NC
E58D49ED64C66,CUS2DBCB171B475,SF72EDD69401B,QBDDA1EB4614A,2025-04-12 13:39:05 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
ECE0D1F81B551,CUS2DBCB171B475,SF72EDD69401B,QBDDA1EB4614A,2025-04-12 13:43:36 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
E5972EFAFB12B,CUS01426D5C4E38,SE642D0FB162A,Q39002A1DD09B,2025-03-01 21:00:40 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,GA
E22BC3AB817F8,CUS01426D5C4E38,SE642D0FB162A,Q39002A1DD09B,2025-03-01 21:04:04 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,GA
EA106A24B3F16,CUS1055B5C29891,SFD21D1998209,Q8182DE2C593F,2025-06-15 14:42:28 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,NC
E7F78F60BE7B3,CUSE33AE949DC7D,S95309577D2FB,QEB2462B44808,2025-05-22 14:36:16 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,NY
EE92EB17C5E1C,CUSE33AE949DC7D,S95309577D2FB,QEB2462B44808,2025-05-22 14:38:35 UTC,quote_started,meta,C004,meta,cpc,C004,mobile,health,NY
EB7407FC71BB9,CUSC671A226403A,S1CEC6FF2D098,QD985E34EC39D,2025-02-18 21:01:16 UTC,landing_page_view,google,C001,google,cpc,C001,tablet,auto,GA
E01E574CF059B,CUS0EDA2E568662,S34391472C51A,Q1E87402F9AF7,2025-03-21 17:01:56 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,FL
EE71F89092DA2,CUS0EDA2E568662,S34391472C51A,Q1E87402F9AF7,2025-03-21 17:06:56 UTC,quote_started,meta,C004,meta,cpc,C004,mobile,health,FL
ED39B07209A92,CUS0EDA2E568662,S34391472C51A,Q1E87402F9AF7,2025-03-21 17:07:57 UTC,contact_information_completed,meta,C004,meta,cpc,C004,mobile,health,FL
EEC345F5A5EDB,CUS0EDA2E568662,S34391472C51A,Q1E87402F9AF7,2025-03-21 17:10:13 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,mobile,health,FL
E6BBF277E065A,CUS0EDA2E568662,S34391472C51A,Q1E87402F9AF7,2025-03-21 17:12:01 UTC,quote_completed,meta,C004,meta,cpc,C004,mobile,health,FL
E489D33D13D02,CUSF56906B1A084,S8C272D6B1090,Q4DA030C9A135,2025-06-08 17:04:58 UTC,landing_page_view,meta,C003,meta,cpc,C003,tablet,auto,CA
EBB331FD0D062,CUSF56906B1A084,S8C272D6B1090,Q4DA030C9A135,2025-06-08 17:07:23 UTC,quote_started,meta,C003,meta,cpc,C003,tablet,auto,CA
ED32BE94D9DAF,CUS608A850295FA,SE252BE63BF86,QD109B79B089C,2025-06-26 22:07:57 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,CA
E999E3D65A648,CUS150FD1675565,SEF8B4FBE175C,Q71B740A957D3,2025-04-03 20:19:47 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,MI
E7F5F71F2C53E,CUSDB479DDEF41C,S466FF0F34B35,Q8663A55F118D,2025-06-17 07:38:00 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,IL
EC9A1699800BA,CUS473B118EDC4B,S08528FC51D5D,Q01484E9C4232,2025-03-16 15:52:53 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,NC
EF6967785EEBD,CUS473B118EDC4B,S08528FC51D5D,Q01484E9C4232,2025-03-16 15:54:57 UTC,quote_started,direct,C007,direct,direct,C007,mobile,home,NC
E35A7AFF0F8E5,CUS473B118EDC4B,S08528FC51D5D,Q01484E9C4232,2025-03-16 15:58:09 UTC,contact_information_completed,direct,C007,direct,direct,C007,mobile,home,NC
EC52CAEB1E553,CUS54373FD40AA8,S3EF52AD180BB,QDD6ED570EFF7,2025-01-25 16:31:21 UTC,landing_page_view,google,C001,google,cpc,C001,tablet,auto,FL
E4D806487AD6C,CUS54373FD40AA8,S3EF52AD180BB,QDD6ED570EFF7,2025-01-25 16:32:04 UTC,quote_started,google,C001,google,cpc,C001,tablet,auto,FL
E9EA121A298E5,CUS54373FD40AA8,S3EF52AD180BB,QDD6ED570EFF7,2025-01-25 16:34:01 UTC,contact_information_completed,google,C001,google,cpc,C001,tablet,auto,FL
E722E70327C98,CUS54373FD40AA8,S3EF52AD180BB,QDD6ED570EFF7,2025-01-25 16:34:17 UTC,insurance_details_completed,google,C001,google,cpc,C001,tablet,auto,FL
EA648002E794C,CUS8BF4A991FA74,SF60CA287671F,Q21830140A85E,2025-01-07 18:31:30 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,OH
EC5B6A33D207A,CUS8BF4A991FA74,SF60CA287671F,Q21830140A85E,2025-01-07 18:34:19 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,OH
E83EA674F304B,CUS8BF4A991FA74,SF60CA287671F,Q21830140A85E,2025-01-07 18:38:58 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,OH
E89B3C3C7E912,CUS8BF4A991FA74,SF60CA287671F,Q21830140A85E,2025-01-07 18:41:08 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,OH
E4276AA278D06,CUS8BF4A991FA74,SF60CA287671F,Q21830140A85E,2025-01-07 18:45:29 UTC,quote_completed,google,C001,google,cpc,C001,mobile,auto,OH
EA44FA2BF3C94,CUS8BF4A991FA74,SF60CA287671F,Q21830140A85E,2025-01-07 18:48:18 UTC,lead_submitted,google,C001,google,cpc,C001,mobile,auto,OH
E21A12179C882,CUS64FFBDA36C94,S8D9E68600DAE,Q246A2C0488E5,2025-03-26 19:56:44 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,PA
E934DB88FF2B7,CUS64FFBDA36C94,S8D9E68600DAE,Q246A2C0488E5,2025-03-26 19:58:56 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,PA
EEE26E73ED094,CUS64FFBDA36C94,S8D9E68600DAE,Q246A2C0488E5,2025-03-26 20:03:27 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,PA
EED5E2DFEC920,CUS64FFBDA36C94,S8D9E68600DAE,Q246A2C0488E5,2025-03-26 20:03:49 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,PA
E3FD5E61BD871,CUS64FFBDA36C94,S8D9E68600DAE,Q246A2C0488E5,2025-03-26 20:05:51 UTC,quote_completed,google,C001,google,cpc,C001,mobile,auto,PA
E33C158921CA8,CUS64FFBDA36C94,S8D9E68600DAE,Q246A2C0488E5,2025-03-26 20:07:25 UTC,lead_submitted,google,C001,google,cpc,C001,mobile,auto,PA
EBBE9D54CD813,CUSAA549D3E09C7,S7D4BD04D2D85,QD2433AF24F88,2025-03-19 15:05:45 UTC,landing_page_view,google,C002,google,cpc,C002,tablet,home,CA
EE42E46B53103,CUS4E8ABB69EC7B,S0AD46174559B,QC5786E9B174D,2025-03-01 08:27:21 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,desktop,life,OH
EBAC9B3D808CD,CUS4E8ABB69EC7B,S0AD46174559B,QC5786E9B174D,2025-03-01 08:31:11 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,desktop,life,OH
E28DFC120D829,CUS4E8ABB69EC7B,S0AD46174559B,QC5786E9B174D,2025-03-01 08:32:09 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,OH
EC8617D696556,CUS7F61238CA54A,S5D2612C01F5D,QDD8532AC19F7,2025-06-08 09:52:03 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,GA
E8C87DBF7B35E,CUS7F61238CA54A,S5D2612C01F5D,QDD8532AC19F7,2025-06-08 09:56:28 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,GA
E3663D6788BD5,CUS7F61238CA54A,S5D2612C01F5D,QDD8532AC19F7,2025-06-08 09:57:50 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,GA
