lead_id,quote_id,customer_id,campaign_id,channel,submitted_at,insurance_vertical,state,device_type,lead_quality_score,is_valid,is_duplicate,is_test_lead,is_suspected_fraud,rejection_reason,lead_status
L7D6793D29905,QF8AA46EC1F57,CUS4C3DB9054502,C005,affiliate,2025-02-13 22:24:13 UTC,life,MI,mobile,50,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
LE20DF92E5A7A,QFA938F1A7276,CUS6A57F6863403,C007,direct,2025-03-21 07:54:54 UTC,home,FL,desktop,36,TRUE,FALSE,FALSE,FALSE,,valid
LCF08EB4B69D3,Q8B05DEB1429A,CUS7E0FF17BD85B,C002,google,2025-04-17 09:25:19 UTC,home,TX,desktop,79,TRUE,FALSE,FALSE,FALSE,,valid
L71DDFCD5A552,Q1AE122E3F363,CUSF45A3C8B54AE,C005,affiliate,2025-02-23 08:45:53 UTC,life,NY,mobile,46,TRUE,FALSE,FALSE,FALSE,,valid
L17D893631940,Q03197320A89B,CUSA9052A962242,C006,organic,2025-04-28 22:37:50 UTC,auto,OH,desktop,60,TRUE,FALSE,FALSE,FALSE,,valid
L0BD90A6EB49D,Q949AEF0D7388,CUS74F145C6FAAC,C005,affiliate,2025-06-27 09:09:52 UTC,life,FL,mobile,86,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LDF4ACB4F3223,Q24253B5F9B6F,CUS79DB667B0B54,C005,affiliate,2025-03-22 07:41:38 UTC,life,FL,mobile,42,TRUE,FALSE,FALSE,FALSE,,valid
LE970951FDC1F,Q5350B6D82924,CUSC0790C717D95,C001,google,2025-03-27 15:30:08 UTC,auto,PA,mobile,97,TRUE,FALSE,FALSE,FALSE,,valid
LF293804200AF,Q1EAC25F0FBC2,CUS2DD0A207DBED,C005,affiliate,2025-01-28 21:01:13 UTC,life,PA,desktop,92,TRUE,FALSE,FALSE,FALSE,,valid
L22DBB452574B,Q43E88E2AAA04,CUS518DAFFA3527,C003,meta,2025-01-19 21:49:08 UTC,auto,TX,mobile,80,TRUE,FALSE,FALSE,FALSE,,valid
L8E59E3248A9C,Q9B71308A6CD5,CUS31D6AD61E96D,C001,google,2025-06-15 21:29:26 UTC,auto,PA,mobile,89,TRUE,FALSE,FALSE,FALSE,,valid
L103161DA1DDE,Q4619DBB6CFBA,CUSC732ECD25DCE,C002,google,2025-06-28 15:37:07 UTC,home,PA,mobile,65,TRUE,FALSE,FALSE,FALSE,,valid
L38F9A806CF5A,Q0D9A721F7629,CUSE52548B31380,C006,organic,2025-02-21 09:18:20 UTC,auto,MI,tablet,96,TRUE,FALSE,FALSE,FALSE,,valid
LBF23297F687D,Q7CFC146F918A,CUS6D0908F56E86,C005,affiliate,2025-02-21 09:48:07 UTC,life,MI,desktop,42,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L30C2228C529F,Q6EAB6D5C6B91,CUS8A125FAC6FE3,C005,affiliate,2025-06-26 15:26:51 UTC,life,CA,mobile,99,TRUE,FALSE,FALSE,FALSE,,valid
LE9F1E684D6DF,Q4812D471B51B,CUS659BF5A44570,C003,meta,2025-04-09 12:16:01 UTC,auto,MI,mobile,91,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L0C07A83CC6B0,Q23911D487643,CUSE455C66C06F7,C006,organic,2025-02-25 09:10:29 UTC,auto,TX,desktop,52,TRUE,FALSE,FALSE,FALSE,,valid
LC8C03546EA33,Q496818671644,CUS1FB4B83D5C36,C003,meta,2025-02-03 13:33:11 UTC,auto,FL,tablet,97,TRUE,FALSE,FALSE,FALSE,,valid
L0F522F06944A,QD16AC2517ADF,CUS29E92A35F9BE,C004,meta,2025-01-13 18:49:04 UTC,health,NC,tablet,42,TRUE,FALSE,FALSE,FALSE,,valid
L0073E0957E47,Q7E098DD4DE5D,CUS9DB6F7382C7A,C002,google,2025-03-12 10:06:22 UTC,home,GA,mobile,99,TRUE,FALSE,FALSE,FALSE,,valid
L4690A1D6AB40,Q648CA836D419,CUS757D63AB2722,C005,affiliate,2025-05-11 22:01:57 UTC,life,TX,desktop,65,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LE5C50584A2F8,QD32B658F1C02,CUS3352EC7F8573,C001,google,2025-06-23 17:57:27 UTC,auto,MI,tablet,78,TRUE,FALSE,FALSE,FALSE,,valid
L0C4EA069D49E,Q483F12244637,CUSC48228248C65,C001,google,2025-02-14 11:53:33 UTC,auto,PA,mobile,39,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L46655014190C,QFDE2F9A4708A,CUS24E73B814514,C005,affiliate,2025-01-22 10:25:54 UTC,life,CA,desktop,38,TRUE,FALSE,FALSE,FALSE,,valid
L0C696DD6057E,Q2FFEA749FB69,CUS0DCA83A6D6C3,C004,meta,2025-06-17 16:52:49 UTC,health,NY,mobile,88,TRUE,FALSE,FALSE,FALSE,,valid
L510CE622556E,Q60D6BE4134E3,CUS9B00CE06E61A,C004,meta,2025-05-10 15:34:22 UTC,health,GA,mobile,71,TRUE,FALSE,FALSE,FALSE,,valid
LD1324B825145,QC01CAC4099FA,CUSEEE198DB80B5,C004,meta,2025-02-26 12:12:03 UTC,health,MI,desktop,83,TRUE,FALSE,FALSE,FALSE,,valid
LCA4FA441C2D1,Q5F566AE01EEF,CUS589F57043A4A,C001,google,2025-03-20 21:40:12 UTC,auto,NC,mobile,95,TRUE,FALSE,FALSE,FALSE,,valid
LE46D1C9F6A24,Q208B40865870,CUS0EC1C610BBE3,C002,google,2025-05-21 15:52:01 UTC,home,TX,desktop,88,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
LC95BAF87550E,Q61DC582E6F42,CUSFA18973DC942,C007,direct,2025-05-06 12:51:27 UTC,home,PA,tablet,33,TRUE,FALSE,FALSE,FALSE,,valid
L6F4675C299D5,QC7EC9AB183C5,CUS46179BA29B75,C002,google,2025-06-21 20:27:01 UTC,home,MI,mobile,84,TRUE,FALSE,FALSE,FALSE,,valid
L1FD22A02CC46,Q7EFA8ADFEFC5,CUS30D2E30B3269,C001,google,2025-02-12 21:17:40 UTC,auto,TX,desktop,57,TRUE,FALSE,FALSE,FALSE,,valid
LA0D814650012,QC4F5AFCE4086,CUS2107C7D3EA13,C004,meta,2025-05-16 18:38:49 UTC,health,IL,mobile,58,TRUE,FALSE,FALSE,FALSE,,valid
LD449EA7B06AC,Q51636A905D8C,CUS642BA6834F81,C005,affiliate,2025-04-03 18:23:51 UTC,life,IL,mobile,90,TRUE,FALSE,FALSE,FALSE,,valid
L1F87D2D3349F,QA325D73A5AAC,CUS9A18EE312AEB,C001,google,2025-04-02 23:00:08 UTC,auto,CA,mobile,97,TRUE,FALSE,FALSE,FALSE,,valid
L6FAF0EC8EC22,Q6D4A402C4B33,CUSB1D94AF7943D,C002,google,2025-06-14 15:41:32 UTC,home,GA,desktop,37,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L4DC06AAEC61C,QD4AA9528A436,CUSED4C4B45CB59,C004,meta,2025-06-16 15:23:45 UTC,health,NC,desktop,52,TRUE,FALSE,FALSE,FALSE,,valid
LFAED97FE4E71,QB96A588D1E12,CUS1D64F84603DF,C007,direct,2025-06-21 21:36:31 UTC,home,FL,desktop,75,TRUE,FALSE,FALSE,FALSE,,valid
L66B60FD87177,Q64D92858F16F,CUSE9FDBCE30A9C,C005,affiliate,2025-03-17 11:14:24 UTC,life,PA,mobile,69,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L2B69DC044B75,Q716FD899A4C5,CUSD0C6C8AD6BAB,C005,affiliate,2025-01-21 11:15:29 UTC,life,MI,desktop,31,TRUE,FALSE,FALSE,FALSE,,valid
LCAD2F88F975C,Q48FFD6F9FD6E,CUS7FE5B5754A6A,C001,google,2025-06-04 15:42:45 UTC,auto,FL,tablet,48,TRUE,FALSE,FALSE,FALSE,,valid
L6EA9A2E18C14,Q3C1B9A5C6509,CUS2C0015CCE70D,C005,affiliate,2025-03-08 17:20:50 UTC,life,IL,mobile,63,TRUE,FALSE,FALSE,FALSE,,valid
LF8A3B540B4FD,Q3C9D1BE90020,CUS5ECCE3435E65,C003,meta,2025-06-23 18:47:02 UTC,auto,NC,mobile,48,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L7666906017B5,Q46F8C1E21E44,CUSAD32A4E5F452,C005,affiliate,2025-05-04 18:21:34 UTC,life,MI,tablet,90,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L0011A813AFB5,QD512B0C909FF,CUSB0C3A642D8BE,C002,google,2025-04-26 13:23:25 UTC,home,TX,desktop,100,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L7EA2769BAAB8,Q7EF7E6708B27,CUSAB39A55CEB4E,C005,affiliate,2025-04-10 09:41:24 UTC,life,TX,desktop,31,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LCA5C25AFC739,Q2B0274EB38E7,CUS178C65A8181F,C007,direct,2025-03-09 17:02:09 UTC,home,NC,mobile,96,TRUE,FALSE,FALSE,FALSE,,valid
LE272CBECD3D2,QBCA231369164,CUS1A3BC7D0FE78,C005,affiliate,2025-04-16 23:09:42 UTC,life,NC,mobile,93,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L5B5D35469E7B,QAC7B673BD3C4,CUS59DC2FDAF73B,C005,affiliate,2025-01-18 20:52:05 UTC,life,GA,mobile,40,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L0BC2B115EE63,Q0A857BF8FDAB,CUS6C4E3A3BCAE9,C001,google,2025-02-04 21:29:20 UTC,auto,FL,mobile,40,TRUE,FALSE,FALSE,FALSE,,valid
L6B228844966C,QB03C25894698,CUSBC2F573E63F2,C003,meta,2025-01-03 18:46:43 UTC,auto,CA,desktop,83,TRUE,FALSE,FALSE,FALSE,,valid
L76497C7556C0,Q40E7A66271A5,CUS78EF59E701C8,C004,meta,2025-01-18 10:14:53 UTC,health,GA,mobile,60,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L43447F3C6468,QE1F78AAE81EA,CUS61101C8B6786,C005,affiliate,2025-04-18 14:53:45 UTC,life,GA,mobile,98,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L3B7213C5D628,Q42689C4122CD,CUSB2CBC4AFB69E,C007,direct,2025-04-16 08:35:51 UTC,home,PA,mobile,33,TRUE,FALSE,FALSE,FALSE,,valid
LE1F2DB153798,QB678957691FE,CUS46AD6F0864A7,C006,organic,2025-03-27 21:00:42 UTC,auto,IL,desktop,72,TRUE,FALSE,FALSE,FALSE,,valid
L79444D068638,QFFA1FCEEF8EB,CUS2B469ED96613,C007,direct,2025-05-24 19:13:19 UTC,home,IL,desktop,35,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LC4359DDC27A7,QF75C27E63CDE,CUS81CC8429802F,C001,google,2025-02-20 18:09:15 UTC,auto,NC,mobile,48,TRUE,FALSE,FALSE,FALSE,,valid
LB97EA661EB1D,Q4CD56297B7FD,CUS7E3B7FCDC586,C006,organic,2025-05-29 07:38:37 UTC,auto,IL,mobile,88,TRUE,FALSE,FALSE,FALSE,,valid
L57C491DE2BFD,Q644307A1ACAB,CUS0891B97BEBC5,C002,google,2025-04-14 11:59:04 UTC,home,NC,tablet,87,TRUE,FALSE,FALSE,FALSE,,valid
L9C96E9BB2D8D,Q39E925F7F56F,CUSDCB09E81E1F5,C002,google,2025-06-11 12:40:05 UTC,home,NY,mobile,57,TRUE,FALSE,FALSE,FALSE,,valid
L09CDC747CA81,QE3746F68E264,CUS37F79B3EEA92,C005,affiliate,2025-05-07 14:09:25 UTC,life,CA,mobile,57,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L14FD6FC62D33,Q2854A40DAD90,CUS1BBB41EB4F34,C003,meta,2025-04-04 13:30:47 UTC,auto,IL,desktop,83,TRUE,FALSE,FALSE,FALSE,,valid
LE8C1AC4A53C3,QF74A07F41020,CUSFF014EBF7B76,C003,meta,2025-05-02 21:08:05 UTC,auto,NC,desktop,89,TRUE,FALSE,FALSE,FALSE,,valid
L48F88C517C5A,Q3E46DF0830F7,CUSDC8A2CDBD27E,C004,meta,2025-05-27 18:01:23 UTC,health,OH,tablet,91,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LC767B88E793E,Q4254DA61B60C,CUSC74D6DE97869,C005,affiliate,2025-01-10 10:41:10 UTC,life,TX,mobile,48,TRUE,FALSE,FALSE,FALSE,,valid
L6C1C243B5754,Q5B5989B18046,CUSA4196C999134,C003,meta,2025-04-07 07:48:29 UTC,auto,GA,mobile,81,TRUE,FALSE,FALSE,FALSE,,valid
LB20BC0B39316,Q24D2B9BCEFF6,CUS73792BA18CB9,C001,google,2025-03-21 20:26:21 UTC,auto,NC,desktop,51,TRUE,FALSE,FALSE,FALSE,,valid
L084B1B2E726B,Q7676C084F785,CUS6F83CA334F13,C004,meta,2025-02-02 23:04:13 UTC,health,IL,mobile,69,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L73B3912DE59F,Q40700562B621,CUSF90D0CC6367E,C005,affiliate,2025-06-16 16:32:59 UTC,life,MI,desktop,82,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LD8D523E918FC,QE36B99404888,CUS5B1BC554A966,C006,organic,2025-05-20 16:34:33 UTC,auto,FL,mobile,81,TRUE,FALSE,FALSE,FALSE,,valid
L20A636852C32,Q5D0D6E54DE7B,CUSDEB813916610,C003,meta,2025-05-20 17:51:23 UTC,auto,CA,tablet,89,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L1F2F3185AC95,QA0651E76EA03,CUSE9B0326EF40B,C004,meta,2025-02-24 16:57:55 UTC,health,NC,mobile,66,TRUE,FALSE,FALSE,FALSE,,valid
L7222708B5576,Q9BF6758E3638,CUS56C94ECD62FC,C006,organic,2025-02-15 12:40:32 UTC,auto,NY,desktop,58,TRUE,FALSE,FALSE,FALSE,,valid
L22015573EBC5,Q435F179403E4,CUS03C9B49AF9D9,C007,direct,2025-05-31 07:38:38 UTC,home,NC,mobile,31,TRUE,FALSE,FALSE,FALSE,,valid
LAD0DBEB0218F,Q2D03447EFCCB,CUSD5E76334CB6E,C001,google,2025-06-07 22:44:29 UTC,auto,IL,mobile,66,TRUE,FALSE,FALSE,FALSE,,valid
L5CA24D9A0CEF,QDC3B86F5CC32,CUS65AA9993874C,C004,meta,2025-02-23 16:58:25 UTC,health,CA,desktop,90,TRUE,FALSE,FALSE,FALSE,,valid
L1E877CE0FCC2,QC8E3CDE8268B,CUS5C41EAC851EE,C001,google,2025-01-03 07:55:55 UTC,auto,NC,mobile,61,TRUE,FALSE,FALSE,FALSE,,valid
L27CB5663BEAB,Q0C6686EF4350,CUS2097144B29E5,C007,direct,2025-01-07 17:46:32 UTC,home,OH,mobile,95,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LD93747C7B29F,QF6A6FDA17043,CUS751755A89ED2,C002,google,2025-02-16 10:48:57 UTC,home,IL,mobile,81,TRUE,FALSE,FALSE,FALSE,,valid
L1AC5D7EA9416,Q3587EFDC38BC,CUSE0AB89102CEE,C002,google,2025-06-28 17:01:12 UTC,home,TX,desktop,82,TRUE,FALSE,FALSE,FALSE,,valid
LA205E7C6FBDA,QEC5ABF6B7411,CUSCC52BC1186E4,C001,google,2025-01-28 20:26:42 UTC,auto,MI,mobile,77,TRUE,FALSE,FALSE,FALSE,,valid
LB150D52D5AB4,Q9263409461F4,CUSD91C535B0F26,C006,organic,2025-05-02 19:35:20 UTC,auto,TX,mobile,86,TRUE,FALSE,FALSE,FALSE,,valid
L4060F2D2BE16,QE17E5011D4E3,CUS63EF628B30D7,C003,meta,2025-01-15 09:49:41 UTC,auto,FL,desktop,92,TRUE,FALSE,FALSE,FALSE,,valid
L5BA3B51EA0D2,Q7CB5EB9C9FE3,CUS5436A36C2861,C006,organic,2025-02-25 10:50:04 UTC,auto,CA,mobile,40,TRUE,FALSE,FALSE,FALSE,,valid
LD9B6CFCF6648,Q1E16D9936ADC,CUSA8645EC80AB4,C007,direct,2025-05-27 12:57:37 UTC,home,NC,tablet,71,TRUE,FALSE,FALSE,FALSE,,valid
LFA7CEAE1502A,Q2619BFDA8125,CUS515DB0895F59,C007,direct,2025-01-06 20:22:50 UTC,home,MI,mobile,100,TRUE,FALSE,FALSE,FALSE,,valid
LB95979E0CED1,QE546DE28322B,CUS81F2091791E0,C003,meta,2025-02-25 21:24:49 UTC,auto,NY,mobile,56,TRUE,FALSE,FALSE,FALSE,,valid
L71F9AB69E7CD,Q2A124AA061B5,CUS7145B7BB1329,C004,meta,2025-05-02 21:30:55 UTC,health,NC,tablet,30,TRUE,FALSE,FALSE,FALSE,,valid
L55595F5627BF,Q1638965C5C95,CUSB3E1B0F07268,C002,google,2025-03-15 15:29:46 UTC,home,NY,tablet,94,TRUE,FALSE,FALSE,FALSE,,valid
LF813BA74C874,QEA446DCE5098,CUSD2D6D76F7132,C003,meta,2025-05-06 18:07:55 UTC,auto,IL,mobile,30,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L67B0997E5A53,QF86B430E155C,CUS97D1738383D3,C002,google,2025-05-13 14:27:40 UTC,home,PA,mobile,96,TRUE,FALSE,FALSE,FALSE,,valid
L811929853D89,Q2C510B4F3763,CUS3F76A7B15CBE,C003,meta,2025-02-09 17:07:33 UTC,auto,FL,desktop,67,TRUE,FALSE,FALSE,FALSE,,valid
L837693B5BD0B,Q2FD99C2071B6,CUS98F76C0B1BD9,C005,affiliate,2025-03-24 10:17:14 UTC,life,MI,desktop,78,TRUE,FALSE,FALSE,FALSE,,valid
LC32E9E8EBBFA,Q6B4EB450C25B,CUS17631C213BF1,C002,google,2025-05-23 23:05:03 UTC,home,OH,mobile,84,TRUE,FALSE,FALSE,FALSE,,valid
L5F9EBACE5675,QDB58ABCA236A,CUSFADF259B0DA6,C004,meta,2025-02-12 21:44:53 UTC,health,IL,desktop,44,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LB9AFE87C29A7,Q35508B8F67BF,CUSFA664C756182,C006,organic,2025-05-13 18:24:19 UTC,auto,IL,desktop,61,TRUE,FALSE,FALSE,FALSE,,valid
L0D17A3996F01,Q2A7B2FBF6BF2,CUS54920829C3F4,C005,affiliate,2025-01-22 13:26:50 UTC,life,OH,mobile,81,TRUE,FALSE,FALSE,FALSE,,valid
L110F13A2BAC2,QD35868A829A9,CUS13E94C012F71,C005,affiliate,2025-04-13 16:41:21 UTC,life,NY,desktop,30,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LFB3365BCC983,Q4DF7F29FCA26,CUSBCF0D6359873,C005,affiliate,2025-06-20 13:41:40 UTC,life,NY,desktop,83,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L31FCA5EDD865,Q20D92D41DFF4,CUSCBFF6E372E10,C003,meta,2025-02-26 12:37:01 UTC,auto,CA,desktop,75,TRUE,FALSE,FALSE,FALSE,,valid
LD6740562E06C,QBB7603021EC7,CUS658C39CFFC76,C007,direct,2025-03-13 15:00:52 UTC,home,NC,mobile,85,TRUE,FALSE,FALSE,FALSE,,valid
LE6D5D427C2EC,QC92657C9036B,CUS36480F235B1F,C002,google,2025-02-20 17:35:12 UTC,home,MI,desktop,83,TRUE,FALSE,FALSE,FALSE,,valid
L4CB38125A062,Q0E69782B15E6,CUSD90C1AAF4A58,C004,meta,2025-01-15 20:43:22 UTC,health,FL,desktop,48,TRUE,FALSE,FALSE,FALSE,,valid
L2CF46C2CAA4E,Q8FF9D6A81D2E,CUS6661569D5C89,C005,affiliate,2025-05-08 11:47:21 UTC,life,FL,desktop,59,TRUE,FALSE,FALSE,FALSE,,valid
L43211D1F062F,QF55EA6A77FCE,CUS2F4935F4BBA3,C001,google,2025-06-30 21:07:57 UTC,auto,TX,mobile,94,TRUE,FALSE,FALSE,FALSE,,valid
L5D7A98DEE30E,QC18A91418BB3,CUS42E2F7FDB422,C007,direct,2025-05-06 17:14:54 UTC,home,NC,mobile,80,TRUE,FALSE,FALSE,FALSE,,valid
L67E31ED1A123,Q4511CBF45419,CUSE3C6BB9D9A10,C001,google,2025-01-23 16:17:34 UTC,auto,TX,desktop,85,TRUE,FALSE,FALSE,FALSE,,valid
L2ECF4D43CC38,QC5B0FF3593F6,CUSA61522F69014,C002,google,2025-06-23 07:31:37 UTC,home,FL,mobile,83,TRUE,FALSE,FALSE,FALSE,,valid
L1D6B5C61B15A,Q3F9CA353D6D2,CUSA40BC9C823A9,C001,google,2025-06-19 17:20:26 UTC,auto,GA,desktop,52,TRUE,FALSE,FALSE,FALSE,,valid
L815FA2ABDABA,Q16465731B3F3,CUSBEDE629E6AB7,C003,meta,2025-04-20 20:47:18 UTC,auto,NY,desktop,91,TRUE,FALSE,FALSE,FALSE,,valid
L127E2302FFF0,QB40C79FF4B5D,CUS9C7F52724E11,C002,google,2025-02-13 12:10:40 UTC,home,GA,mobile,75,TRUE,FALSE,FALSE,FALSE,,valid
L7873321CE908,Q70F70D9619C6,CUS96633B8F9FCC,C006,organic,2025-06-15 09:35:34 UTC,auto,IL,desktop,64,TRUE,FALSE,FALSE,FALSE,,valid
L9466E59C3527,Q041DC7275C50,CUS3F46077232C9,C005,affiliate,2025-02-11 17:55:00 UTC,life,PA,desktop,60,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L4E047C4D2D6C,QCE94BAADF589,CUSB783493BB9DC,C003,meta,2025-04-11 11:44:15 UTC,auto,PA,mobile,56,TRUE,FALSE,FALSE,FALSE,,valid
L02B77C11D792,QC31882346866,CUSFA03F3159EED,C004,meta,2025-02-02 07:29:34 UTC,health,NY,desktop,71,TRUE,FALSE,FALSE,FALSE,,valid
L76A29274E54F,Q4A270616A401,CUS0C477710CC9F,C004,meta,2025-04-21 17:08:40 UTC,health,PA,mobile,42,TRUE,FALSE,FALSE,FALSE,,valid
LF5A0577046A2,Q00F4D9914468,CUS513AFB1B37C3,C001,google,2025-05-25 11:02:13 UTC,auto,NY,desktop,39,TRUE,FALSE,FALSE,FALSE,,valid
L1E6CD5DDDC27,Q25FD8015CF2F,CUS42890BA17662,C003,meta,2025-01-04 11:51:17 UTC,auto,NY,mobile,41,TRUE,FALSE,FALSE,FALSE,,valid
LBF29384377C6,QCEBC9729AD9D,CUS17814461285B,C006,organic,2025-03-31 20:24:17 UTC,auto,CA,mobile,33,TRUE,FALSE,FALSE,FALSE,,valid
LB31F324DCFC4,Q3111B3B99D6B,CUS9DFDA4348725,C006,organic,2025-04-03 17:13:10 UTC,auto,IL,tablet,46,TRUE,FALSE,FALSE,FALSE,,valid
L67999DD37BE9,QE093119EAF72,CUS1D02BB242748,C002,google,2025-05-30 10:59:51 UTC,home,MI,mobile,83,TRUE,FALSE,FALSE,FALSE,,valid
LD1BB89A81B33,Q3A4BA6ACFDFA,CUS1509A76AE38B,C004,meta,2025-05-13 15:55:00 UTC,health,GA,desktop,85,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L4AC711BF2FA3,QFAA22BA69C18,CUSBD88E0D4D9ED,C005,affiliate,2025-02-03 14:30:31 UTC,life,PA,desktop,75,TRUE,FALSE,FALSE,FALSE,,valid
LC63A23DBFD79,QB95A04B728D7,CUSE2BAC5B6F44B,C004,meta,2025-01-26 10:55:17 UTC,health,TX,desktop,88,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LB6DA315AB356,QD0D38705F3BB,CUS8E505F541224,C007,direct,2025-06-13 22:28:19 UTC,home,MI,desktop,61,TRUE,FALSE,FALSE,FALSE,,valid
L57377E8BFA66,Q5BE27FF2AF3D,CUS150443E58BC6,C005,affiliate,2025-01-25 19:50:06 UTC,life,IL,desktop,49,TRUE,FALSE,FALSE,FALSE,,valid
L5D62CDF3D236,QDE19B14DFC70,CUS4440861B1558,C007,direct,2025-05-21 20:48:43 UTC,home,FL,mobile,32,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L7C0B759D424E,Q5B7ED3F2427D,CUS1AD7D76299F3,C001,google,2025-01-23 19:35:10 UTC,auto,GA,desktop,79,TRUE,FALSE,FALSE,FALSE,,valid
L37465447FBC0,Q48E60038F300,CUSF85EA5CE8355,C001,google,2025-04-27 11:28:42 UTC,auto,IL,desktop,94,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L9285B2B5F7BA,Q064DDB0E66AE,CUS0860443BA03B,C003,meta,2025-03-15 20:17:30 UTC,auto,IL,desktop,40,TRUE,FALSE,FALSE,FALSE,,valid
L8CF58171D2A6,QA9F312C23A73,CUS4A4C0545178A,C002,google,2025-02-17 07:36:06 UTC,home,OH,desktop,44,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L1AC48A4C8532,Q11892A36CA5C,CUS49F5B2DE7D47,C005,affiliate,2025-03-03 17:49:58 UTC,life,NC,desktop,73,TRUE,FALSE,FALSE,FALSE,,valid
L89F8F2895084,QAFEB87F987D2,CUS3B2B08CB473F,C005,affiliate,2025-01-07 20:07:52 UTC,life,NC,mobile,99,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LA6431E378A18,Q6E3FA25F4987,CUSD2C610E04189,C005,affiliate,2025-02-10 07:16:31 UTC,life,MI,mobile,51,TRUE,FALSE,FALSE,FALSE,,valid
LFD8A4C153220,Q7E8887D2FADC,CUS11A93FC93C6F,C001,google,2025-05-15 18:43:58 UTC,auto,IL,tablet,46,TRUE,FALSE,FALSE,FALSE,,valid
L1B6A959D103F,QF5E0035DE85E,CUSAD885AB0BC6A,C001,google,2025-01-10 22:15:21 UTC,auto,IL,mobile,94,TRUE,FALSE,FALSE,FALSE,,valid
L1255AEAF8DED,QFB6EF336D1AA,CUS7C411A49E5E2,C006,organic,2025-03-10 12:59:12 UTC,auto,OH,mobile,93,TRUE,FALSE,FALSE,FALSE,,valid
L25C89147C176,Q16781450AB68,CUS59D73115A507,C007,direct,2025-03-25 15:27:33 UTC,home,CA,tablet,92,TRUE,FALSE,FALSE,FALSE,,valid
L52CFD895F482,Q6EC48350FBF0,CUS91750D256CCB,C002,google,2025-04-20 18:25:56 UTC,home,TX,desktop,69,TRUE,FALSE,FALSE,FALSE,,valid
LBC205A929C2F,QA69A25157C09,CUSB1532A6F2571,C007,direct,2025-06-06 20:18:59 UTC,home,MI,desktop,81,TRUE,FALSE,FALSE,FALSE,,valid
LABB874A363DE,Q6845C6E589B3,CUSD6BF5A374A98,C005,affiliate,2025-01-17 10:10:39 UTC,life,CA,mobile,64,TRUE,FALSE,FALSE,FALSE,,valid
L7EDDBA82917B,Q5D69315B3DBD,CUSF01995BE3EC0,C005,affiliate,2025-01-01 12:59:36 UTC,life,TX,mobile,34,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L962EC8026A8A,QADAE90DA8E26,CUS57AFA47738A0,C005,affiliate,2025-04-26 22:32:27 UTC,life,MI,mobile,34,TRUE,FALSE,FALSE,FALSE,,valid
L0D716F69B88C,Q48D4A2C592EB,CUS7A4234E246D0,C005,affiliate,2025-03-12 07:46:40 UTC,life,NC,mobile,75,TRUE,FALSE,FALSE,FALSE,,valid
L2B0BAA810CAB,QF9F5999DB052,CUS708E59045636,C003,meta,2025-01-27 11:35:05 UTC,auto,NC,mobile,37,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LD9928F2FCD13,QE9928C0ED5E7,CUS87C4696F65E0,C001,google,2025-04-06 16:58:08 UTC,auto,TX,mobile,88,TRUE,FALSE,FALSE,FALSE,,valid
L6BD84476F8B0,QA0CE1A8B6B70,CUSF32E96CF3E5F,C002,google,2025-06-30 10:12:02 UTC,home,OH,mobile,59,TRUE,FALSE,FALSE,FALSE,,valid
