account_id,user_id,signup_date,channel,campaign_id,ad_group_id,creative_id,persona_segment,subscription_tier,is_missing_attribution,data_origin
acct_001279,usr_001279,2026-03-12,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001321,usr_001321,2026-03-12,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_001985,usr_001985,2026-03-12,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001152,usr_001152,2026-03-12,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001088,usr_001088,2026-03-12,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001346,usr_001346,2026-03-12,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001453,usr_001453,2026-03-12,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000930,usr_000930,2026-03-12,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001449,usr_001449,2026-03-12,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000709,usr_000709,2026-03-12,META,camp_meta_002,ag_meta_002_002,cr_meta_005_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001200,usr_001200,2026-03-12,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001259,usr_001259,2026-03-12,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000702,usr_000702,2026-03-12,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_001881,usr_001881,2026-03-13,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000483,usr_000483,2026-03-13,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000908,usr_000908,2026-03-13,META,camp_meta_004,ag_meta_004_002,cr_meta_011_002,NEW_OWNER,,False,SYNTHETIC
acct_001836,usr_001836,2026-03-13,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000805,usr_000805,2026-03-13,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001398,usr_001398,2026-03-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001818,usr_001818,2026-03-13,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001904,usr_001904,2026-03-13,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001782,usr_001782,2026-03-13,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001501,usr_001501,2026-03-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001318,usr_001318,2026-03-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000150,usr_000150,2026-03-13,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001310,usr_001310,2026-03-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000654,usr_000654,2026-03-13,META,camp_meta_002,ag_meta_002_001,cr_meta_004_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001214,usr_001214,2026-03-13,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000050,usr_000050,2026-03-13,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000203,usr_000203,2026-03-14,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001974,usr_001974,2026-03-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001994,usr_001994,2026-03-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000747,usr_000747,2026-03-14,META,camp_meta_002,ag_meta_002_003,cr_meta_006_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001811,usr_001811,2026-03-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000516,usr_000516,2026-03-14,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000382,usr_000382,2026-03-14,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000673,usr_000673,2026-03-14,META,camp_meta_002,ag_meta_002_001,cr_meta_004_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000545,usr_000545,2026-03-14,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000798,usr_000798,2026-03-14,META,camp_meta_003,ag_meta_003_001,cr_meta_007_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000441,usr_000441,2026-03-14,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000695,usr_000695,2026-03-14,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_001528,usr_001528,2026-03-14,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000989,usr_000989,2026-03-14,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000244,usr_000244,2026-03-14,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001352,usr_001352,2026-03-14,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000152,usr_000152,2026-03-14,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001541,usr_001541,2026-03-14,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000806,usr_000806,2026-03-15,META,camp_meta_003,ag_meta_003_002,cr_meta_008_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001877,usr_001877,2026-03-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001120,usr_001120,2026-03-15,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001941,usr_001941,2026-03-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001942,usr_001942,2026-03-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000457,usr_000457,2026-03-15,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000679,usr_000679,2026-03-15,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_001117,usr_001117,2026-03-15,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000340,usr_000340,2026-03-15,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000549,usr_000549,2026-03-15,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000045,usr_000045,2026-03-15,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000874,usr_000874,2026-03-15,META,camp_meta_004,ag_meta_004_001,cr_meta_010_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001416,usr_001416,2026-03-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001588,usr_001588,2026-03-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001307,usr_001307,2026-03-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001682,usr_001682,2026-03-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_002,NEW_OWNER,,False,SYNTHETIC
acct_000053,usr_000053,2026-03-15,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001539,usr_001539,2026-03-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001637,usr_001637,2026-03-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_000515,usr_000515,2026-03-15,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001992,usr_001992,2026-03-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000877,usr_000877,2026-03-15,META,camp_meta_004,ag_meta_004_001,cr_meta_010_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000855,usr_000855,2026-03-15,META,camp_meta_003,ag_meta_003_003,cr_meta_009_003,NEW_OWNER,,False,SYNTHETIC
acct_000914,usr_000914,2026-03-15,META,camp_meta_004,ag_meta_004_003,cr_meta_012_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000098,usr_000098,2026-03-16,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_002,NEW_OWNER,,False,SYNTHETIC
acct_001857,usr_001857,2026-03-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001812,usr_001812,2026-03-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000066,usr_000066,2026-03-16,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000992,usr_000992,2026-03-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001561,usr_001561,2026-03-16,,,,,NEW_OWNER,,True,SYNTHETIC
acct_001553,usr_001553,2026-03-16,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000774,usr_000774,2026-03-16,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000622,usr_000622,2026-03-16,META,camp_meta_001,ag_meta_001_002,cr_meta_002_003,NEW_OWNER,,False,SYNTHETIC
acct_000008,usr_000008,2026-03-16,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000736,usr_000736,2026-03-16,META,camp_meta_002,ag_meta_002_003,cr_meta_006_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001724,usr_001724,2026-03-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000471,usr_000471,2026-03-16,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_001783,usr_001783,2026-03-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000934,usr_000934,2026-03-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000778,usr_000778,2026-03-16,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001772,usr_001772,2026-03-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001594,usr_001594,2026-03-16,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000465,usr_000465,2026-03-16,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000454,usr_000454,2026-03-16,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001093,usr_001093,2026-03-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001794,usr_001794,2026-03-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001407,usr_001407,2026-03-16,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001104,usr_001104,2026-03-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001361,usr_001361,2026-03-16,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000215,usr_000215,2026-03-16,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001766,usr_001766,2026-03-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000011,usr_000011,2026-03-16,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000169,usr_000169,2026-03-16,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000004,usr_000004,2026-03-16,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000519,usr_000519,2026-03-16,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000222,usr_000222,2026-03-16,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001716,usr_001716,2026-03-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000981,usr_000981,2026-03-17,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000430,usr_000430,2026-03-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001765,usr_001765,2026-03-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000260,usr_000260,2026-03-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001470,usr_001470,2026-03-17,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001676,usr_001676,2026-03-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_002,NEW_OWNER,,False,SYNTHETIC
acct_001522,usr_001522,2026-03-17,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001576,usr_001576,2026-03-17,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000248,usr_000248,2026-03-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000072,usr_000072,2026-03-17,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001504,usr_001504,2026-03-17,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001215,usr_001215,2026-03-17,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000446,usr_000446,2026-03-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000039,usr_000039,2026-03-17,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001206,usr_001206,2026-03-17,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001928,usr_001928,2026-03-18,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000790,usr_000790,2026-03-18,META,camp_meta_003,ag_meta_003_001,cr_meta_007_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000113,usr_000113,2026-03-18,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_003,NEW_OWNER,,False,SYNTHETIC
acct_000688,usr_000688,2026-03-18,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_001817,usr_001817,2026-03-18,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000867,usr_000867,2026-03-18,META,camp_meta_004,ag_meta_004_001,cr_meta_010_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001583,usr_001583,2026-03-18,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001090,usr_001090,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001532,usr_001532,2026-03-18,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001080,usr_001080,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001183,usr_001183,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001094,usr_001094,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001097,usr_001097,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000544,usr_000544,2026-03-18,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001014,usr_001014,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001209,usr_001209,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000696,usr_000696,2026-03-18,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_000550,usr_000550,2026-03-18,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001635,usr_001635,2026-03-18,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_000369,usr_000369,2026-03-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001103,usr_001103,2026-03-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000803,usr_000803,2026-03-19,META,camp_meta_003,ag_meta_003_002,cr_meta_008_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001319,usr_001319,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001290,usr_001290,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000241,usr_000241,2026-03-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000095,usr_000095,2026-03-19,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_002,NEW_OWNER,,False,SYNTHETIC
acct_001844,usr_001844,2026-03-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000020,usr_000020,2026-03-19,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001986,usr_001986,2026-03-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001963,usr_001963,2026-03-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001405,usr_001405,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001045,usr_001045,2026-03-19,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001322,usr_001322,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001950,usr_001950,2026-03-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001872,usr_001872,2026-03-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001275,usr_001275,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001102,usr_001102,2026-03-19,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001930,usr_001930,2026-03-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000848,usr_000848,2026-03-19,META,camp_meta_003,ag_meta_003_003,cr_meta_009_002,NEW_OWNER,,False,SYNTHETIC
acct_000179,usr_000179,2026-03-19,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001538,usr_001538,2026-03-19,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_001648,usr_001648,2026-03-19,,,,,NEW_OWNER,,True,SYNTHETIC
acct_000683,usr_000683,2026-03-19,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_001253,usr_001253,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001554,usr_001554,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001456,usr_001456,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000477,usr_000477,2026-03-19,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_001555,usr_001555,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_001730,usr_001730,2026-03-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000621,usr_000621,2026-03-19,META,camp_meta_001,ag_meta_001_002,cr_meta_002_003,NEW_OWNER,,False,SYNTHETIC
acct_001605,usr_001605,2026-03-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000590,usr_000590,2026-03-20,META,camp_meta_001,ag_meta_001_002,cr_meta_002_001,NEW_OWNER,,False,SYNTHETIC
acct_000976,usr_000976,2026-03-20,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000665,usr_000665,2026-03-20,META,camp_meta_002,ag_meta_002_001,cr_meta_004_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001234,usr_001234,2026-03-20,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001238,usr_001238,2026-03-20,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
